,F140,F153,F157,F159,F198,F200,F201,F21,F26,F272,F273,F292,F319,F32,F33,F334,F34,F345,F35,F39,F411,F426,F439,F470,F471,F474,F476,F495,F524,F550,F551,F553,F554,F556,F557,F578,F72
1357,0.0893,0.0137,,3307.0,0.475,19.75,4.5,-4977.5,2.0032,80.3388,21.0173,,8.7352,84.3147,9.6515,0.1396,50.3661,4.9912,64.2547,120.722,2.5268,1.4141,76.8443,4.5733,7.683,15.5828,12.4781,7.0087,5.19,18.94,0.54,8.8535,0.2457,4.7117,0.7314,,153.196
1358,0.0955,0.0068,,574.0,0.47,16.51,11.9,-5404.5,2.0042,58.5366,22.0636,,5.0504,85.9331,8.8215,0.1517,50.6088,,64.054,118.5238,2.8417,0.6995,59.9661,4.4798,4.4543,66.636,13.7067,8.5841,8.3113,13.78,1.66,7.0785,0.6261,3.5142,2.2414,,
1359,0.0955,0.0166,,814.0,0.997,14.48,11.97,-5241.0,1.9863,23.2811,22.0636,,10.0369,84.6927,8.8973,0.3724,50.6504,,64.1619,118.1776,2.8417,1.7148,131.4192,10.0166,17.1332,42.621,28.4955,5.8573,4.2062,17.61,1.33,7.7175,0.5536,4.3008,1.8459,,
1360,0.1734,0.0163,,1150.0,0.739,19.73,10.22,-5393.5,2.0013,42.2891,19.7442,,5.1882,85.1404,8.627,0.2328,50.6212,,64.0218,118.284,2.2872,1.6889,53.5786,7.042,5.5842,44.6021,9.5566,6.6438,4.5495,21.06,0.66,8.3579,0.2413,5.1441,0.9035,,
1361,0.1734,0.0146,,651.0,1.318,17.4,8.45,-5422.75,1.953,56.3691,19.7442,,4.4051,85.9331,8.8215,0.3562,50.6088,,64.054,118.5238,2.2872,1.5108,87.7119,12.6878,5.9403,28.9859,14.2385,5.3998,4.1375,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,
1362,0.3443,0.0076,,2356.0,0.292,10.54,7.95,-5130.75,1.9842,63.8594,22.9282,,8.6381,83.3424,8.7786,0.1112,50.194,,64.2226,120.5418,3.2793,0.7763,71.363,2.8609,6.0348,44.4064,14.2953,5.5647,3.7357,14.53,1.33,6.7381,0.5058,3.6251,1.8156,0.0182,
1363,0.1334,0.013,,804.0,1.092,25.28,8.49,-5392.25,1.9777,29.7205,17.6993,,4.4952,84.6724,9.0447,0.3029,50.6192,5.695,64.0033,119.0986,2.1734,1.3416,75.0,10.4481,4.4931,48.7572,9.7787,5.7994,6.057,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,162.7241
1364,0.6226,0.0134,,731.0,0.31,23.9,9.48,-5390.0,2.0025,34.0069,23.832,,9.0739,86.899,9.3181,0.1067,50.7948,,64.1792,118.7162,3.3101,1.3802,76.7832,2.9002,8.0142,46.3549,11.5439,6.9257,4.3081,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,
1365,0.1633,0.0106,,1411.0,0.763,16.41,16.72,-5274.25,1.959,40.4378,21.2136,,9.605,84.3147,9.6515,0.2069,50.3661,6.3533,64.2547,120.722,2.6287,1.0939,32.9596,7.6134,22.3041,62.6032,12.975,7.0087,7.1594,11.55,1.32,5.676,0.5172,2.8811,1.7309,-0.0006,154.8401
1366,0.0955,0.0057,,1175.0,0.3,17.78,7.91,-5043.5,1.9788,67.3282,22.0636,,8.6076,84.7662,9.1141,0.088,50.6253,,64.8052,119.187,2.8417,0.5854,102.952,2.9021,7.1316,27.5268,8.2679,5.2686,8.5913,21.32,1.46,9.703,0.5479,5.3597,1.9775,,
1367,0.0955,0.0057,,390.0,0.202,10.89,5.9,-5547.5,1.9902,54.3956,22.0636,,7.1103,84.7951,8.9818,0.0598,50.2772,,63.9313,118.9448,2.8417,0.5785,84.3996,1.9714,8.3849,44.6581,4.0114,10.8324,4.434,15.84,1.21,7.1022,0.4596,3.8831,1.6488,0.0331,
1368,0.0955,0.0081,,1300.0,0.221,10.89,4.02,-5294.5,2.0017,32.1986,22.0636,,7.6387,84.3147,9.6515,0.0769,50.3661,4.7607,64.2547,120.722,2.8417,0.8311,133.8497,2.1573,4.6107,19.0321,10.8491,7.2864,8.5035,19.49,1.39,9.3155,0.5703,4.8418,1.896,,149.8727
1369,0.2001,0.0109,,432.0,0.575,14.23,13.19,-5259.25,1.9752,44.6489,18.8466,,9.1805,86.9432,8.8105,0.1697,50.6086,,64.0283,118.1238,2.2132,1.1162,64.3368,5.7193,17.5013,43.4718,17.5542,8.2623,8.4317,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,
1370,0.1734,0.0081,,1239.0,0.524,12.64,8.28,-5395.5,1.999,56.2729,19.7442,,4.6372,84.8754,9.1637,0.1453,50.555,,64.7823,119.2618,2.2872,0.8337,90.6618,4.9625,4.9115,37.8285,9.5981,3.9342,4.2447,20.64,0.62,8.9932,0.2397,5.0794,0.8427,,
1371,0.1503,0.014,,820.0,0.24,17.23,5.59,-5573.75,2.0225,31.2741,22.1347,,7.1589,84.078,8.9605,0.0734,50.1756,,64.1054,120.319,2.7594,1.442,58.1411,2.2986,6.0582,18.879,17.3473,4.2451,5.4878,,,,,,,0.0236,
1372,0.1472,0.0178,,1056.0,0.266,18.47,4.84,-5487.0,2.0025,50.4875,19.5297,,7.2035,85.4577,8.2061,0.0816,50.425,,64.4522,117.823,2.3759,1.8398,82.6158,2.5433,2.5414,21.2987,7.9616,6.4243,5.6501,22.1,1.12,9.2272,0.416,5.4563,1.5503,,
1373,0.2001,0.0115,,318.0,0.332,11.31,4.16,-5364.75,2.014,24.4118,18.8466,,7.6522,85.1404,8.627,0.1248,50.6212,,64.0218,118.284,2.2132,1.1776,84.8429,3.24,7.1437,16.8854,10.0959,6.6039,2.4774,13.83,0.71,6.9844,0.2802,3.3959,0.9898,,
1374,0.0893,0.0106,,1205.0,1.039,20.97,12.45,-5464.5,1.9983,23.1283,21.0173,,5.1124,84.6724,9.0447,0.3058,50.6192,6.2312,64.0033,119.0986,2.5268,1.0894,82.8054,10.189,6.8757,88.9196,16.6555,6.4584,3.1153,16.57,0.77,7.8672,0.302,4.1334,1.0538,,167.8308
1375,0.2001,0.0206,,436.0,0.301,13.8,4.19,-5362.5,2.0092,27.7451,18.8466,,8.7535,85.1404,8.627,0.1071,50.6212,,64.0218,118.284,2.2132,2.1399,65.1419,2.8689,7.479,15.3018,9.7491,5.3312,2.3676,15.65,1.22,7.5641,0.5055,3.9472,1.6698,,
1376,0.1472,0.0132,,385.0,0.364,13.31,6.69,-5378.0,2.008,45.911,19.5297,,8.0962,84.1477,9.7571,0.101,50.3834,6.2737,64.331,120.4224,2.3759,1.3582,38.9567,3.6145,4.7142,28.8371,10.6213,4.1207,4.7371,13.34,0.62,6.1559,0.244,3.3191,0.8516,,155.5736
1377,0.3443,0.0088,,887.0,0.729,17.84,8.18,-5339.75,2.0252,29.721,22.9282,,4.0856,84.7662,9.1141,0.215,50.6253,,64.8052,119.187,3.2793,0.8991,49.3514,7.017,8.0991,53.5895,12.3893,8.0864,3.5959,14.53,1.33,6.7381,0.5058,3.6251,1.8156,0.0261,
1378,0.1633,0.0112,,523.0,0.544,18.39,6.75,-5492.75,1.984,53.0531,21.2136,,4.6825,84.7391,9.534,0.2059,50.6315,4.2896,64.0518,118.9808,2.6287,1.1558,84.9156,5.1913,4.7874,41.0802,7.7012,7.337,3.6354,16.88,1.09,8.1766,0.3889,4.158,1.4919,0.0025,165.1558
1379,0.1633,0.009,,1099.0,0.323,21.28,12.97,-5342.0,1.964,21.0959,21.2136,,9.4342,83.914,8.7286,0.102,50.8145,4.7027,64.4394,118.6336,2.6287,0.9274,68.4736,3.1837,15.8973,44.9425,23.3953,8.5816,6.1868,16.91,0.32,7.8733,0.1374,4.1367,0.4473,,154.0816
1380,0.1734,0.0163,,821.0,0.484,18.91,8.5,-5656.75,1.9582,46.1674,19.7442,,5.3388,85.07,8.3845,0.1369,50.3494,,64.3667,117.5286,2.2872,1.6801,119.7479,4.5498,8.8445,35.4637,9.7357,6.3694,4.6408,21.5,0.77,9.5378,0.3146,5.3384,1.003,0.0203,
1381,0.1503,0.0065,,638.0,0.579,16.26,6.63,-5522.0,1.9748,28.2115,22.1347,,8.2521,84.8754,9.1637,0.1465,50.555,,64.7823,119.2618,2.7594,0.661,81.7021,5.6503,6.0683,37.2522,11.8163,9.1515,4.215,14.53,1.33,6.7381,0.5058,3.6251,1.8156,0.0295,
1382,0.1765,0.0197,,1057.0,0.323,15.87,6.7,-5302.75,2.0078,44.9278,20.4644,,8.5285,83.6845,8.1409,0.0951,50.5119,,64.6358,118.1104,2.6096,2.0404,62.5399,3.136,6.941,37.5549,11.9748,4.1207,3.0289,20.34,0.91,9.0199,0.3791,5.0119,1.2363,,
1383,0.2488,0.0168,,101.0,1.314,19.09,13.84,-5482.75,1.9977,43.3704,19.2252,,5.1375,84.5612,9.088,0.4818,50.6366,,64.8393,119.1598,2.1066,1.7307,39.2103,12.8149,5.5528,50.6543,23.331,4.1207,3.405,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,
1384,0.2183,0.015,,141.0,0.962,12.86,9.49,-6496.75,1.7875,44.0797,21.2775,,5.2426,84.0623,8.9607,0.2734,50.2067,5.4002,64.1176,120.2552,2.5735,1.5425,63.0137,9.2621,7.1074,46.5723,20.3511,4.5918,7.2296,22.67,1.21,10.4788,0.5042,5.5826,1.6238,,164.5445
1385,0.1633,0.0087,,601.0,0.824,18.23,9.37,-5519.25,2.0105,75.6954,21.2136,,7.8794,84.9605,9.0744,0.2859,50.8538,5.8128,64.2376,119.4514,2.6287,0.8871,43.389,8.3722,6.6452,31.1258,12.5858,5.2291,6.5024,19.9,1.27,8.8401,0.5455,4.9333,1.7078,,158.0395
1386,0.0955,0.0089,,460.0,0.425,14.69,10.36,-5414.25,1.9795,61.1242,22.0636,,4.4719,84.4782,9.2064,0.1468,50.6402,4.4337,64.0409,119.1878,2.8417,0.9148,109.0191,3.9799,7.7845,52.1696,8.5721,5.6247,4.2178,18.35,0.69,9.269,0.2923,4.5895,0.9469,,160.7167
1387,0.1258,0.0137,,360.0,0.656,14.25,8.13,-6553.5,0.6258,23.6005,19.2238,,4.3111,83.8792,8.6024,0.1645,50.4179,,64.5517,117.5064,2.118,1.4108,63.472,6.1609,8.2791,54.5136,19.4493,3.6287,4.6947,14.73,1.6,7.5601,0.6678,3.5938,2.2384,,
1388,0.6996,0.0174,,1396.0,0.33,18.24,4.12,-5711.75,1.9763,39.993,19.6525,,8.9179,85.4577,8.2061,0.103,50.425,,64.4522,117.823,2.8328,1.7977,105.9644,3.1638,7.6945,20.6088,6.1083,5.7571,2.5999,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,
1389,0.2153,0.0177,,860.0,0.73,11.64,8.24,-5477.0,1.9875,15.7167,18.619,,5.3549,83.6845,8.1409,0.2124,50.5119,,64.6358,118.1104,2.3004,1.8361,83.8472,6.952,7.2625,44.5481,24.8486,9.9317,4.5831,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,
1390,0.8985,0.0156,,516.0,0.921,12.13,9.08,-5694.25,2.009,17.0492,25.1995,,5.03,84.8142,9.9095,0.3375,50.9039,,64.2404,120.267,3.1392,1.6051,69.9756,9.0166,4.5012,60.3058,21.6481,6.0642,2.9782,19.51,0.96,7.7871,0.3868,4.8537,1.2445,0.0134,
1391,0.2153,0.0148,,1283.0,0.395,13.9,10.4,-5946.25,1.9853,22.8955,18.619,,4.3881,83.8792,8.6024,0.1218,50.4179,,64.5517,117.5064,2.3004,1.5213,75.154,3.7269,4.1544,64.3664,10.3794,7.7575,2.6594,14.53,1.33,6.7381,0.5058,3.6251,1.8156,0.0095,
1392,0.2153,0.0079,0.0278,1133.0,0.38,12.64,7.6,-5540.0,1.9963,20.0552,18.619,0.0083,5.3783,85.07,8.3845,0.1137,50.3494,,64.3667,117.5286,2.3004,0.8107,92.1053,3.5533,6.3085,36.4004,10.6974,7.5761,2.4185,18.55,1.31,8.1356,0.5452,4.6129,1.7753,0.0042,
1393,0.1393,0.0128,,735.0,0.28,17.84,4.39,-5418.75,1.9893,16.09,20.4407,,7.9755,85.4577,8.2061,0.0997,50.425,,64.4522,117.823,2.4361,1.3151,149.0996,2.7171,5.7449,19.2955,12.1398,9.9317,2.8592,14.53,1.33,6.7381,0.5058,3.6251,1.8156,0.0366,
1394,0.1258,0.0058,,1645.0,0.161,16.38,6.76,-5587.5,2.012,40.4041,19.2238,,9.0367,84.5612,9.088,0.0504,50.6366,,64.8393,119.1598,2.118,0.5917,74.6114,1.5559,6.3442,14.6054,17.132,5.4932,2.2095,23.01,0.7,9.3896,0.2994,5.662,0.9491,,
1395,0.6031,0.023,,812.0,0.214,17.29,5.67,-5524.25,2.0107,24.6298,15.6457,,8.5784,84.7662,9.1141,0.0778,50.6253,,64.8052,119.187,1.9932,2.3927,73.0559,2.0619,4.9937,28.9359,10.3318,6.175,2.2221,21.15,1.42,9.5781,0.5827,5.164,1.926,0.0106,
1396,0.6157,0.015,,353.0,1.395,20.45,13.12,-6370.0,1.7937,83.9713,18.9545,,5.1786,84.0623,8.9607,0.461,50.2067,5.7784,64.1176,120.2552,2.4054,1.5461,29.8729,13.5264,5.5272,59.5983,19.3141,4.66,5.7319,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,164.2378
1397,0.6996,0.0126,,1210.0,8.206,17.88,58.46,-5403.5,1.9663,22.3639,19.6525,,8.8791,86.8862,8.9541,2.3329,50.6555,,63.9146,119.0282,2.8328,1.2968,96.4706,80.6768,51.9649,120.0646,78.5433,6.3951,7.2076,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,
1398,0.2488,0.0219,,619.0,0.626,18.15,5.58,-5573.75,2.0027,40.4789,19.2252,,5.4645,85.1404,8.627,0.1905,50.6212,,64.0218,118.284,2.1066,2.2809,60.746,5.8525,7.876,28.051,16.8943,7.2629,3.1453,15.98,0.73,7.9045,0.2906,3.9963,1.0189,0.0211,
1399,0.6996,0.0155,,907.0,0.238,14.12,3.52,-4958.5,1.9892,51.2107,19.6525,,7.705,85.4577,8.2061,0.0751,50.425,,64.4522,117.823,2.8328,1.6067,93.9694,2.2856,2.6404,18.6975,14.9274,5.7571,6.7934,14.94,1.78,6.5756,0.6365,3.7838,2.4489,0.0268,
1400,0.0929,0.0057,,890.0,0.904,17.5,6.79,-5247.0,1.9572,43.5351,19.0276,,8.9586,84.4668,8.8909,0.2584,50.6768,,64.1879,118.0814,2.384,0.5793,48.732,9.141,8.0703,33.7542,6.4231,9.3021,6.0438,14.53,1.33,6.7381,0.5058,3.6251,1.8156,0.0302,
1401,0.6996,0.0163,,1369.0,0.688,13.28,8.86,-5442.25,2.0212,18.5337,19.6525,,4.7628,84.8142,9.9095,0.2163,50.9039,,64.2404,120.267,2.8328,1.6824,39.5349,6.6312,5.5199,45.1576,20.2275,6.9328,2.7786,14.53,1.33,6.7381,0.5058,3.6251,1.8156,0.0111,
1402,0.8985,0.0184,,1451.0,0.445,8.73,10.83,-5441.0,1.9825,71.3377,25.1995,,3.8371,84.8754,9.1637,0.1325,50.555,,64.7823,119.2618,3.1392,1.8977,87.8884,4.1636,6.1461,32.6225,11.186,12.2103,2.5279,17.85,1.08,7.2228,0.5065,4.3798,1.4897,0.0458,
1403,0.6996,0.006,,669.0,0.547,13.55,8.67,-5597.5,2.0197,35.3966,19.6525,,4.7264,86.7232,8.3271,0.1531,50.6765,,64.0969,116.057,2.8328,0.6107,108.5343,5.1268,6.8564,31.7108,13.4898,4.8267,2.6435,23.82,1.85,10.2189,0.7314,5.8458,2.4538,,
1404,0.1258,0.0042,,538.0,0.616,13.25,10.39,-5399.5,1.9785,30.4205,19.2238,,4.5661,84.7632,9.0402,0.1838,50.6105,4.002,63.9938,119.6524,2.118,0.4259,62.8346,5.884,5.103,51.3201,17.1739,5.042,4.4296,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,169.1714
1405,0.6031,0.0128,,1047.0,0.19,18.47,3.84,-5429.25,1.9783,29.3898,15.6457,,7.1462,83.7266,8.3808,0.0602,50.5171,3.967,64.7177,118.6924,1.9932,1.3106,38.4146,1.8669,4.694,22.0713,14.6309,5.6265,7.2215,,,,,,,,150.1391
1406,0.6157,0.0152,,597.0,0.234,14.18,4.74,-5650.5,2.0135,57.6099,18.9545,,7.4379,84.1477,9.7571,0.0787,50.3834,4.8208,64.331,120.4224,2.4054,1.5713,113.5465,2.2652,5.3591,20.3813,12.4905,4.9373,1.9998,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,152.2093
1407,0.1258,0.0153,,1343.0,0.419,14.67,9.78,-5168.25,1.9638,57.6692,19.2238,,5.4053,85.1167,8.2963,0.118,50.3384,3.3127,64.3217,117.4422,2.118,1.5751,63.4146,3.9304,4.899,43.8741,7.8252,4.1207,4.493,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,167.3485
1408,0.2153,0.0111,,481.0,0.631,14.38,6.78,-5226.25,2.0048,73.1499,18.619,,8.9307,84.9605,9.0744,0.1932,50.8538,4.6052,64.2376,119.4514,2.3004,1.1351,93.2961,6.2758,11.0962,32.2825,13.711,6.3951,6.6089,12.6,1.37,5.6072,0.5025,3.1411,1.9123,0.0299,159.5311
1409,0.1258,0.0161,,255.0,1.043,11.24,14.9,-6456.75,1.7893,47.6149,19.2238,,4.9776,84.0623,8.9607,0.3508,50.2067,6.3372,64.1176,120.2552,2.118,1.6572,76.513,10.1268,4.4687,85.7657,15.6518,6.3398,5.5233,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,162.0793
1410,0.6157,0.0134,,1899.0,0.184,11.6,9.43,-5362.75,1.98,26.9166,18.9545,,9.821,84.1477,9.7571,0.0558,50.3834,5.0501,64.331,120.4224,2.4054,1.3811,98.9615,1.8002,8.2385,37.5917,15.7325,7.9072,2.7111,17.9,0.65,8.4879,0.2564,4.4663,0.8962,,159.6113
1411,0.2153,0.0066,,1820.0,0.358,15.01,9.77,-5313.75,1.9453,59.2227,18.619,,5.2965,85.2544,8.3675,0.1103,50.2934,,64.3032,117.487,2.3004,0.6731,65.0904,3.3714,3.2059,45.1668,14.5101,5.6244,4.8021,14.53,1.33,6.7381,0.5058,3.6251,1.8156,0.0156,
1412,0.2816,0.0157,,1474.0,0.528,15.01,6.21,-5689.0,1.9942,43.2123,16.6618,,4.6086,87.3041,8.3267,0.1621,50.6074,,63.9771,117.9084,2.1129,1.6262,70.4647,5.0147,8.152,34.3876,12.4494,5.7571,2.6848,17.96,0.71,8.0376,0.2899,4.446,0.9972,0.0378,
1413,0.2816,0.0044,,1612.0,0.476,17.23,6.39,-5398.75,2.0,24.5516,16.6618,,8.9272,85.4772,8.324,0.1595,50.4285,,64.4464,117.8846,2.1129,0.4488,53.0731,4.5803,4.8167,25.0845,7.5271,5.424,2.8227,15.71,1.06,7.6339,0.456,3.8546,1.4485,,
1414,0.1582,0.0152,,741.0,0.313,11.21,7.66,-5284.5,1.9525,50.7345,22.2313,,8.6904,83.6845,8.1409,0.098,50.5119,,64.6358,118.1104,2.6413,1.5652,36.2229,3.0371,6.3676,39.2444,12.5893,8.4216,2.3975,14.53,1.33,6.7381,0.5058,3.6251,1.8156,0.0122,
1415,0.3433,0.0127,,627.0,0.357,18.48,12.73,-5657.5,2.0093,55.5939,23.5084,,9.1855,87.3732,8.5615,0.1024,50.649,,63.9323,115.9036,3.0976,1.3287,68.9633,3.4916,19.1445,45.1775,20.9355,3.7126,4.502,12.33,0.76,5.1555,0.3173,3.0747,1.059,,
1416,0.2153,0.0141,,267.0,1.109,10.24,10.62,-6349.25,1.8068,31.9195,18.619,,4.3826,83.2054,8.4891,0.3068,50.4775,4.8663,64.6669,117.4176,2.3004,1.4497,82.732,10.5765,5.6357,48.7198,20.4929,9.8075,4.7226,25.37,0.68,11.5122,0.2745,6.1801,0.9046,0.0149,171.1667
1417,0.3433,0.0174,,1216.0,0.961,12.3,10.8,-5231.5,1.996,35.3092,23.5084,,4.6805,85.9801,8.662,0.2501,50.5853,,63.8972,118.484,3.0976,1.7989,34.1716,9.2062,7.0871,52.6587,31.5553,6.3463,2.335,16.99,1.32,7.7715,0.5314,4.1532,1.7969,,
1418,0.1258,0.015,,197.0,0.661,16.55,14.07,-6461.0,1.7912,23.1503,19.2238,,4.8598,84.0623,8.9607,0.2305,50.2067,5.3896,64.1176,120.2552,2.118,1.5415,62.069,6.3303,6.3653,52.2353,16.8575,6.3398,2.6801,21.04,1.29,9.3838,0.4611,5.2327,1.7465,0.0191,167.2278
1419,0.2816,0.0139,,1052.0,0.487,16.5,7.9,-6106.25,2.0103,42.8593,16.6618,,4.9256,84.1966,9.2036,0.1531,50.7108,,64.2192,119.1458,2.1129,1.429,70.0903,4.6156,5.1023,35.6124,10.8008,6.0603,4.6589,16.35,1.13,7.7865,0.457,4.0437,1.5209,0.0092,
1420,0.1343,0.0164,,587.0,1.403,20.52,7.73,-6504.75,1.7913,61.6696,23.1453,,8.5762,85.1237,8.1605,0.3786,51.2093,,64.415,117.9254,2.9086,1.6942,53.58,13.7297,16.1884,28.6131,23.0732,5.9238,4.5277,19.9,1.19,8.753,0.5889,5.0504,1.5539,0.0299,
1421,0.5267,0.0145,,483.0,0.482,14.32,10.7,-5553.0,1.9937,29.2577,19.2105,,4.7148,83.2054,8.4891,0.1367,50.4775,2.4363,64.6669,117.4176,2.5618,1.4926,75.1913,4.5798,4.2983,46.58,13.2882,5.3387,4.7745,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,172.3077
1422,0.1582,0.0075,,274.0,1.111,5.5,11.48,-5187.0,1.9735,31.72,22.2313,,4.3891,84.5602,9.193,0.3124,50.6547,,64.0158,118.9288,2.6413,0.7703,78.4854,10.7744,4.0938,66.7805,18.8253,3.4305,5.1012,19.49,1.2,8.2859,0.5191,4.8895,1.6735,0.0232,
1423,0.3433,0.0165,,679.0,0.971,16.32,9.64,-5254.25,1.9933,28.6143,23.5084,,4.5247,86.7657,8.451,0.2718,50.6181,,63.9931,115.7736,3.0976,1.7105,81.4196,9.1894,6.7362,47.2108,16.8691,8.0419,4.5378,15.98,0.64,7.0604,0.2647,3.9193,0.8925,,
1424,0.1294,0.0136,,232.0,0.708,11.64,7.84,-5514.75,1.9968,73.5215,22.0624,,4.2,86.4072,9.4749,0.1947,50.7914,,64.2671,118.7224,2.6319,1.4033,44.4444,6.718,7.1604,49.5926,18.0471,8.9035,4.4081,17.22,0.8,6.3419,0.3527,4.2752,1.0328,,
1425,0.1327,0.0178,,272.0,0.807,14.35,10.16,-5594.75,1.98,56.0735,20.0663,,5.1023,84.6927,8.8973,0.2884,50.6504,,64.1619,118.1776,2.3766,1.8458,61.921,7.8421,5.9102,58.0208,16.7912,5.3823,4.6023,13.98,1.59,6.3156,0.6281,3.4314,2.1345,0.0166,
1426,0.1294,0.0154,0.0451,1148.0,0.691,13.93,8.66,-5329.75,1.9892,29.991,22.0624,0.0147,4.2745,83.9887,8.6968,0.2182,50.7955,,64.296,118.1974,2.6319,1.5946,73.0548,6.5863,5.2264,43.0346,14.9065,4.5963,4.4237,18.87,1.19,9.084,0.4836,4.6341,1.4319,,
1427,0.5267,0.0048,,582.0,1.876,94.32,32.84,-5432.25,1.986,38.1925,19.2105,,9.1479,86.8862,8.9541,0.4691,50.6555,,63.9146,119.0282,2.5618,0.4889,97.9487,18.0606,20.831,90.3937,35.3724,5.5665,4.595,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,
1428,0.2816,0.0153,,114.0,0.523,14.17,7.01,-5431.25,1.9888,61.8893,16.6618,,4.8507,85.9801,8.662,0.173,50.5853,,63.8972,118.484,2.1129,1.5741,67.3767,4.9319,8.0345,34.1059,11.5799,9.1197,4.5798,14.53,1.33,6.7381,0.5058,3.6251,1.8156,0.0178,
1429,0.6996,0.0075,,554.0,1.162,22.16,7.71,-5636.0,2.0152,33.7831,19.6525,,5.3971,85.2544,8.3675,0.3945,50.2934,,64.3032,117.487,2.8328,0.7666,100.5844,11.162,5.2679,20.1743,16.6907,6.5034,2.736,20.08,0.78,9.5827,0.2801,5.0253,1.0253,0.0048,
1430,0.5267,0.0141,,130.0,0.365,13.96,13.61,-6376.25,0.7112,43.8086,19.2105,,4.4991,83.8792,8.6024,0.1123,50.4179,,64.5517,117.5064,2.5618,1.4465,53.139,3.4465,3.9454,64.5554,19.4449,6.7009,2.6578,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,
1431,0.5267,0.0136,,721.0,0.876,18.41,7.68,-5337.25,1.989,11.0211,19.2105,,4.6958,84.8142,9.9095,0.2583,50.9039,,64.2404,120.267,2.5618,1.4004,89.404,8.4264,6.007,33.6266,15.9798,8.1751,2.5068,18.15,0.72,8.0662,0.2708,4.509,0.9647,0.0091,
1432,0.1343,0.015,,441.0,0.529,13.8,8.56,-6517.75,1.8057,60.7425,23.1453,,8.564,85.1237,8.1605,0.1526,51.2093,,64.415,117.9254,2.9086,1.5457,50.8736,5.1415,18.2187,40.0387,20.4763,8.8198,4.4071,14.53,1.33,6.7381,0.5058,3.6251,1.8156,0.0157,
1433,0.3433,0.0167,,708.0,0.333,16.09,9.63,-5552.25,1.9762,21.0244,23.5084,,4.4606,85.07,8.3845,0.1124,50.3494,3.4526,64.3667,117.5286,3.0976,1.7301,86.7052,3.1495,3.4058,41.9989,17.8964,3.8309,5.2037,20.64,1.05,8.8672,0.3781,5.1125,1.4037,,169.5949
1434,0.2153,0.0168,,675.0,0.654,17.38,9.72,-5731.5,1.9988,42.808,18.619,,5.3097,85.8796,8.7441,0.1963,50.555,,63.8465,118.6846,2.3004,1.7352,46.7083,6.1648,5.6364,40.7852,13.8891,5.7547,2.1908,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,
1435,0.6157,0.0102,,1745.0,0.637,21.18,21.36,-5313.5,1.9918,68.9251,18.9545,,4.5317,84.7632,9.0402,0.1943,50.6105,6.3115,63.9938,119.6524,2.4054,1.0494,67.6471,6.3156,22.2159,48.043,29.8167,5.5647,2.6049,20.85,1.09,10.1482,0.3883,5.1664,1.4822,,153.7026
1436,0.2816,0.0196,,601.0,0.405,6.97,7.33,-5282.25,1.9925,43.5478,16.6618,,4.2782,83.914,8.7286,0.1057,50.8145,3.1298,64.4394,118.6336,2.1129,2.0332,41.349,3.7973,7.7412,75.7689,9.5891,6.7996,2.6447,14.53,1.33,6.7381,0.5058,3.6251,1.8156,0.0178,158.4378
1437,0.5267,0.0149,,1166.0,0.631,15.05,9.58,-5418.25,2.0275,60.8745,19.2105,,4.7094,85.1167,8.2963,0.1788,50.3384,3.5818,64.3217,117.4422,2.5618,1.5357,97.9635,5.9567,5.1469,40.6465,14.9859,9.4947,4.7952,14.53,1.33,6.7381,0.5058,3.6251,1.8156,,167.5995
1438,0.6996,0.0061,0.036,338.0,0.868,18.24,16.32,-6333.25,0.6785,33.5391,19.6525,0.0108,9.6653,83.8792,8.6024,0.2333,50.4179,,64.5517,117.5064,2.8328,0.6222,85.6811,8.5,22.2335,57.3074,32.7182,8.0419,2.3447,15.71,1.32,7.494,0.487,3.8565,1.8125,,
1439,0.1294,0.0094,,439.0,0.534,15.73,10.95,-5497.5,1.9745,22.4042,22.0624,,4.4317,85.2544,8.3675,0.1593,50.2934,,64.3032,117.487,2.6319,0.9693,76.9284,5.0496,3.7723,45.1116,14.1851,6.6941,4.3275,20.87,0.7,9.6912,0.2895,5.1986,0.9597,0.0059,
1440,0.2816,0.0173,,1058.0,0.364,18.23,16.72,-5564.0,2.0408,27.7524,16.6618,,9.3926,87.3732,8.5615,0.1258,50.649,,63.9323,115.9036,2.1129,1.7824,71.2521,3.5867,21.9073,67.7716,17.5397,5.8228,4.7213,15.21,1.11,6.6615,0.4268,3.7243,1.4808,,
