,Unnamed: 0,F140,F152,F153,F159,F16,F185,F187,F198,F200,F201,F206,F209,F21,F252,F26,F272,F273,F287,F319,F32,F321,F33,F334,F337,F34,F342,F347,F35,F39,F390,F411,F413,F425,F426,F439,F457,F459,F46,F470,F471,F474,F476,F478,F495,F524,F574,F576,F577,F74
1411,1411.0,0.2153,0.4513,0.0066,1820.0,9.992,10.89,11.49,0.358,15.01,9.77,0.0,0.0,-5313.75,2.9232,1.9453,59.2227,18.619,0.1274,5.2965,85.2544,3.1264,8.3675,0.1103,3.1394,50.2934,0.0,0.0,64.3032,117.487,0.8603,2.3004,12.9658,4.5164,0.6731,65.0904,8.0488,1.7676,759.1672,3.3714,3.2059,45.1668,14.5101,0.0,5.6244,4.8021,2.4138,1.358,12.2013,0.0
1412,1412.0,0.2816,0.4018,0.0157,1474.0,9.6645,8.85,11.86,0.528,15.01,6.21,0.0,0.0,-5689.0,1.5603,1.9942,43.2123,16.6618,0.1187,4.6086,87.3041,2.6568,8.3267,0.1621,1.8373,50.6074,0.0,0.0,63.9771,117.9084,0.4559,2.1129,18.0483,4.1575,1.6262,70.4647,6.1384,1.8293,749.5811,5.0147,8.152,34.3876,12.4494,0.0,5.7571,2.6848,3.1198,1.717,12.6938,0.0
1413,1413.0,0.2816,0.3882,0.0044,1612.0,9.6971,11.64,19.0,0.476,17.23,6.39,0.0,0.0,-5398.75,1.6291,2.0,24.5516,16.6618,0.1174,8.9272,85.4772,3.6398,8.324,0.1595,2.1007,50.4285,0.0,0.0,64.4464,117.8846,0.4862,2.1129,18.0483,4.0034,0.4488,53.0731,8.5065,3.0143,734.4735,4.5803,4.8167,25.0845,7.5271,0.0,5.424,2.8227,3.491,1.7755,20.7331,0.0
1414,1414.0,0.1582,0.5115,0.0152,741.0,9.7263,12.92,17.46,0.313,11.21,7.66,0.0,0.0,-5284.5,1.3996,1.9525,50.7345,22.2313,0.1459,8.6904,83.6845,3.4523,8.1409,0.098,2.4318,50.5119,0.0,0.0,64.6358,118.1104,0.4015,2.6413,10.0184,5.2586,1.5652,36.2229,9.5636,2.7753,734.6593,3.0371,6.3676,39.2444,12.5893,0.0,8.4216,2.3975,3.491,1.7755,20.7331,0.0
1415,1415.0,0.3433,0.2574,0.0127,627.0,9.9285,6.63,20.32,0.357,18.48,12.73,0.0,0.0,-5657.5,2.691,2.0093,55.5939,23.5084,0.078,9.1855,87.3732,1.9626,8.5615,0.1024,3.3331,50.649,0.0,0.0,63.9323,115.9036,0.7935,3.0976,23.2654,2.5928,1.3287,68.9633,4.7527,3.2145,736.4043,3.4916,19.1445,45.1775,20.9355,0.0,3.7126,4.502,3.1198,1.717,12.6938,0.0
1416,1416.0,0.2153,0.5124,0.0141,267.0,9.6066,7.92,12.92,1.109,10.24,10.62,0.0,0.0,-6349.25,2.7888,1.8068,31.9195,18.619,0.1549,4.3826,83.2054,2.7793,8.4891,0.3068,3.2887,50.4775,0.0,0.0,64.6669,117.4176,0.8355,2.3004,12.9658,5.3333,1.4497,82.732,5.9566,2.0,757.4708,10.5765,5.6357,48.7198,20.4929,0.0,9.8075,4.7226,3.6046,1.902,17.4779,0.0
1417,1417.0,0.3433,0.4406,0.0174,1216.0,9.911,10.12,15.99,0.961,12.3,10.8,0.0,0.0,-5231.5,1.3617,1.996,35.3092,23.5084,0.1248,4.6805,85.9801,3.6787,8.662,0.2501,3.3078,50.5853,0.0,0.0,63.8972,118.484,0.392,3.0976,23.2654,4.4452,1.7989,34.1716,7.6219,2.5017,749.0525,9.2062,7.0871,52.6587,31.5553,0.0,6.3463,2.335,3.1224,1.7165,8.2886,0.0
1418,1418.0,0.1258,0.5041,0.015,197.0,9.6437,9.41,9.37,0.661,16.55,14.07,0.0,0.0,-6461.0,1.548,1.7912,23.1503,19.2238,0.1514,4.8598,84.0623,3.1709,8.9607,0.2305,4.2363,50.2067,0.0,0.0,64.1176,120.2552,0.4805,2.118,7.6342,5.2275,1.5415,62.069,6.8688,1.4467,756.9757,6.3303,6.3653,52.2353,16.8575,0.0,6.3398,2.6801,2.7404,1.4883,17.4117,0.0
1419,1419.0,0.2816,0.3139,0.0139,1052.0,10.4399,7.28,14.1,0.487,16.5,7.9,0.0,0.0,-6106.25,2.8509,2.0103,42.8593,16.6618,0.1056,4.9256,84.1966,2.1126,9.2036,0.1531,2.4599,50.7108,0.0,0.0,64.2192,119.1458,0.8641,2.1129,18.0483,3.0067,1.429,70.0903,5.1081,2.1786,749.3209,4.6156,5.1023,35.6124,10.8008,0.0,6.0603,4.6589,2.4746,1.2913,12.4089,0.0
1420,1420.0,0.1343,0.3619,0.0164,587.0,9.3672,6.11,21.42,1.403,20.52,7.73,0.0,0.0,-6504.75,2.726,1.7913,61.6696,23.1453,0.1274,8.5762,85.1237,2.0913,8.1605,0.3786,2.0442,51.2093,0.0,0.0,64.415,117.9254,0.8333,2.9086,9.3868,3.8638,1.6942,53.58,4.3233,3.4094,730.072,13.7297,16.1884,28.6131,23.0732,0.0,5.9238,4.5277,2.077,1.0949,16.9589,0.0
1421,1421.0,0.5267,0.2891,0.0145,483.0,9.9468,8.28,10.8,0.482,14.32,10.7,0.0,0.0,-5553.0,2.8969,1.9937,29.2577,19.2105,0.0988,4.7148,83.2054,2.71,8.4891,0.1367,2.8643,50.4775,0.0,0.0,64.6669,117.4176,0.8841,2.5618,22.0908,2.906,1.4926,75.1913,6.1578,1.6624,759.3492,4.5798,4.2983,46.58,13.2882,0.0,5.3387,4.7745,2.4746,1.2913,12.4089,0.0
1422,1422.0,0.1582,0.3656,0.0075,274.0,9.696,5.69,13.39,1.111,5.5,11.48,0.0,0.0,-5187.0,3.0947,1.9735,31.72,22.2313,0.1131,4.3891,84.5602,1.6671,9.193,0.3124,3.2103,50.6547,0.0,0.0,64.0158,118.9288,0.9368,2.6413,10.0184,3.7705,0.7703,78.4854,3.9693,2.0463,758.4422,10.7744,4.0938,66.7805,18.8253,0.0,3.4305,5.1012,3.8031,2.0854,23.282,0.0
1423,1423.0,0.3433,0.2872,0.0165,679.0,9.9982,6.94,13.26,0.971,16.32,9.64,0.0,0.0,-5254.25,2.746,1.9933,28.6143,23.5084,0.0983,4.5247,86.7657,2.6849,8.451,0.2718,2.7444,50.6181,0.0,0.0,63.9931,115.7736,0.8166,3.0976,23.2654,2.873,1.7105,81.4196,4.8256,2.0514,745.7105,9.1894,6.7362,47.2108,16.8691,0.0,8.0419,4.5378,3.1198,1.717,12.6938,0.0
1424,1424.0,0.1294,0.4722,0.0136,232.0,10.0797,4.22,17.0,0.708,11.64,7.84,0.0,0.0,-5514.75,2.6499,1.9968,73.5215,22.0624,0.1368,4.2,86.4072,1.2997,9.4749,0.1947,2.608,50.7914,0.0,0.0,64.2671,118.7224,0.8152,2.6319,14.2425,4.6842,1.4033,44.4444,2.9065,2.6382,743.3135,6.718,7.1604,49.5926,18.0471,0.0,8.9035,4.4081,2.5361,1.3142,8.2645,0.0
1425,1425.0,0.1327,0.3066,0.0178,272.0,9.5978,8.26,13.54,0.807,14.35,10.16,0.0,0.0,-5594.75,2.7378,1.98,56.0735,20.0663,0.1122,5.1023,84.6927,2.375,8.8973,0.2884,3.0561,50.6504,0.0,0.0,64.1619,118.1776,0.8348,2.3766,14.636,3.1945,1.8458,61.921,5.72,2.0892,748.8325,7.8421,5.9102,58.0208,16.7912,0.0,5.3823,4.6023,132.4894,77.5303,67.4386,0.0
1426,1426.0,0.1294,0.4415,0.0154,1148.0,9.9524,6.6,12.37,0.691,13.93,8.66,0.0,0.0,-5329.75,2.6592,1.9892,29.991,22.0624,0.1306,4.2745,83.9887,2.1109,8.6968,0.2182,2.4821,50.7955,0.0,0.0,64.296,118.1974,0.8097,2.6319,14.2425,4.4363,1.5946,73.0548,4.7069,1.9185,747.0293,6.5863,5.2264,43.0346,14.9065,0.0,4.5963,4.4237,2.5361,1.3142,8.2645,0.0
1427,1427.0,0.5267,0.3542,0.0048,582.0,10.641,7.21,20.96,1.876,94.32,32.84,0.0,0.0,-5432.25,2.7446,1.986,38.1925,19.2105,0.1053,9.1479,86.8862,2.5717,8.9541,0.4691,9.4543,50.6555,0.0,0.0,63.9146,119.0282,0.8317,2.5618,22.0908,3.3289,0.4889,97.9487,5.1161,3.3161,735.4371,18.0606,20.831,90.3937,35.3724,0.0,5.5665,4.595,3.1198,1.717,12.6938,0.0
1428,1428.0,0.2816,0.3866,0.0153,114.0,9.9859,11.84,17.17,0.523,14.17,7.01,0.0,0.0,-5431.25,2.8182,1.9888,61.8893,16.6618,0.1162,4.8507,85.9801,3.2198,8.662,0.173,2.408,50.5853,0.0,0.0,63.8972,118.484,0.8472,2.1129,18.0483,3.8714,1.5741,67.3767,8.9171,2.6962,744.9114,4.9319,8.0345,34.1059,11.5799,0.0,9.1197,4.5798,3.1224,1.7165,8.2886,0.0
1429,1429.0,0.6996,0.3304,0.0075,554.0,10.1672,12.72,12.68,1.162,22.16,7.71,0.0,0.0,-5636.0,1.5977,2.0152,33.7831,19.6525,0.1024,5.3971,85.2544,3.5563,8.3675,0.3945,2.2289,50.2934,0.0,0.0,64.3032,117.487,0.478,2.8328,29.3073,3.2501,0.7666,100.5844,9.333,1.9473,759.293,11.162,5.2679,20.1743,16.6907,0.0,6.5034,2.736,2.4138,1.358,12.2013,0.0
1430,1430.0,0.5267,0.3104,0.0141,130.0,10.4716,7.13,14.69,0.365,13.96,13.61,0.0,0.0,-6376.25,1.5499,0.7112,43.8086,19.2105,0.1047,4.4991,83.8792,2.5006,8.6024,0.1123,3.4721,50.4179,0.0,0.0,64.5517,117.5064,0.4558,2.5618,22.0908,2.9639,1.4465,53.139,5.0601,2.2653,753.0071,3.4465,3.9454,64.5554,19.4449,0.0,6.7009,2.6578,3.1198,1.717,12.6938,0.0
1431,1431.0,0.5267,0.3424,0.0136,721.0,9.7944,9.53,14.31,0.876,18.41,7.68,0.0,0.0,-5337.25,1.465,1.989,11.0211,19.2105,0.1221,4.6958,84.8142,2.5373,9.9095,0.2583,2.258,50.9039,0.0,0.0,64.2404,120.267,0.4262,2.5618,22.0908,3.4957,1.4004,89.404,6.9255,2.1851,762.8929,8.4264,6.007,33.6266,15.9798,0.0,8.1751,2.5068,3.0344,1.6843,8.5942,0.0
1432,1432.0,0.1343,0.5729,0.015,441.0,9.3732,11.77,23.1,0.529,13.8,8.56,0.0,0.0,-6517.75,2.5696,1.8057,60.7425,23.1453,0.1833,8.564,85.1237,2.9028,8.1605,0.1526,2.4241,51.2093,0.0,0.0,64.415,117.9254,0.7758,2.9086,9.3868,6.1123,1.5457,50.8736,8.4759,3.6919,730.8662,5.1415,18.2187,40.0387,20.4763,0.0,8.8198,4.4071,2.2727,1.2878,22.9183,0.0
1433,1433.0,0.3433,0.7999,0.0167,708.0,9.8991,3.98,13.04,0.333,16.09,9.63,0.0,0.0,-5552.25,3.1297,1.9762,21.0244,23.5084,0.2252,4.4606,85.07,1.0916,8.3845,0.1124,2.9297,50.3494,0.0,0.0,64.3667,117.5286,0.8517,3.0976,23.2654,8.0804,1.7301,86.7052,2.8016,1.994,758.7537,3.1495,3.4058,41.9989,17.8964,0.0,3.8309,5.2037,3.6046,1.902,17.4779,0.0
1434,1434.0,0.2153,0.516,0.0168,675.0,9.7313,9.13,15.47,0.654,17.38,9.72,0.0,0.0,-5731.5,1.2836,1.9988,42.808,18.619,0.1476,5.3097,85.8796,2.9312,8.7441,0.1963,2.6789,50.555,0.0,0.0,63.8465,118.6846,0.3872,2.3004,12.9658,5.3027,1.7352,46.7083,6.9146,2.4138,752.0459,6.1648,5.6364,40.7852,13.8891,0.0,5.7547,2.1908,2.7713,1.5768,10.8891,0.0
1435,1435.0,0.6157,0.4457,0.0102,1745.0,9.7883,4.01,13.53,0.637,21.18,21.36,0.0,0.0,-5313.5,1.5199,1.9918,68.9251,18.9545,0.1261,4.5317,84.7632,1.1008,9.0402,0.1943,6.0068,50.6105,0.0,0.0,63.9938,119.6524,0.4157,2.4054,26.5572,4.5534,1.0494,67.6471,2.7435,2.07,753.228,6.3156,22.2159,48.043,29.8167,0.0,5.5647,2.6049,3.0501,1.6951,12.6333,0.0
1436,1436.0,0.2816,0.3758,0.0196,601.0,9.8672,6.11,13.95,0.405,6.97,7.33,0.0,0.0,-5282.25,1.5505,1.9925,43.5478,16.6618,0.1101,4.2782,83.914,1.717,8.7286,0.1057,2.1285,50.8145,0.0,0.0,64.4394,118.6336,0.4488,2.1129,18.0483,3.809,2.0332,41.349,4.4708,2.2121,731.6706,3.7973,7.7412,75.7689,9.5891,0.0,6.7996,2.6447,2.6162,1.4715,14.448,0.0
1437,1437.0,0.5267,0.3008,0.0149,1166.0,10.1518,10.1,14.1,0.631,15.05,9.58,0.0,0.0,-5418.25,2.9336,2.0275,60.8745,19.2105,0.0972,4.7094,85.1167,3.1306,8.2963,0.1788,2.9127,50.3384,0.0,0.0,64.3217,117.4422,0.8846,2.5618,22.0908,2.9628,1.5357,97.9635,7.4493,2.1824,751.3179,5.9567,5.1469,40.6465,14.9859,0.0,9.4947,4.7952,3.6046,1.902,17.4779,0.0
1438,1438.0,0.6996,0.4527,0.0061,338.0,9.8161,5.69,21.21,0.868,18.24,16.32,0.0,0.0,-6333.25,1.3679,0.6785,33.5391,19.6525,0.1296,9.6653,83.8792,1.9052,8.6024,0.2333,4.1012,50.4179,0.0,0.0,64.5517,117.5064,0.3906,2.8328,29.3073,4.6119,0.6222,85.6811,4.0502,3.353,737.5634,8.5,22.2335,57.3074,32.7182,0.0,8.0419,2.3447,3.1198,1.717,12.6938,0.0
1439,1439.0,0.1294,0.5634,0.0094,439.0,10.2127,10.17,11.69,0.534,15.73,10.95,0.0,0.0,-5497.5,2.568,1.9745,22.4042,22.0624,0.167,4.4317,85.2544,3.3205,8.3675,0.1593,3.2216,50.2934,0.0,0.0,64.3032,117.487,0.7685,2.6319,14.2425,5.5165,0.9693,76.9284,7.2075,1.8083,750.4688,5.0496,3.7723,45.1116,14.1851,0.0,6.6941,4.3275,2.4746,1.2913,12.4089,0.0
1440,1440.0,0.2816,0.2986,0.0173,1058.0,10.4429,8.71,20.55,0.364,18.23,16.72,0.0,0.0,-5564.0,2.7601,2.0408,27.7524,16.6618,0.1025,9.3926,87.3732,2.3838,8.5615,0.1258,4.3748,50.649,0.0,0.0,63.9323,115.9036,0.8218,2.1129,18.0483,2.8597,1.7824,71.2521,6.3137,3.2404,740.7476,3.5867,21.9073,67.7716,17.5397,0.0,5.8228,4.7213,3.1198,1.717,12.6938,0.0
1441,1441.0,0.2488,0.5956,0.0138,1304.0,10.0893,7.53,15.84,0.233,13.92,5.55,0.0,0.0,-5264.5,4.2887,1.9637,57.9394,19.2252,0.1751,7.7797,85.4577,2.4033,8.2061,0.0735,1.7923,50.425,0.0,0.0,64.4522,117.823,1.2302,2.1066,14.5714,5.9038,1.4218,141.7365,5.4136,2.5095,735.2515,2.2608,5.279,19.5566,16.0732,0.0,8.5148,7.1859,3.491,1.7755,20.7331,0.0
1442,1442.0,0.1327,0.4943,0.009,643.0,10.423,6.69,19.48,1.028,19.91,9.61,0.0,0.0,-6475.5,2.5737,1.8032,29.3168,20.0663,0.146,8.3549,85.1237,2.0568,8.1605,0.2744,2.454,51.2093,0.0,0.0,64.415,117.9254,0.787,2.3766,14.636,4.7427,0.9222,42.6765,4.7272,3.0884,733.5832,10.224,16.0679,43.0965,29.3818,0.0,8.6872,4.3323,2.077,1.0949,16.9589,0.0
1443,1443.0,0.2001,0.3053,0.0068,463.0,9.9421,5.72,19.49,1.02,22.27,15.07,0.0,0.0,-5274.25,1.6729,1.9975,46.0549,18.8466,0.1066,9.0273,85.2544,1.9436,8.3675,0.294,4.0939,50.2934,0.0,0.0,64.3032,117.487,0.4724,2.2132,13.442,3.0706,0.6901,94.2018,4.1475,3.0838,737.7963,9.9661,22.0554,49.8068,27.4287,0.0,7.0628,2.8886,2.4138,1.358,12.2013,0.0
1444,1444.0,0.1343,0.3554,0.0153,548.0,9.407,7.68,14.22,1.184,21.0,13.23,0.0,0.0,-6623.75,2.0181,1.7985,24.1372,23.1453,0.1273,4.2805,85.1237,2.5114,8.1605,0.3298,3.8422,51.2093,0.0,0.0,64.415,117.9254,0.5944,2.9086,9.3868,3.778,1.5814,69.6043,5.4841,2.2173,744.9876,11.1516,3.4598,50.3385,17.7475,0.0,7.4143,3.5796,2.2433,1.2026,17.5152,0.0
1445,1445.0,0.392,0.2456,0.0065,846.0,9.5974,6.62,16.36,1.221,13.18,12.77,0.0,0.0,-5187.25,3.1897,1.994,27.1296,18.8457,0.0812,4.6509,85.549,2.3099,8.7556,0.3623,3.5887,50.6729,0.0,0.0,64.0533,118.0222,1.0085,2.6569,32.4564,2.5595,0.6601,69.5478,4.6356,2.5276,747.9519,11.8546,5.2885,72.7199,19.7365,0.0,8.9792,5.3448,3.1198,1.717,12.6938,0.0
1446,1446.0,9997.9106,0.2405,0.0127,1269.0,9.5924,12.07,21.58,0.289,15.23,7.75,0.0,0.0,-5384.5,5.2894,1.9675,57.0838,41.1724,0.0833,8.275,84.4668,3.8504,8.8909,0.0913,2.4604,50.6768,0.0,0.0,64.1879,118.0814,1.5448,6.215,897.0464,2.5073,1.3008,109.4364,9.2226,3.4635,734.2186,2.8106,9.8416,32.0089,12.9095,0.0,4.318,9.3304,2.6162,1.4715,14.448,0.0
1447,1447.0,0.0824,0.2892,0.0052,436.0,9.8634,5.43,21.15,0.461,18.13,11.6,0.0,0.0,-5158.75,1.3036,2.0175,69.5457,20.852,0.0848,8.9258,86.7657,1.7554,8.451,0.1328,3.0877,50.6181,0.0,0.0,63.9931,115.7736,0.3956,2.5404,9.3014,2.9315,0.5352,77.8846,3.8872,3.3524,734.0064,4.4856,19.0458,43.6423,28.8166,0.0,3.9342,2.3828,3.1198,1.717,12.6938,0.0
1448,1448.0,130.05322543417378,0.2586,0.0235,152.0,9.5716,10.46,18.4,0.322,10.92,3.63,0.0,0.0,-5379.0,5.0001,2.0225,22.0186,19.842626928409913,0.0865,9.3035,84.8142,2.8053,9.9095,0.087,1.1788,50.9039,0.0,0.0,64.2404,120.267,1.4774,2.515530812534106,31.36609688328253,2.7018,2.4469,89.404,7.5188,2.9119,734.8025,3.121,7.9034,17.7318,13.3631,0.0,5.5665,8.8173,2.596,1.6997,13.8979,0.0
1449,1449.0,0.392,0.2324,0.0155,426.0,9.5902,5.11,14.8,0.707,14.29,5.91,0.0,0.0,-5311.75,3.6157,1.9888,50.66,18.8457,0.0814,4.6617,86.899,1.5078,9.3181,0.2081,1.7932,50.7948,0.0,0.0,64.1792,118.7162,1.0913,2.6569,32.4564,2.4235,1.5992,92.7136,3.5464,2.2975,743.6279,6.6832,9.9353,33.7785,16.5269,0.0,6.6438,6.0759,2.5361,1.3142,8.2645,0.0
1450,1450.0,167.78805043144916,0.2499,0.0136,897.0,10.0852,10.48,19.19,0.277,17.57,13.15,0.0,0.0,-5211.0,2.5431,2.0122,59.0764,19.9823886549869,0.078,8.7521,86.1541,3.0593,8.9036,0.0951,3.8171,50.6667,0.0,0.0,64.0553,118.1242,0.715,2.500810456839516,35.95230866510457,2.4781,1.4043,31.8378,7.7986,3.0664,732.6821,2.7254,17.3285,66.005,13.4499,0.0,8.4147,4.3532,2.7235,1.4546,17.0809,0.0
1451,1451.0,0.1327,0.4475,0.016,609.0,9.358,7.42,13.73,0.53,16.7,15.83,0.0,0.0,-6194.0,2.4007,1.826,10.027,20.0663,0.1615,5.0305,85.1237,2.4161,8.1605,0.1729,4.3331,51.2093,0.0,0.0,64.415,117.9254,0.7745,2.3766,14.636,4.7818,1.6516,55.0107,5.4061,2.1423,747.0781,4.9912,3.7583,64.3735,12.1526,0.0,8.8198,4.1463,2.8447,1.5487,11.8247,0.0
1452,1452.0,0.392,0.3294,0.0151,1913.0,9.4279,7.64,17.32,0.429,20.88,16.06,0.0,0.0,-4416.5,2.6067,1.9718,19.8126,18.8457,0.1141,8.9722,83.2054,2.1001,8.4891,0.1281,4.0188,50.4775,0.0,0.0,64.6669,117.4176,0.8036,2.6569,32.4564,3.4934,1.5576,82.0946,5.4319,2.7378,736.5226,4.2235,19.9594,61.9847,31.632,0.0,9.5198,4.3284,132.4894,77.5303,67.4386,0.0
1453,1453.0,0.1387,0.3088,0.0146,190.0,9.3673,8.04,14.38,1.128,18.69,7.8,0.0,0.0,-6451.0,2.6112,1.7913,25.1047,19.0625,0.105,4.7623,84.0623,2.7146,8.9607,0.309,2.2164,50.2067,0.0,0.0,64.1176,120.2552,0.8073,2.159,9.2047,3.2964,1.5086,50.1527,5.6109,2.2039,755.7109,10.9712,4.9463,39.5292,19.1842,0.0,6.3398,4.3911,3.8031,2.0854,23.282,0.0
1454,1454.0,0.6591,0.3841,0.0123,405.0,10.0185,5.29,18.23,0.352,15.77,16.14,0.0,0.0,-6358.25,4.6369,1.8172,15.5141,20.0239,0.125,9.2944,83.2054,1.4591,8.4891,0.108,4.6582,50.4775,0.0,0.0,64.6669,117.4176,1.319,2.5239,34.7471,3.8343,1.2667,66.613,3.7107,2.8866,733.4847,3.4849,22.3519,99.3849,29.1375,0.0,9.2733,7.8354,132.4894,77.5303,67.4386,0.0
1455,1455.0,0.392,0.3672,0.0135,435.0,9.4623,8.86,11.66,1.116,19.44,10.1,0.0,0.0,-6422.5,2.6188,1.7997,24.1622,18.8457,0.1264,4.4539,83.2054,2.6393,8.4891,0.3945,3.0828,50.4775,0.0,0.0,64.6669,117.4176,0.8011,2.6569,32.4564,3.8809,1.3873,56.5845,6.2649,1.8005,751.7867,10.8938,6.0806,61.8683,17.5424,0.0,7.1832,4.3527,3.1198,1.717,12.6938,0.0
1456,1456.0,9997.9792,0.2733,0.012,744.0,9.7466,10.51,18.52,0.794,16.74,12.76,0.0,0.0,-5641.0,2.7949,1.9668,51.541,28.8186,0.0856,9.1293,84.1477,2.6445,9.7571,0.265,3.438,50.3834,0.0,0.0,64.331,120.4224,0.8694,3.0007,898.7167,2.8035,1.2353,92.6874,7.7194,2.9287,740.7887,7.8857,18.6809,50.3979,23.0764,0.0,5.9736,4.7089,2.6162,1.4715,14.448,0.0
1457,1457.0,0.6591,0.5237,0.0118,877.0,10.0604,4.02,13.5,1.128,16.61,10.51,0.0,0.0,-6464.25,2.3214,1.787,47.5336,20.0239,0.1587,4.5893,83.2054,1.5986,8.4891,0.4447,2.9092,50.4775,0.0,0.0,64.6669,117.4176,0.7359,2.5239,34.7471,5.2051,1.2113,64.7482,2.8115,2.0894,747.1775,11.0379,6.4555,42.9852,15.9419,0.0,7.2171,3.9246,2.5361,1.3142,8.2645,0.0
1458,1458.0,0.4172,0.3957,0.0111,473.0,10.054,4.9,15.56,3.508,183.66,126.53,2.0,46.15,-5362.5,3.9916,1.994,10.7959,20.2072,0.126,4.9416,86.3898,1.5937,8.5735,0.9773,38.8995,50.6763,0.4472,13.9147,64.0188,115.8498,1.2196,2.5625,20.5506,3.9362,1.1383,91.1781,3.4664,2.4048,750.5062,31.8312,212.6557,415.4355,0.0,200.0,8.0595,6.7932,2.7003,1.4588,12.2751,4.1955
1459,1459.0,110.90741370642922,0.4669,0.0116,989.0,9.6558,4.31,16.17,0.367,22.0,3.35,0.0,0.0,-5249.25,2.8898,2.024,32.1792,19.61312782269484,0.1346,8.9581,84.5275,1.4018,9.1526,0.103,1.0688,50.6295,0.0,0.0,63.9818,119.2766,0.7964,2.4856886047874847,29.209816999006453,4.836,1.1866,84.5865,2.9788,2.536,736.5834,3.5215,8.258,12.5411,13.592,0.0,8.3071,4.9849,2.9648,1.5218,17.2472,0.0
1460,1460.0,143.85578879118793,0.4688,0.0064,1462.0,9.7033,6.14,17.97,0.233,20.89,4.63,0.0,0.0,-5295.25,2.5551,2.0145,36.0475,20.001632095841817,0.1384,9.0296,84.9605,1.7995,9.0744,0.0816,1.3859,50.8538,0.0,0.0,64.2376,119.4514,0.7455,2.5328802994162807,32.328418408743396,4.8318,0.6534,41.4894,4.4027,2.8271,738.5864,2.26,7.5533,21.5562,11.0555,0.0,4.6515,4.2969,2.6162,1.4715,14.448,0.0
1461,1461.0,65.36769191478629,0.5961,0.0118,1125.0,10.0382,8.32,11.97,1.186,20.8,9.13,0.0,0.0,-5290.25,3.1404,1.956,61.7431,19.459343139766812,0.18,5.0282,85.3996,2.6291,8.2345,0.5131,2.8396,50.4069,0.0,0.0,64.3522,118.2354,0.849,2.4413902904893447,25.414109798682723,5.9385,1.2101,92.3628,6.0581,1.8503,755.0375,11.9835,5.7727,38.7132,19.7794,0.0,8.2125,5.4774,2.645,1.523,13.1304,0.0
1462,1462.0,0.0894,0.2856,0.0149,141.0,9.6749,9.98,21.88,0.282,11.15,7.8,0.0,0.0,-6586.0,5.4752,1.7933,30.7187,22.3104,0.0875,7.0777,86.0636,2.6162,8.6384,0.1112,2.3369,50.5612,0.0,0.0,64.5276,117.8974,1.5727,2.5284,10.7941,2.9517,1.5403,49.4375,7.6413,3.4767,739.649,2.8383,4.964,47.0725,14.7336,0.0,5.1167,9.0861,2.1481,1.3038,7.9688,0.0
1463,1463.0,0.0894,0.276,0.0132,522.0,9.6884,5.09,13.52,0.44,10.26,5.81,0.0,0.0,-6553.0,3.4922,1.8037,77.4833,22.3104,0.0837,6.6257,86.0636,1.2706,8.6384,0.1199,1.8584,50.5612,0.0,0.0,64.5276,117.8974,0.9942,2.5284,10.7941,2.8486,1.361,46.0653,3.8822,2.1255,749.11,4.4016,5.1256,22.9525,26.0092,0.0,7.7717,5.9163,2.1481,1.3038,7.9688,0.0
1464,1464.0,0.6998,0.5866,0.0104,325.0,9.8586,5.25,16.06,0.406,18.71,6.74,0.0,0.0,-6373.5,1.4195,1.817,28.1163,22.6825,0.1794,6.6444,86.0636,1.3004,8.6384,0.1388,2.2891,50.5612,0.0,0.0,64.5276,117.8974,0.4215,2.5418,68.2628,5.9501,1.0673,69.0729,3.9257,2.5176,748.175,3.9354,7.0039,23.7129,8.9298,0.0,7.5482,2.5794,2.1481,1.3038,7.9688,0.0
1465,1465.0,0.1186,0.5576,0.0122,273.0,9.9699,4.25,14.72,0.403,9.95,4.09,0.0,0.0,-6548.25,5.817,1.801,39.277,19.6589,0.1588,5.9213,86.0636,1.2186,8.6384,0.1408,1.4027,50.5612,0.0,0.0,64.5276,117.8974,1.6135,2.3576,8.6458,5.5931,1.2542,47.8384,3.2379,2.3338,740.4403,3.989,3.7393,28.6821,8.2424,0.0,7.5482,9.6198,2.1481,1.3038,7.9688,0.0
1466,1466.0,0.4632,0.7523,0.0171,1185.0,9.9175,5.74,12.96,0.945,15.06,8.78,0.0,0.0,-5426.0,2.5081,2.0225,26.2431,22.5118,0.2147,4.6887,85.1167,1.8486,8.2963,0.3278,2.6236,50.3384,0.0,0.0,64.3217,117.4422,0.7708,2.8964,51.8223,7.5851,1.7736,83.7969,4.0664,2.0016,751.5296,9.1328,6.6632,38.072,19.77,0.0,3.9235,4.2233,132.4894,77.5303,67.4386,0.0
1467,1467.0,34.136915726893676,0.5318,0.0074,593.0,9.8101,7.5,11.83,0.427,12.91,4.39,0.0,0.0,-5257.0,2.4733,1.9643,13.8601,19.961290477183184,0.1618,4.1153,84.5275,2.2172,9.1526,0.1124,1.1243,50.6295,0.0,0.0,63.9818,119.2766,0.8149,2.4987815107573454,24.02014446885098,5.4207,0.7553,66.71,5.4371,1.8616,737.6034,3.9642,9.9402,36.3525,7.7717,0.0,10.6087,4.1731,2.5755,1.5615,12.5176,0.0
