,F152,F16,F185,F187,F206,F209,F244,F245,F246,F252,F287,F321,F342,F347,F382,F383,F384,F4,F413,F425,F457,F459,F46,F478,F516,F517,F518,F524,F572,F573,F574,F576,F577,F74
1383,0.3332,10.2041,6.81,16.17,0.0,0.0,0.0016,1.0202,2.5143,1.8733,0.1093,2.4891,0.0,0.0,0.0005,0.3664,0.6677,1.7074,14.5714,3.2657,5.1605,2.5198,754.4013,0.0,0.1651,1.045,1.0672,3.405,7.93,0.3692,2.7404,1.4883,17.4117,0.0
1384,0.3656,10.0392,7.23,15.18,0.0,0.0,0.0019,0.9755,2.429,4.2152,0.1175,2.8254,0.0,0.0,0.0005,0.3102,0.8719,1.5555,14.0361,3.6414,5.5322,2.3719,752.1385,0.0,0.1967,0.988,1.0323,7.2296,9.14,0.1776,3.1224,1.7165,8.2886,0.0
1385,0.4628,9.7946,6.11,17.94,0.0,0.0,0.0013,1.3735,2.7493,3.8062,0.1328,1.795,0.0,0.0,0.0005,0.3708,0.7978,1.1853,13.7738,4.7248,4.4181,2.8404,734.8715,0.0,0.1359,1.3914,1.1711,6.5024,10.85,0.2938,3.609,2.0421,15.1731,0.0
1386,0.4267,9.8271,6.22,12.94,0.0,0.0,0.0015,1.1627,3.6312,2.5052,0.1229,2.3607,0.0,0.0,0.0005,0.4163,1.1061,0.9751,9.7942,4.3421,4.5671,2.0416,737.3359,0.0,0.1493,1.1827,1.5435,4.2178,8.28,0.1233,2.5755,1.5615,12.5176,0.0
1387,0.5987,10.0222,5.3,16.78,0.0,0.0,0.0008,1.9665,3.1521,2.8641,0.1773,1.7519,0.0,0.0,0.0002,0.6379,0.8774,1.6485,7.6342,5.9739,3.7631,2.6009,749.2142,0.0,0.0771,1.9162,1.367,4.6947,9.1299,0.2908,3.1198,1.717,12.6938,0.0
1388,0.5883,10.022,14.63,21.95,0.0,0.0,0.0013,2.837,3.681,1.5038,0.1727,4.7629,0.0,0.0,0.0005,0.8268,0.9996,2.387,29.3073,5.8703,10.6356,3.4611,738.8632,0.0,0.1319,2.8479,1.5685,2.5999,10.25,0.2424,3.4925,1.9267,11.7201,0.0
1389,0.2666,9.8415,10.92,14.21,0.0,0.0,0.0008,1.2313,2.5104,2.788,0.0899,2.8962,0.0,0.0,0.0003,0.405,0.8233,1.6604,12.9658,2.7089,7.8624,2.2102,749.6514,0.0,0.0827,1.2389,1.0711,4.5831,9.14,0.1776,3.1224,1.7165,8.2886,0.0
1390,0.6026,9.9983,5.39,15.56,0.0,0.0,0.0028,3.2246,7.4468,1.7289,0.176,1.8481,0.0,0.0,0.0009,1.2374,2.5436,2.2449,40.0215,6.0266,4.0119,2.399,758.7161,0.0,0.2817,3.2305,3.1978,2.9782,7.24,0.2456,2.4138,1.358,12.2013,0.0
1391,0.3399,10.1612,4.43,13.72,0.0,0.0,0.0012,1.575,2.5545,1.558,0.103,1.1231,0.0,0.0,0.0003,0.4846,0.8483,1.6604,12.9658,3.3455,3.1029,2.1296,745.6174,0.0,0.1201,1.5422,1.1079,2.6594,10.07,0.3509,3.6046,1.902,17.4779,0.0
1392,0.2887,9.942,8.89,11.87,0.0,0.0,0.0009,2.3673,6.3952,1.4011,0.101,2.7147,0.0,0.0,0.0003,0.9091,1.9369,1.6604,12.9658,2.9041,6.6003,1.8292,756.8863,0.0,0.0945,2.3454,2.7588,2.4185,7.24,0.2456,2.4138,1.358,12.2013,0.0
1393,0.5823,9.9698,7.5,15.94,0.0,0.0,0.0021,2.0056,4.9478,1.6565,0.1725,2.2052,0.0,0.0,0.0006,0.5785,1.5062,1.5599,8.9332,5.8403,5.3133,2.514,737.1654,0.0,0.2106,2.0545,2.1033,2.8592,7.93,0.3692,2.7404,1.4883,17.4117,0.0
1394,0.6046,9.9844,10.44,18.81,0.0,0.0,0.0014,2.1027,2.0608,1.2995,0.177,3.4441,0.0,0.0,0.0005,0.6507,0.798,1.6485,7.6342,6.0551,7.6686,2.9686,742.3105,0.0,0.1419,2.1399,0.8763,2.2095,10.25,0.2424,3.4925,1.9267,11.7201,0.0
1395,0.2936,10.1401,7.76,22.08,0.0,0.0,0.0018,1.7333,2.0841,1.301,0.0968,2.3324,0.0,0.0,0.0005,0.5343,0.7103,2.5361,23.7795,2.8954,5.5139,3.496,733.058,0.0,0.1841,1.7406,0.886,2.2221,427.42,0.794,110.1081,79.2885,60.1633,0.0
1396,0.5302,9.7751,12.31,15.06,0.0,0.0,0.0011,2.0934,3.6674,3.3976,0.1538,3.9836,0.0,0.0,0.0003,0.6008,0.9741,2.3183,26.5572,5.4244,9.2412,2.3532,750.1606,0.0,0.1142,2.1115,1.5652,5.7319,7.93,0.3692,2.7404,1.4883,17.4117,0.0
1397,0.5752,9.8809,9.21,24.15,0.0,0.0,0.0015,2.4981,1.9876,4.1907,0.1702,2.9411,0.0,0.0,0.0005,0.7436,0.5682,2.387,29.3073,5.8211,6.7024,3.8104,740.2562,0.0,0.1495,2.5341,0.8473,7.2076,10.25,0.2424,3.4925,1.9267,11.7201,0.0
1398,0.2938,9.4667,11.63,13.75,0.0,0.0,0.0011,1.2823,2.9942,1.7591,0.0976,3.2132,0.0,0.0,0.0004,0.362,0.7788,1.7074,14.5714,3.1035,8.5526,2.1379,752.0632,0.0,0.1141,1.3058,1.2696,3.1453,10.25,0.2424,3.4925,1.9267,11.7201,0.0
1399,0.3093,9.8471,6.69,18.27,0.0,0.0,0.0014,1.055,3.4328,3.9578,0.1025,2.2164,0.0,0.0,0.0004,0.3695,1.0439,2.387,29.3073,3.1406,4.8825,2.9042,733.8102,0.0,0.1441,1.0704,1.4587,6.7934,10.25,0.2424,3.4925,1.9267,11.7201,0.0
1400,0.1544,10.5278,7.28,16.06,0.0,0.0,0.0011,0.4948,3.6509,3.5104,0.0588,2.1728,0.0,0.0,0.0003,0.1653,1.1061,1.2736,7.2979,1.4666,5.4152,2.5328,742.8558,0.0,0.1072,0.4841,1.5877,6.0438,5.65,0.1416,1.8871,1.0597,13.1807,0.0
1401,0.2798,9.8013,7.78,13.79,0.0,0.0,0.0009,1.1082,1.1022,1.6385,0.0931,2.3138,0.0,0.0,0.0004,0.4089,0.3383,2.387,29.3073,2.8544,5.4926,2.1241,750.4751,0.0,0.0952,1.1259,0.4674,2.7786,6.88,0.2616,2.4746,1.2913,12.4089,0.0
1402,0.306,10.1539,6.49,11.96,0.0,0.0,0.001,2.4586,5.1087,1.4621,0.0956,2.0712,0.0,0.0,0.0004,0.9188,1.6213,2.2449,40.0215,3.0135,4.4329,1.8339,752.8741,0.0,0.0997,2.4564,2.1809,2.5279,9.02,0.2568,3.0501,1.6951,12.6333,0.0
1403,0.4671,9.7753,8.17,11.88,0.0,0.0,0.0016,2.9755,6.2797,1.5385,0.1319,2.371,0.0,0.0,0.0004,0.9211,1.8416,2.387,29.3073,4.7781,5.6091,1.8314,748.9214,0.0,0.1617,2.9919,2.6875,2.6435,9.1299,0.2908,3.1198,1.717,12.6938,0.0
1404,0.5396,9.8077,7.45,12.22,0.0,0.0,0.0019,2.2208,2.9638,2.6251,0.1579,2.2694,0.0,0.0,0.0005,0.7492,0.9309,1.6485,7.6342,5.502,5.1136,1.8804,748.7474,0.0,0.1949,2.2152,1.2714,4.4296,431.71,1.2571,138.3859,83.919,67.3679,0.0
1405,0.4129,10.215,5.27,14.65,0.0,0.0,0.0013,1.0956,1.7073,4.3116,0.1248,1.9854,0.0,0.0,0.0004,0.3503,0.579,2.5361,23.7795,4.0422,3.9018,2.3281,736.6066,0.0,0.1317,1.1201,0.7231,7.2215,9.03,0.3007,3.2278,1.6965,14.8684,0.0
1406,0.2925,9.9653,7.89,20.16,0.0,0.0,0.0009,1.4097,1.5119,1.1721,0.1038,2.8993,0.0,0.0,0.0004,0.3726,0.5256,2.3183,26.5572,2.9357,6.0228,3.2313,733.941,0.0,0.096,1.4256,0.6431,1.9998,10.25,0.2424,3.4925,1.9267,11.7201,0.0
1407,0.3475,9.9943,6.59,16.88,0.0,0.0,0.0008,1.4728,2.8866,2.6852,0.1148,2.1329,0.0,0.0,0.0002,0.4157,0.8343,1.6485,7.6342,3.4765,4.9636,2.6202,755.2433,0.0,0.0804,1.4887,1.229,4.493,10.07,0.3509,3.6046,1.902,17.4779,0.0
1408,0.3225,10.1472,7.6,22.57,0.0,0.0,0.0005,1.8771,1.6005,3.854,0.0988,2.3779,0.0,0.0,0.0001,0.5303,0.6091,1.6604,12.9658,3.1786,5.4603,3.5587,738.343,0.0,0.0508,1.8407,0.677,6.6089,10.85,0.2938,3.609,2.0421,15.1731,0.0
1409,0.3632,10.1428,12.93,13.74,0.0,0.0,0.0017,2.0724,3.1052,3.302,0.115,3.2178,0.0,0.0,0.0006,0.6185,0.9695,1.6485,7.6342,3.5807,9.9689,2.1502,752.3135,0.0,0.1746,2.0976,1.3207,5.5233,8.74,0.3895,3.1149,1.633,19.442,0.0
1410,0.4696,9.7373,10.25,25.3,0.0,0.0,0.002,3.7345,2.6964,1.5748,0.1328,3.3021,0.0,0.0,0.0008,1.1,0.8248,2.3183,26.5572,4.8231,7.472,3.9729,747.2398,0.0,0.207,3.8174,1.1404,2.7111,9.42,0.4069,3.491,1.7755,20.7331,0.0
1411,0.4513,9.992,10.89,11.49,0.0,0.0,0.0014,0.877,3.8475,2.9232,0.1274,3.1264,0.0,0.0,0.0005,0.3266,1.0178,1.6604,12.9658,4.5164,8.0488,1.7676,759.1672,0.0,0.1449,0.826,1.6728,4.8021,7.24,0.2456,2.4138,1.358,12.2013,0.0
1412,0.4018,9.6645,8.85,11.86,0.0,0.0,0.0014,1.9545,2.739,1.5603,0.1187,2.6568,0.0,0.0,0.0005,0.6739,0.7901,1.5605,18.0483,4.1575,6.1384,1.8293,749.5811,0.0,0.1445,1.9649,1.167,2.6848,9.1299,0.2908,3.1198,1.717,12.6938,0.0
1413,0.3882,9.6971,11.64,19.0,0.0,0.0,0.0018,1.1352,3.9802,1.6291,0.1174,3.6398,0.0,0.0,0.0006,0.3539,1.403,1.5605,18.0483,4.0034,8.5065,3.0143,734.4735,0.0,0.1837,1.1107,1.7333,2.8227,9.42,0.4069,3.491,1.7755,20.7331,0.0
1414,0.5115,9.7263,12.92,17.46,0.0,0.0,0.0017,1.6294,5.1571,1.3996,0.1459,3.4523,0.0,0.0,0.0005,0.4689,1.4433,1.5788,10.0184,5.2586,9.5636,2.7753,734.6593,0.0,0.1744,1.6473,2.1993,2.3975,9.42,0.4069,3.491,1.7755,20.7331,0.0
1415,0.2574,9.9285,6.63,20.32,0.0,0.0,0.0024,5.3468,5.9727,2.691,0.078,1.9626,0.0,0.0,0.0007,1.3849,1.6949,1.4756,23.2654,2.5928,4.7527,3.2145,736.4043,0.0,0.2463,5.3774,2.5608,4.502,9.1299,0.2908,3.1198,1.717,12.6938,0.0
1416,0.5124,9.6066,7.92,12.92,0.0,0.0,0.0023,2.5023,6.0068,2.7888,0.1549,2.7793,0.0,0.0,0.0007,0.9002,1.8726,1.6604,12.9658,5.3333,5.9566,2.0,757.4708,0.0,0.2362,2.5279,2.5793,4.7226,10.07,0.3509,3.6046,1.902,17.4779,0.0
1417,0.4406,9.911,10.12,15.99,0.0,0.0,0.0015,2.1381,4.0268,1.3617,0.1248,3.6787,0.0,0.0,0.0004,0.6465,1.2947,1.4756,23.2654,4.4452,7.6219,2.5017,749.0525,0.0,0.1496,2.1608,1.7207,2.335,9.14,0.1776,3.1224,1.7165,8.2886,0.0
1418,0.5041,9.6437,9.41,9.37,0.0,0.0,0.0022,1.4208,2.9827,1.548,0.1514,3.1709,0.0,0.0,0.0006,0.5387,0.9029,1.6485,7.6342,5.2275,6.8688,1.4467,756.9757,0.0,0.2276,1.4497,1.2614,2.6801,7.93,0.3692,2.7404,1.4883,17.4117,0.0
1419,0.3139,10.4399,7.28,14.1,0.0,0.0,0.0013,1.1278,4.275,2.8509,0.1056,2.1126,0.0,0.0,0.0004,0.4048,1.1609,1.5605,18.0483,3.0067,5.1081,2.1786,749.3209,0.0,0.1306,1.1032,1.8607,4.6589,6.88,0.2616,2.4746,1.2913,12.4089,0.0
1420,0.3619,9.3672,6.11,21.42,0.0,0.0,0.001,4.0534,4.3933,2.726,0.1274,2.0913,0.0,0.0,0.0004,1.2561,1.4739,1.4305,9.3868,3.8638,4.3233,3.4094,730.072,0.0,0.1013,3.893,1.8773,4.5277,5.83,0.3368,2.077,1.0949,16.9589,0.0
1421,0.2891,9.9468,8.28,10.8,0.0,0.0,0.0013,1.478,2.4463,2.8969,0.0988,2.71,0.0,0.0,0.0004,0.4247,0.6963,2.3842,22.0908,2.906,6.1578,1.6624,759.3492,0.0,0.1362,1.4421,1.0594,4.7745,6.88,0.2616,2.4746,1.2913,12.4089,0.0
1422,0.3656,9.696,5.69,13.39,0.0,0.0,0.0019,2.9054,4.4813,3.0947,0.1131,1.6671,0.0,0.0,0.0006,0.9961,1.4965,1.5788,10.0184,3.7705,3.9693,2.0463,758.4422,0.0,0.1923,2.8676,1.9244,5.1012,11.05,0.4564,3.8031,2.0854,23.282,0.0
1423,0.2872,9.9982,6.94,13.26,0.0,0.0,0.0014,2.8235,7.0551,2.746,0.0983,2.6849,0.0,0.0,0.0004,0.9813,2.2247,1.4756,23.2654,2.873,4.8256,2.0514,745.7105,0.0,0.1474,2.8073,3.0338,4.5378,9.1299,0.2908,3.1198,1.717,12.6938,0.0
1424,0.4722,10.0797,4.22,17.0,0.0,0.0,,,,2.6499,0.1368,1.2997,0.0,0.0,,,,0.9085,14.2425,4.6842,2.9065,2.6382,743.3135,0.0,,,,4.4081,7.05,0.1166,2.5361,1.3142,8.2645,0.0
1425,0.3066,9.5978,8.26,13.54,0.0,0.0,0.0021,1.54,2.6896,2.7378,0.1122,2.375,0.0,0.0,0.0006,0.5117,0.9163,0.9065,14.636,3.1945,5.72,2.0892,748.8325,0.0,0.2184,1.5579,1.1479,4.6023,441.92,1.2113,132.4894,77.5303,67.4386,0.0
1426,0.4415,9.9524,6.6,12.37,0.0,0.0,,,,2.6592,0.1306,2.1109,0.0,0.0,,,,0.9085,14.2425,4.4363,4.7069,1.9185,747.0293,0.0,,,,4.4237,7.05,0.1166,2.5361,1.3142,8.2645,0.0
1427,0.3542,10.641,7.21,20.96,0.0,0.0,0.0022,4.6938,5.8987,2.7446,0.1053,2.5717,0.0,0.0,0.0007,1.2139,1.6446,2.3842,22.0908,3.3289,5.1161,3.3161,735.4371,0.0,0.2192,4.7163,2.5173,4.595,9.1299,0.2908,3.1198,1.717,12.6938,0.0
1428,0.3866,9.9859,11.84,17.17,0.0,0.0,0.0012,1.6586,3.5784,2.8182,0.1162,3.2198,0.0,0.0,0.0004,0.5562,1.2445,1.5605,18.0483,3.8714,8.9171,2.6962,744.9114,0.0,0.1266,1.6432,1.5326,4.5798,9.14,0.1776,3.1224,1.7165,8.2886,0.0
1429,0.3304,10.1672,12.72,12.68,0.0,0.0,0.001,1.7713,2.0135,1.5977,0.1024,3.5563,0.0,0.0,0.0003,0.5016,0.7007,2.387,29.3073,3.2501,9.333,1.9473,759.293,0.0,0.0991,1.7923,0.859,2.736,7.24,0.2456,2.4138,1.358,12.2013,0.0
1430,0.3104,10.4716,7.13,14.69,0.0,0.0,,,,1.5499,0.1047,2.5006,0.0,0.0,,,,2.3842,22.0908,2.9639,5.0601,2.2653,753.0071,0.0,,,,2.6578,9.1299,0.2908,3.1198,1.717,12.6938,0.0
1431,0.3424,9.7944,9.53,14.31,0.0,0.0,0.0008,1.3384,3.3616,1.465,0.1221,2.5373,0.0,0.0,0.0003,0.4353,1.0632,2.3842,22.0908,3.4957,6.9255,2.1851,762.8929,0.0,0.0766,1.3126,1.4592,2.5068,8.91,0.1648,3.0344,1.6843,8.5942,0.0
1432,0.5729,9.3732,11.77,23.1,0.0,0.0,0.0022,2.1539,5.3078,2.5696,0.1833,2.9028,0.0,0.0,0.0007,0.7046,1.5508,1.4305,9.3868,6.1123,8.4759,3.6919,730.8662,0.0,0.228,2.0984,2.257,4.4071,6.81,0.4774,2.2727,1.2878,22.9183,0.0
1433,0.7999,9.8991,3.98,13.04,0.0,0.0,0.0017,0.9212,3.4046,3.1297,0.2252,1.0916,0.0,0.0,0.0006,0.3113,0.9045,1.4756,23.2654,8.0804,2.8016,1.994,758.7537,0.0,0.1716,0.9006,1.4779,5.2037,10.07,0.3509,3.6046,1.902,17.4779,0.0
1434,0.516,9.7313,9.13,15.47,0.0,0.0,0.0019,1.5209,2.2417,1.2836,0.1476,2.9312,0.0,0.0,0.0006,0.5261,0.666,1.6604,12.9658,5.3027,6.9146,2.4138,752.0459,0.0,0.19,1.4977,0.9519,2.1908,8.39,0.2226,2.7713,1.5768,10.8891,0.0
1435,0.4457,9.7883,4.01,13.53,0.0,0.0,0.0016,3.1032,7.9429,1.5199,0.1261,1.1008,0.0,0.0,0.0005,0.8342,1.9639,2.3183,26.5572,4.5534,2.7435,2.07,753.228,0.0,0.1587,3.1295,3.3821,2.6049,9.02,0.2568,3.0501,1.6951,12.6333,0.0
1436,0.3758,9.8672,6.11,13.95,0.0,0.0,0.0013,1.9643,2.5495,1.5505,0.1101,1.717,0.0,0.0,0.0004,0.5624,0.9848,1.5605,18.0483,3.809,4.4708,2.2121,731.6706,0.0,0.1342,1.8371,1.1027,2.6447,7.83,0.2619,2.6162,1.4715,14.448,0.0
1437,0.3008,10.1518,10.1,14.1,0.0,0.0,0.0018,1.8185,4.5557,2.9336,0.0972,3.1306,0.0,0.0,0.0004,0.7111,1.3332,2.3842,22.0908,2.9628,7.4493,2.1824,751.3179,0.0,0.1783,1.8099,1.9518,4.7952,10.07,0.3509,3.6046,1.902,17.4779,0.0
1438,0.4527,9.8161,5.69,21.21,0.0,0.0,0.0027,6.1841,6.5202,1.3679,0.1296,1.9052,0.0,0.0,0.0008,1.6147,1.9346,2.387,29.3073,4.6119,4.0502,3.353,737.5634,0.0,0.2731,6.2263,2.7858,2.3447,9.1299,0.2908,3.1198,1.717,12.6938,0.0
1439,0.5634,10.2127,10.17,11.69,0.0,0.0,0.001,1.393,2.4224,2.568,0.167,3.3205,0.0,0.0,0.0003,0.456,0.8312,0.9085,14.2425,5.5165,7.2075,1.8083,750.4688,0.0,0.1018,1.4177,1.0303,4.3275,6.88,0.2616,2.4746,1.2913,12.4089,0.0
1440,0.2986,10.4429,8.71,20.55,0.0,0.0,0.0017,1.9417,3.4986,2.7601,0.1025,2.3838,0.0,0.0,0.0005,0.6462,1.105,1.5605,18.0483,2.8597,6.3137,3.2404,740.7476,0.0,0.1733,1.9768,1.488,4.7213,9.1299,0.2908,3.1198,1.717,12.6938,0.0
1441,0.5956,10.0893,7.53,15.84,0.0,0.0,0.0016,1.639,4.0634,4.2887,0.1751,2.4033,0.0,0.0,0.0005,0.4802,1.1091,1.7074,14.5714,5.9038,5.4136,2.5095,735.2515,0.0,0.159,1.6529,1.7355,7.1859,9.42,0.4069,3.491,1.7755,20.7331,0.0
1442,0.4943,10.423,6.69,19.48,0.0,0.0,0.0042,1.4303,2.2017,2.5737,0.146,2.0568,0.0,0.0,0.0012,0.4535,0.7655,0.9065,14.636,4.7427,4.7272,3.0884,733.5832,0.0,0.423,1.3988,0.9343,4.3323,5.83,0.3368,2.077,1.0949,16.9589,0.0
1443,0.3053,9.9421,5.72,19.49,0.0,0.0,0.0018,2.9495,4.2691,1.6729,0.1066,1.9436,0.0,0.0,0.0006,0.9158,1.1808,1.4884,13.442,3.0706,4.1475,3.0838,737.7963,0.0,0.179,2.9835,1.8184,2.8886,7.24,0.2456,2.4138,1.358,12.2013,0.0
1444,0.3554,9.407,7.68,14.22,0.0,0.0,0.0011,2.5893,4.9944,2.0181,0.1273,2.5114,0.0,0.0,0.0004,0.6868,1.3803,1.4305,9.3868,3.778,5.4841,2.2173,744.9876,0.0,0.1134,2.504,2.1356,3.5796,6.36,0.3659,2.2433,1.2026,17.5152,0.0
1445,0.2456,9.5974,6.62,16.36,0.0,0.0,0.0017,3.7419,3.6401,3.1897,0.0812,2.3099,0.0,0.0,0.0005,1.3159,1.2974,1.2079,32.4564,2.5595,4.6356,2.5276,747.9519,0.0,0.1759,3.7677,1.5545,5.3448,9.1299,0.2908,3.1198,1.717,12.6938,0.0
1446,0.2405,9.5924,12.07,21.58,0.0,0.0,,,,5.2894,0.0833,3.8504,0.0,0.0,,,,1114.5366,897.0464,2.5073,9.2226,3.4635,734.2186,0.0,,,,9.3304,7.83,0.2619,2.6162,1.4715,14.448,0.0
1447,0.2892,9.8634,5.43,21.15,0.0,0.0,0.0019,4.6113,5.8392,1.3036,0.0848,1.7554,0.0,0.0,0.0007,1.407,1.742,0.8864,9.3014,2.9315,3.8872,3.3524,734.0064,0.0,0.1922,4.6252,2.4942,2.3828,9.1299,0.2908,3.1198,1.717,12.6938,0.0
1448,0.2586,9.5716,10.46,18.4,0.0,0.0,0.0017,1.7834,3.4429,5.0001,0.0865,2.8053,0.0,0.0,0.0005,0.6537,1.13,,,2.7018,7.5188,2.9119,734.8025,0.0,0.173,1.8084,1.4627,8.8173,9.01,0.2753,2.596,1.6997,13.8979,0.0
1449,0.2324,9.5902,5.11,14.8,0.0,0.0,0.0016,2.4405,5.8169,3.6157,0.0814,1.5078,0.0,0.0,0.0004,0.8524,1.8902,1.2079,32.4564,2.4235,3.5464,2.2975,743.6279,0.0,0.1678,2.4212,2.5067,6.0759,7.05,0.1166,2.5361,1.3142,8.2645,0.0
1450,0.2499,10.0852,10.48,19.19,0.0,0.0,0.002,1.1578,3.6606,2.5431,0.078,3.0593,0.0,0.0,0.0006,0.4124,1.1838,,,2.4781,7.7986,3.0664,732.6821,0.0,0.2065,1.1384,1.5891,4.3532,7.74,0.3561,2.7235,1.4546,17.0809,0.0
1451,0.4475,9.358,7.42,13.73,0.0,0.0,0.0005,1.4485,2.368,2.4007,0.1615,2.4161,0.0,0.0,0.0002,0.4522,0.6836,0.9065,14.636,4.7818,5.4061,2.1423,747.0781,0.0,0.0546,1.4029,1.0058,4.1463,8.15,0.2497,2.8447,1.5487,11.8247,0.0
1452,0.3294,9.4279,7.64,17.32,0.0,0.0,0.0025,1.6233,3.3608,2.6067,0.1141,2.1001,0.0,0.0,0.0008,0.5138,1.0569,1.2079,32.4564,3.4934,5.4319,2.7378,736.5226,0.0,0.2538,1.6515,1.4354,4.3284,441.92,1.2113,132.4894,77.5303,67.4386,0.0
1453,0.3088,9.3673,8.04,14.38,0.0,0.0,0.0041,0.5993,1.4795,2.6112,0.105,2.7146,0.0,0.0,0.0011,0.2208,0.5503,1.5066,9.2047,3.2964,5.6109,2.2039,755.7109,0.0,0.4207,0.5622,0.6419,4.3911,11.05,0.4564,3.8031,2.0854,23.282,0.0
1454,0.3841,10.0185,5.29,18.23,0.0,0.0,0.0035,1.6325,4.3954,4.6369,0.125,1.4591,0.0,0.0,0.0011,0.5412,1.4577,1.897,34.7471,3.8343,3.7107,2.8866,733.4847,0.0,0.355,1.6434,1.8691,7.8354,441.92,1.2113,132.4894,77.5303,67.4386,0.0
1455,0.3672,9.4623,8.86,11.66,0.0,0.0,0.0018,1.658,2.8492,2.6188,0.1264,2.6393,0.0,0.0,0.0007,0.5947,1.0036,1.2079,32.4564,3.8809,6.2649,1.8005,751.7867,0.0,0.1843,1.6759,1.2136,4.3527,9.1299,0.2908,3.1198,1.717,12.6938,0.0
1456,0.2733,9.7466,10.51,18.52,0.0,0.0,0.0017,3.7283,6.1291,2.7949,0.0856,2.6445,0.0,0.0,0.0005,1.1269,1.9462,1112.4728,898.7167,2.8035,7.7194,2.9287,740.7887,0.0,0.1761,3.619,2.6155,4.7089,7.83,0.2619,2.6162,1.4715,14.448,0.0
1457,0.5237,10.0604,4.02,13.5,0.0,0.0,0.0009,1.9897,2.5161,2.3214,0.1587,1.5986,0.0,0.0,0.0003,0.6363,0.7567,1.897,34.7471,5.2051,2.8115,2.0894,747.1775,0.0,0.0874,2.004,1.0693,3.9246,7.05,0.1166,2.5361,1.3142,8.2645,0.0
1458,0.3957,10.054,4.9,15.56,2.0,46.15,,,,3.9916,0.126,1.5937,0.4472,13.9147,,,,2.03,20.5506,3.9362,3.4664,2.4048,750.5062,200.0,,,,6.7932,7.77,0.2588,2.7003,1.4588,12.2751,4.1955
1459,0.4669,9.6558,4.31,16.17,0.0,0.0,,,,2.8898,0.1346,1.4018,0.0,0.0,,,,,,4.836,2.9788,2.536,736.5834,0.0,,,,4.9849,8.08,0.3375,2.9648,1.5218,17.2472,0.0
1460,0.4688,9.7033,6.14,17.97,0.0,0.0,0.0011,1.1333,5.1218,2.5551,0.1384,1.7995,0.0,0.0,0.0003,0.3516,1.696,,,4.8318,4.4027,2.8271,738.5864,0.0,0.1116,1.1116,2.216,4.2969,7.83,0.2619,2.6162,1.4715,14.448,0.0
1461,0.5961,10.0382,8.32,11.97,0.0,0.0,0.0017,1.3273,2.0739,3.1404,0.18,2.6291,0.0,0.0,0.0005,0.4364,0.6429,,,5.9385,6.0581,1.8503,755.0375,0.0,0.1775,1.3415,0.8837,5.4774,8.09,0.2678,2.645,1.523,13.1304,0.0
1462,0.2856,9.6749,9.98,21.88,0.0,0.0,0.002,2.4046,3.3372,5.4752,0.0875,2.6162,0.0,0.0,0.0006,0.6328,0.9579,0.8279,10.7941,2.9517,7.6413,3.4767,739.649,0.0,0.2007,2.4116,1.4283,9.0861,6.91,0.2005,2.1481,1.3038,7.9688,0.0
1463,0.276,9.6884,5.09,13.52,0.0,0.0,0.0018,1.4928,4.1855,3.4922,0.0837,1.2706,0.0,0.0,0.0006,0.6325,1.3031,0.8279,10.7941,2.8486,3.8822,2.1255,749.11,0.0,0.1838,1.5114,1.7841,5.9163,6.91,0.2005,2.1481,1.3038,7.9688,0.0
1464,0.5866,9.8586,5.25,16.06,0.0,0.0,0.0023,3.8108,4.2736,1.4195,0.1794,1.3004,0.0,0.0,0.0007,1.1566,1.2006,1.0251,68.2628,5.9501,3.9257,2.5176,748.175,0.0,0.229,3.8195,1.8202,2.5794,6.91,0.2005,2.1481,1.3038,7.9688,0.0
1465,0.5576,9.9699,4.25,14.72,0.0,0.0,0.0014,3.3813,7.1355,5.817,0.1588,1.2186,0.0,0.0,0.0004,0.8646,1.9658,1.3713,8.6458,5.5931,3.2379,2.3338,740.4403,0.0,0.1454,3.4172,3.0561,9.6198,6.91,0.2005,2.1481,1.3038,7.9688,0.0
1466,0.7523,9.9175,5.74,12.96,0.0,0.0,0.002,3.169,6.5892,2.5081,0.2147,1.8486,0.0,0.0,0.0005,0.8597,1.9731,0.8938,51.8223,7.5851,4.0664,2.0016,751.5296,0.0,0.2018,3.1819,2.8104,4.2233,441.92,1.2113,132.4894,77.5303,67.4386,0.0
1467,0.5318,9.8101,7.5,11.83,0.0,0.0,0.002,3.744,6.3716,2.4733,0.1618,2.2172,0.0,0.0,0.0006,1.1127,1.8213,,,5.4207,5.4371,1.8616,737.6034,0.0,0.1989,3.7572,2.7361,4.1731,8.28,0.1233,2.5755,1.5615,12.5176,0.0
1468,0.5995,9.7712,5.64,16.54,0.0,0.0,0.0022,3.5686,5.3972,2.3563,0.1807,1.8988,0.0,0.0,0.0009,0.9924,1.5805,1.0251,68.2628,6.1351,4.1654,2.605,741.6246,0.0,0.226,3.5908,2.3101,3.9305,7.3,0.4262,2.5719,1.3708,18.3819,0.0
1469,0.2103,9.6168,9.57,21.61,0.0,0.0,0.0032,4.8364,5.9152,2.5365,0.0768,2.5495,0.0,0.0,0.0009,1.5468,1.642,,,2.1865,7.0173,3.4228,738.3929,0.0,0.3286,4.715,2.5026,4.2402,8.09,0.2678,2.645,1.523,13.1304,0.0
