,F152,F153,F159,F16,F185,F187,F198,F200,F201,F21,F252,F26,F273,F287,F319,F32,F321,F33,F334,F337,F34,F35,F39,F4,F407,F411,F413,F425,F426,F457,F459,F46,F470,F471,F474,F476,F524,F572,F573,F574,F576,F577
1428,0.3866,0.0153,114,9.9859,11.84,17.17,0.523,14.17,7.01,-5431.25,2.8182,1.9888,16.6618,0.1162,4.8507,85.9801,3.2198,8.662,0.173,2.408,50.5853,63.8972,118.484,1.5605,1.1919,2.1129,18.0483,3.8714,1.5741,8.9171,2.6962,744.9114,4.9319,8.0345,34.1059,11.5799,4.5798,9.14,0.1776,3.1224,1.7165,8.2886
1429,0.3304,0.0075,554,10.1672,12.72,12.68,1.162,22.16,7.71,-5636,1.5977,2.0152,19.6525,0.1024,5.3971,85.2544,3.5563,8.3675,0.3945,2.2289,50.2934,64.3032,117.487,2.387,1.2833,2.8328,29.3073,3.2501,0.7666,9.333,1.9473,759.293,11.162,5.2679,20.1743,16.6907,2.736,7.24,0.2456,2.4138,1.358,12.2013
1430,0.3104,0.0141,130,10.4716,7.13,14.69,0.365,13.96,13.61,-6376.25,1.5499,0.7112,19.2105,0.1047,4.4991,83.8792,2.5006,8.6024,0.1123,3.4721,50.4179,64.5517,117.5064,2.3842,0.7473,2.5618,22.0908,2.9639,1.4465,5.0601,2.2653,753.0071,3.4465,3.9454,64.5554,19.4449,2.6578,9.1299,0.2908,3.1198,1.717,12.6938
1431,0.3424,0.0136,721,9.7944,9.53,14.31,0.876,18.41,7.68,-5337.25,1.465,1.989,19.2105,0.1221,4.6958,84.8142,2.5373,9.9095,0.2583,2.258,50.9039,64.2404,120.267,2.3842,1.4213,2.5618,22.0908,3.4957,1.4004,6.9255,2.1851,762.8929,8.4264,6.007,33.6266,15.9798,2.5068,8.91,0.1648,3.0344,1.6843,8.5942
1432,0.5729,0.015,441,9.3732,11.77,23.1,0.529,13.8,8.56,-6517.75,2.5696,1.8057,23.1453,0.1833,8.564,85.1237,2.9028,8.1605,0.1526,2.4241,51.2093,64.415,117.9254,1.4305,1.2073,2.9086,9.3868,6.1123,1.5457,8.4759,3.6919,730.8662,5.1415,18.2187,40.0387,20.4763,4.4071,6.81,0.4774,2.2727,1.2878,22.9183
1433,0.7999,0.0167,708,9.8991,3.98,13.04,0.333,16.09,9.63,-5552.25,3.1297,1.9762,23.5084,0.2252,4.4606,85.07,1.0916,8.3845,0.1124,2.9297,50.3494,64.3667,117.5286,1.4756,0.9543,3.0976,23.2654,8.0804,1.7301,2.8016,1.994,758.7537,3.1495,3.4058,41.9989,17.8964,5.2037,10.07,0.3509,3.6046,1.902,17.4779
1434,0.516,0.0168,675,9.7313,9.13,15.47,0.654,17.38,9.72,-5731.5,1.2836,1.9988,18.619,0.1476,5.3097,85.8796,2.9312,8.7441,0.1963,2.6789,50.555,63.8465,118.6846,1.6604,1.0848,2.3004,12.9658,5.3027,1.7352,6.9146,2.4138,752.0459,6.1648,5.6364,40.7852,13.8891,2.1908,8.39,0.2226,2.7713,1.5768,10.8891
1435,0.4457,0.0102,1745,9.7883,4.01,13.53,0.637,21.18,21.36,-5313.5,1.5199,1.9918,18.9545,0.1261,4.5317,84.7632,1.1008,9.0402,0.1943,6.0068,50.6105,63.9938,119.6524,2.3183,1.9309,2.4054,26.5572,4.5534,1.0494,2.7435,2.07,753.228,6.3156,22.2159,48.043,29.8167,2.6049,9.02,0.2568,3.0501,1.6951,12.6333
1436,0.3758,0.0196,601,9.8672,6.11,13.95,0.405,6.97,7.33,-5282.25,1.5505,1.9925,16.6618,0.1101,4.2782,83.914,1.717,8.7286,0.1057,2.1285,50.8145,64.4394,118.6336,1.5605,1.1919,2.1129,18.0483,3.809,2.0332,4.4708,2.2121,731.6706,3.7973,7.7412,75.7689,9.5891,2.6447,7.83,0.2619,2.6162,1.4715,14.448
1437,0.3008,0.0149,1166,10.1518,10.1,14.1,0.631,15.05,9.58,-5418.25,2.9336,2.0275,19.2105,0.0972,4.7094,85.1167,3.1306,8.2963,0.1788,2.9127,50.3384,64.3217,117.4422,2.3842,0.7473,2.5618,22.0908,2.9628,1.5357,7.4493,2.1824,751.3179,5.9567,5.1469,40.6465,14.9859,4.7952,10.07,0.3509,3.6046,1.902,17.4779
1438,0.4527,0.0061,338,9.8161,5.69,21.21,0.868,18.24,16.32,-6333.25,1.3679,0.6785,19.6525,0.1296,9.6653,83.8792,1.9052,8.6024,0.2333,4.1012,50.4179,64.5517,117.5064,2.387,1.2833,2.8328,29.3073,4.6119,0.6222,4.0502,3.353,737.5634,8.5,22.2335,57.3074,32.7182,2.3447,9.1299,0.2908,3.1198,1.717,12.6938
1439,0.5634,0.0094,439,10.2127,10.17,11.69,0.534,15.73,10.95,-5497.5,2.568,1.9745,22.0624,0.167,4.4317,85.2544,3.3205,8.3675,0.1593,3.2216,50.2934,64.3032,117.487,0.9085,0.7473,2.6319,14.2425,5.5165,0.9693,7.2075,1.8083,750.4688,5.0496,3.7723,45.1116,14.1851,4.3275,6.88,0.2616,2.4746,1.2913,12.4089
1440,0.2986,0.0173,1058,10.4429,8.71,20.55,0.364,18.23,16.72,-5564,2.7601,2.0408,16.6618,0.1025,9.3926,87.3732,2.3838,8.5615,0.1258,4.3748,50.649,63.9323,115.9036,1.5605,1.4213,2.1129,18.0483,2.8597,1.7824,6.3137,3.2404,740.7476,3.5867,21.9073,67.7716,17.5397,4.7213,9.1299,0.2908,3.1198,1.717,12.6938
1441,0.5956,0.0138,1304,10.0893,7.53,15.84,0.233,13.92,5.55,-5264.5,4.2887,1.9637,19.2252,0.1751,7.7797,85.4577,2.4033,8.2061,0.0735,1.7923,50.425,64.4522,117.823,1.7074,0.7473,2.1066,14.5714,5.9038,1.4218,5.4136,2.5095,735.2515,2.2608,5.279,19.5566,16.0732,7.1859,9.42,0.4069,3.491,1.7755,20.7331
1442,0.4943,0.009,643,10.423,6.69,19.48,1.028,19.91,9.61,-6475.5,2.5737,1.8032,20.0663,0.146,8.3549,85.1237,2.0568,8.1605,0.2744,2.454,51.2093,64.415,117.9254,0.9065,0.7473,2.3766,14.636,4.7427,0.9222,4.7272,3.0884,733.5832,10.224,16.0679,43.0965,29.3818,4.3323,5.83,0.3368,2.077,1.0949,16.9589
1443,0.3053,0.0068,463,9.9421,5.72,19.49,1.02,22.27,15.07,-5274.25,1.6729,1.9975,18.8466,0.1066,9.0273,85.2544,1.9436,8.3675,0.294,4.0939,50.2934,64.3032,117.487,1.4884,1.9309,2.2132,13.442,3.0706,0.6901,4.1475,3.0838,737.7963,9.9661,22.0554,49.8068,27.4287,2.8886,7.24,0.2456,2.4138,1.358,12.2013
1444,0.3554,0.0153,548,9.407,7.68,14.22,1.184,21,13.23,-6623.75,2.0181,1.7985,23.1453,0.1273,4.2805,85.1237,2.5114,8.1605,0.3298,3.8422,51.2093,64.415,117.9254,1.4305,1.4213,2.9086,9.3868,3.778,1.5814,5.4841,2.2173,744.9876,11.1516,3.4598,50.3385,17.7475,3.5796,6.36,0.3659,2.2433,1.2026,17.5152
1445,0.2456,0.0065,846,9.5974,6.62,16.36,1.221,13.18,12.77,-5187.25,3.1897,1.994,18.8457,0.0812,4.6509,85.549,2.3099,8.7556,0.3623,3.5887,50.6729,64.0533,118.0222,1.2079,1.2939,2.6569,32.4564,2.5595,0.6601,4.6356,2.5276,747.9519,11.8546,5.2885,72.7199,19.7365,5.3448,9.1299,0.2908,3.1198,1.717,12.6938
1446,0.2405,0.0127,1269,9.5924,12.07,21.58,0.289,15.23,7.75,-5384.5,5.2894,1.9675,41.1724,0.0833,8.275,84.4668,3.8504,8.8909,0.0913,2.4604,50.6768,64.1879,118.0814,1114.5366,1.2939,6.215,897.0464,2.5073,1.3008,9.2226,3.4635,734.2186,2.8106,9.8416,32.0089,12.9095,9.3304,7.83,0.2619,2.6162,1.4715,14.448
1447,0.2892,0.0052,436,9.8634,5.43,21.15,0.461,18.13,11.6,-5158.75,1.3036,2.0175,20.852,0.0848,8.9258,86.7657,1.7554,8.451,0.1328,3.0877,50.6181,63.9931,115.7736,0.8864,1.2939,2.5404,9.3014,2.9315,0.5352,3.8872,3.3524,734.0064,4.4856,19.0458,43.6423,28.8166,2.3828,9.1299,0.2908,3.1198,1.717,12.6938
1448,0.2586,0.0235,152,9.5716,10.46,18.4,0.322,10.92,3.63,-5379,5.0001,2.0225,20.09751358,0.0865,9.3035,84.8142,2.8053,9.9095,0.087,1.1788,50.9039,64.2404,120.267,12.33621647,1.2939,2.542018078,27.82057324,2.7018,2.4469,7.5188,2.9119,734.8025,3.121,7.9034,17.7318,13.3631,8.8173,9.01,0.2753,2.596,1.6997,13.8979
1449,0.2324,0.0155,426,9.5902,5.11,14.8,0.707,14.29,5.91,-5311.75,3.6157,1.9888,18.8457,0.0814,4.6617,86.899,1.5078,9.3181,0.2081,1.7932,50.7948,64.1792,118.7162,1.2079,1.2939,2.6569,32.4564,2.4235,1.5992,3.5464,2.2975,743.6279,6.6832,9.9353,33.7785,16.5269,6.0759,7.05,0.1166,2.5361,1.3142,8.2645
1450,0.2499,0.0136,897,10.0852,10.48,19.19,0.277,17.57,13.15,-5211,2.5431,2.0122,20.16426947,0.078,8.7521,86.1541,3.0593,8.9036,0.0951,3.8171,50.6667,64.0553,118.1242,11.27734266,1.2939,2.526696544,27.70648421,2.4781,1.4043,7.7986,3.0664,732.6821,2.7254,17.3285,66.005,13.4499,4.3532,7.74,0.3561,2.7235,1.4546,17.0809
1451,0.4475,0.016,609,9.358,7.42,13.73,0.53,16.7,15.83,-6194,2.4007,1.826,20.0663,0.1615,5.0305,85.1237,2.4161,8.1605,0.1729,4.3331,51.2093,64.415,117.9254,0.9065,0.7473,2.3766,14.636,4.7818,1.6516,5.4061,2.1423,747.0781,4.9912,3.7583,64.3735,12.1526,4.1463,8.15,0.2497,2.8447,1.5487,11.8247
1452,0.3294,0.0151,1913,9.4279,7.64,17.32,0.429,20.88,16.06,-4416.5,2.6067,1.9718,18.8457,0.1141,8.9722,83.2054,2.1001,8.4891,0.1281,4.0188,50.4775,64.6669,117.4176,1.2079,1.0488,2.6569,32.4564,3.4934,1.5576,5.4319,2.7378,736.5226,4.2235,19.9594,61.9847,31.632,4.3284,441.92,1.2113,132.4894,77.5303,67.4386
1453,0.3088,0.0146,190,9.3673,8.04,14.38,1.128,18.69,7.8,-6451,2.6112,1.7913,19.0625,0.105,4.7623,84.0623,2.7146,8.9607,0.309,2.2164,50.2067,64.1176,120.2552,1.5066,0.9944,2.159,9.2047,3.2964,1.5086,5.6109,2.2039,755.7109,10.9712,4.9463,39.5292,19.1842,4.3911,11.05,0.4564,3.8031,2.0854,23.282
1454,0.3841,0.0123,405,10.0185,5.29,18.23,0.352,15.77,16.14,-6358.25,4.6369,1.8172,20.0239,0.125,9.2944,83.2054,1.4591,8.4891,0.108,4.6582,50.4775,64.6669,117.4176,1.897,1.0488,2.5239,34.7471,3.8343,1.2667,3.7107,2.8866,733.4847,3.4849,22.3519,99.3849,29.1375,7.8354,441.92,1.2113,132.4894,77.5303,67.4386
1455,0.3672,0.0135,435,9.4623,8.86,11.66,1.116,19.44,10.1,-6422.5,2.6188,1.7997,18.8457,0.1264,4.4539,83.2054,2.6393,8.4891,0.3945,3.0828,50.4775,64.6669,117.4176,1.2079,1.0488,2.6569,32.4564,3.8809,1.3873,6.2649,1.8005,751.7867,10.8938,6.0806,61.8683,17.5424,4.3527,9.1299,0.2908,3.1198,1.717,12.6938
1456,0.2733,0.012,744,9.7466,10.51,18.52,0.794,16.74,12.76,-5641,2.7949,1.9668,28.8186,0.0856,9.1293,84.1477,2.6445,9.7571,0.265,3.438,50.3834,64.331,120.4224,1112.4728,0.8282,3.0007,898.7167,2.8035,1.2353,7.7194,2.9287,740.7887,7.8857,18.6809,50.3979,23.0764,4.7089,7.83,0.2619,2.6162,1.4715,14.448
1457,0.5237,0.0118,877,10.0604,4.02,13.5,1.128,16.61,10.51,-6464.25,2.3214,1.787,20.0239,0.1587,4.5893,83.2054,1.5986,8.4891,0.4447,2.9092,50.4775,64.6669,117.4176,1.897,1.0488,2.5239,34.7471,5.2051,1.2113,2.8115,2.0894,747.1775,11.0379,6.4555,42.9852,15.9419,3.9246,7.05,0.1166,2.5361,1.3142,8.2645
1458,0.3957,0.0111,473,10.054,4.9,15.56,3.508,183.66,126.53,-5362.5,3.9916,1.994,20.2072,0.126,4.9416,86.3898,1.5937,8.5735,0.9773,38.8995,50.6763,64.0188,115.8498,2.03,0.8282,2.5625,20.5506,3.9362,1.1383,3.4664,2.4048,750.5062,31.8312,212.6557,415.4355,0,6.7932,7.77,0.2588,2.7003,1.4588,12.2751
1459,0.4669,0.0116,989,9.6558,4.31,16.17,0.367,22,3.35,-5249.25,2.8898,2.024,19.99788279,0.1346,8.9581,84.5275,1.4018,9.1526,0.103,1.0688,50.6295,63.9818,119.2766,10.86605304,1.0378,2.534769381,26.43087458,4.836,1.1866,2.9788,2.536,736.5834,3.5215,8.258,12.5411,13.592,4.9849,8.08,0.3375,2.9648,1.5218,17.2472
1460,0.4688,0.0064,1462,9.7033,6.14,17.97,0.233,20.89,4.63,-5295.25,2.5551,2.0145,20.1018203,0.1384,9.0296,84.9605,1.7995,9.0744,0.0816,1.3859,50.8538,64.2376,119.4514,11.94864856,1.0488,2.544299193,26.66397642,4.8318,0.6534,4.4027,2.8271,738.5864,2.26,7.5533,21.5562,11.0555,4.2969,7.83,0.2619,2.6162,1.4715,14.448
1461,0.5961,0.0118,1125,10.0382,8.32,11.97,1.186,20.8,9.13,-5290.25,3.1404,1.956,19.99728869,0.18,5.0282,85.3996,2.6291,8.2345,0.5131,2.8396,50.4069,64.3522,118.2354,10.33943534,1.0791,2.510683922,27.53347757,5.9385,1.2101,6.0581,1.8503,755.0375,11.9835,5.7727,38.7132,19.7794,5.4774,8.09,0.2678,2.645,1.523,13.1304
1462,0.2856,0.0149,141,9.6749,9.98,21.88,0.282,11.15,7.8,-6586,5.4752,1.7933,22.3104,0.0875,7.0777,86.0636,2.6162,8.6384,0.1112,2.3369,50.5612,64.5276,117.8974,0.8279,1.079,2.5284,10.7941,2.9517,1.5403,7.6413,3.4767,739.649,2.8383,4.964,47.0725,14.7336,9.0861,6.91,0.2005,2.1481,1.3038,7.9688
1463,0.276,0.0132,522,9.6884,5.09,13.52,0.44,10.26,5.81,-6553,3.4922,1.8037,22.3104,0.0837,6.6257,86.0636,1.2706,8.6384,0.1199,1.8584,50.5612,64.5276,117.8974,0.8279,1.079,2.5284,10.7941,2.8486,1.361,3.8822,2.1255,749.11,4.4016,5.1256,22.9525,26.0092,5.9163,6.91,0.2005,2.1481,1.3038,7.9688
1464,0.5866,0.0104,325,9.8586,5.25,16.06,0.406,18.71,6.74,-6373.5,1.4195,1.817,22.6825,0.1794,6.6444,86.0636,1.3004,8.6384,0.1388,2.2891,50.5612,64.5276,117.8974,1.0251,1.0684,2.5418,68.2628,5.9501,1.0673,3.9257,2.5176,748.175,3.9354,7.0039,23.7129,8.9298,2.5794,6.91,0.2005,2.1481,1.3038,7.9688
1465,0.5576,0.0122,273,9.9699,4.25,14.72,0.403,9.95,4.09,-6548.25,5.817,1.801,19.6589,0.1588,5.9213,86.0636,1.2186,8.6384,0.1408,1.4027,50.5612,64.5276,117.8974,1.3713,1.0684,2.3576,8.6458,5.5931,1.2542,3.2379,2.3338,740.4403,3.989,3.7393,28.6821,8.2424,9.6198,6.91,0.2005,2.1481,1.3038,7.9688
1466,0.7523,0.0171,1185,9.9175,5.74,12.96,0.945,15.06,8.78,-5426,2.5081,2.0225,22.5118,0.2147,4.6887,85.1167,1.8486,8.2963,0.3278,2.6236,50.3384,64.3217,117.4422,0.8938,1.079,2.8964,51.8223,7.5851,1.7736,4.0664,2.0016,751.5296,9.1328,6.6632,38.072,19.77,4.2233,441.92,1.2113,132.4894,77.5303,67.4386
1467,0.5318,0.0074,593,9.8101,7.5,11.83,0.427,12.91,4.39,-5257,2.4733,1.9643,20.20550836,0.1618,4.1153,84.5275,2.2172,9.1526,0.1124,1.1243,50.6295,63.9818,119.2766,8.438613349,1.335,2.52997413,27.42820465,5.4207,0.7553,5.4371,1.8616,737.6034,3.9642,9.9402,36.3525,7.7717,4.1731,8.28,0.1233,2.5755,1.5615,12.5176
1468,0.5995,0.0114,199,9.7712,5.64,16.54,0.49,16.73,10.77,-6473.25,2.3563,1.7997,22.6825,0.1807,5.5663,86.0636,1.8988,8.6384,0.1424,3.0686,50.5612,64.5276,117.8974,1.0251,1.0684,2.5418,68.2628,6.1351,1.177,4.1654,2.605,741.6246,4.8495,6.1926,56.3036,10.901,3.9305,7.3,0.4262,2.5719,1.3708,18.3819
1469,0.2103,0.0117,496,9.6168,9.57,21.61,0.617,11.42,14.98,-5459.5,2.5365,1.9885,20.37279056,0.0768,9.8869,85.9501,2.5495,9.7137,0.169,4.1997,50.8506,64.3577,119.3812,11.28202555,1.335,2.551308524,27.97527291,2.1865,1.1962,7.0173,3.4228,738.3929,6.1347,20.6495,74.5064,16.8736,4.2402,8.09,0.2678,2.645,1.523,13.1304
1470,0.5724,0.0155,587,9.9425,6.5,14.87,0.943,16.2,9.09,-5351.75,1.224,1.9828,22.2932,0.173,4.3255,87.3041,1.9273,8.3267,0.2545,2.5901,50.6074,63.9771,117.9084,0.8752,1.0791,2.8453,9.7519,5.7573,1.5998,4.6171,2.3164,744.2461,8.9968,7.624,46.1457,20.4029,2.2437,7.05,0.1166,2.5361,1.3142,8.2645
1471,0.3999,0.0148,171,9.7815,3.36,14.57,0.784,18.17,11.48,-6514.5,3.0969,1.81,22.6825,0.1382,6.2022,86.0636,0.9746,8.6384,0.2288,3.7892,50.5612,64.5276,117.8974,1.0251,1.7481,2.5418,68.2628,4.0883,1.5248,2.5034,2.2995,740.4624,7.8048,7.8555,68.1046,12.7691,5.0779,7.3,0.4262,2.5719,1.3708,18.3819
1472,0.3611,0.0157,847,9.5304,10.1,19.84,0.997,16.5,6.5,-5227.5,2.4453,2.0513,22.1723,0.1175,8.5012,84.5602,2.8346,9.193,0.3248,2.092,50.6547,64.0158,118.9288,0.9152,1.7481,2.5718,8.8588,3.7892,1.6289,7.3368,3.1065,744.1631,10.5379,4.8937,33.5443,18.8472,4.0695,6.82,0.4432,2.3058,1.271,20.5512
1473,0.5543,0.0183,572,9.6424,4.29,17.28,0.216,8.34,2.73,-5874.25,2.5295,2.0362,21.8023,0.1651,7.2869,84.5602,1.2481,9.193,0.0616,0.8043,50.6547,64.0158,118.9288,1.211,1.076,2.6391,55.1993,5.7484,1.8981,3.246,2.711,747.5538,2.1518,4.3535,11.6037,8.8998,4.2319,5.48,0.3891,1.9077,1.0187,17.8379
1474,0.5793,0.0089,968,9.6613,7.99,25.38,0.735,13.71,4.95,-5626,2.5843,1.9565,22.3104,0.1764,8.6559,84.1675,2.3321,9.004,0.2152,1.3677,50.144,64.0727,119.623,0.8279,1.076,2.5284,10.7941,5.9966,0.9172,6.1427,4.0202,743.4401,7.4297,4.9401,19.2423,10.5683,4.3317,6.82,0.4432,2.3058,1.271,20.5512
1475,0.3944,0.0149,536,9.9048,6.61,14.49,0.357,6.42,6.4,-5100,5.1914,1.9903,22.3104,0.1202,6.6845,84.6927,1.9568,8.8973,0.1204,1.8555,50.6504,64.1619,118.1776,0.8279,0.9115,2.5284,10.7941,3.9819,1.5365,5.018,2.2842,743.5157,3.5609,4.2479,28.4964,26.2702,9.3634,5.48,0.3891,1.9077,1.0187,17.8379
1476,0.6232,0.0125,773,9.8258,5.61,14.47,0.368,14.61,11.98,-5473.75,3.8291,1.9828,22.6825,0.1863,4.3272,85.1305,1.7189,8.6691,0.1346,3.3512,50.2468,64.2262,118.732,1.0251,1.076,2.5418,68.2628,6.3422,1.2874,3.9373,2.2383,748.267,3.4955,4.6777,62.4558,10.4121,6.4114,5.4,0.2039,1.8036,1.0106,12.833
1477,0.6292,0.0112,739,9.9664,6.94,11.98,1.145,13.86,12.55,-5569,3.2418,2.011,15.7004,0.1911,3.9714,87.3732,2.1377,8.5615,0.3017,3.2866,50.649,63.9323,115.9036,2.1366,0.8708,1.9307,54.1937,6.3134,1.1524,4.7164,1.853,744.6792,10.697,5.2136,46.1425,9.3806,5.5428,12.7,0.286,4.465,2.3874,15.5905
1478,0.6719,0.0052,31,9.8438,8.19,13.61,0.754,10.63,9.63,-5404.75,4.1744,1.9857,22.6825,0.1991,4.5524,84.0447,2.3355,8.941,0.2155,3.0612,50.1597,64.1636,121.0712,1.0251,1.4167,2.5418,68.2628,6.8253,0.5301,5.963,2.1362,743.0575,7.2773,7.5751,65.1907,8.4142,7.0026,8.3701,0.264,2.9583,1.5614,12.293
1479,0.6417,0.0134,740,9.906,6.95,19.78,0.421,19.29,11.89,-5115.25,2.3139,1.9992,10.566,0.184,8.7678,85.0209,1.8709,8.8054,0.1122,3.0274,50.1772,64.1615,120.7654,1.5549,1.4167,1.234,27.0254,6.4784,1.3868,4.8997,3.1297,734.8199,4.0555,17.3349,43.1282,17.2438,4.1031,7.11,0.4659,2.4357,1.3361,21.7713
1480,0.6131,0.0095,753,9.9601,6.07,13.59,0.806,13.14,3.9,-5530.25,2.4618,2.019,22.1723,0.187,6.7885,84.0747,1.7489,9.0355,0.234,1.3561,50.1663,64.0906,120.0694,0.9152,0.8708,2.5718,8.8588,6.1555,0.9768,4.3908,2.1209,745.6002,8.1062,5.247,23.7256,10.2003,4.1434,5.48,0.3891,1.9077,1.0187,17.8379
1481,0.3909,0.0141,416,9.7261,7.78,23.95,0.438,16.93,11.85,-5160.75,2.4475,1.9825,9.8475,0.1191,9.3483,85.0041,2.8898,8.6472,0.1285,3.3968,50.5823,64.0865,117.9742,1.4529,0.7145,1.2051,8.8903,4.0187,1.4506,5.6262,3.7885,738.2645,4.3382,19.3313,39.0515,14.6891,4.1348,5.83,0.3368,2.077,1.0949,16.9589
1482,0.4268,0.0161,1975,9.8798,7.52,14.25,0.845,19.38,8.65,-5200.75,2.6062,1.9635,9.8475,0.1228,4.7132,84.5275,1.9406,9.1526,0.2268,2.5421,50.6295,63.9818,119.2766,1.4529,0.7145,1.2051,8.8903,4.3202,1.6691,5.2515,2.2109,747.5106,7.9573,6.9115,38.7985,17.2971,4.3826,439.29,0.932,126.6932,88.1774,72.1057
1483,0.3863,0.0096,1685,9.9885,7.81,14.09,0.812,11.18,7.18,-5405.5,2.4107,1.975,22.1723,0.1167,6.2859,85.9625,2.354,8.7552,0.3015,2.2113,50.1251,64.1204,120.4374,0.9152,0.9115,2.5718,8.8588,3.8675,0.9891,5.7476,2.2022,747.6276,8.2666,5.8555,28.3492,16.7295,4.0406,5.4,0.2039,1.8036,1.0106,12.833
1484,0.322,0.0139,803,9.6358,6.71,12.09,0.378,14.88,11.39,-5175.5,2.4142,1.9867,22.1723,0.0958,4.7613,83.217,2.0233,8.7538,0.1267,3.2764,50.1342,64.2189,121.0052,0.9152,0.7145,2.5718,8.8588,3.3413,1.4317,5.0121,1.8877,748.736,3.5998,5.4439,62.4539,19.4794,4.0477,5.4,0.2039,1.8036,1.0106,12.833
1485,0.4048,0.0106,2045,9.8039,6.88,24.61,0.727,21.05,6.55,-4821.5,5.681,2.0263,10.566,0.1409,9.2888,84.1675,2.2085,9.004,0.2189,2.2685,50.144,64.0727,119.623,1.5549,0.7733,1.234,27.0254,4.1286,1.0913,5.0769,3.8524,748.178,7.3426,7.6771,42.4575,10.6815,9.5179,6.82,0.4432,2.3058,1.271,20.5512
1486,0.5476,0.0075,1113,9.7997,9.9,19.53,0.905,22.63,10.69,-5552,3.2091,1.9817,8.6512,0.1645,9.3789,84.0447,2.9304,8.941,0.2425,2.9751,50.1597,64.1636,121.0712,1.3321,0.7733,0.9828,17.6584,5.5878,0.7727,7.1021,3.077,739.7118,8.8593,21.5191,34.0901,26.1532,5.483,8.44,0.4007,2.8748,1.5713,18.1222
1487,0.3485,0.0097,675,9.9424,5.62,12.77,0.491,8.29,6.53,-5393.5,1.6489,1.9805,22.1377,0.1092,3.6145,84.0773,1.7616,9.065,0.1321,1.9222,50.1353,64.0426,120.4368,0.9431,1.3148,2.7333,26.0458,3.5047,1.0003,3.9217,2.0007,736.7704,4.4946,8.9571,37.2749,19.2833,2.9321,9.13,0.3669,3.2524,1.7085,19.2104
1488,0.368,0.0095,1231,9.9023,5.62,14.79,1.266,20.57,10.67,-5304.75,4.1165,2.0175,22.1377,0.1157,4.2955,105.6038,1.6917,7.6032,0.3429,2.833,58.8024,76.1632,126.0786,0.9431,0.7733,2.7333,26.0458,3.7162,0.9766,3.9234,2.2884,748.5756,12.0229,4.4051,44.0051,21.9973,7.0687,7.47,0.222,2.5609,1.3911,11.8876
1489,0.532,0.0133,452,9.8944,6.51,14.28,4.424,17.88,8.28,-5475,4.1456,1.997,18.8576,0.1578,3.5453,86.7657,2.3029,8.451,1.2305,3.4114,50.6181,63.9931,115.7736,2.1195,0.7733,2.3565,58.2515,5.3763,1.3704,4.4575,2.2384,733.4141,38.175,32.4743,134.2458,79.0222,6.9502,10.76,0.3671,3.415,2.0471,18.0469
1490,0.3578,0.0088,463,9.9503,7.77,18.85,0.407,16.48,15.6,-5591.75,1.6386,1.9785,19.6599,0.1061,9.3519,86.4072,2.2344,9.4749,0.122,4.0432,50.7914,64.2671,118.7224,1.7393,0.7733,2.4946,69.1948,3.5958,0.9055,5.4405,2.9854,731.7243,3.9812,21.4846,68.4464,19.224,2.9269,7.11,0.4659,2.4357,1.3361,21.7713
1491,0.4975,0.0111,631,9.6074,6.84,6.91,0.38,8.44,9.06,-5592.25,2.0768,1.9882,9.8886,0.1492,3.7801,84.078,2.21,8.9605,0.1297,2.7215,50.1756,64.1054,120.319,1.5978,0.7733,1.0021,11.62,5.1788,1.146,4.7759,1.0793,738.9984,3.5391,7.2421,68.2746,16.6064,3.6592,9.13,0.3669,3.2524,1.7085,19.2104
1492,0.47,0.0055,519,9.6589,6.17,16.13,0.531,15.33,6.16,-5394.25,4.0518,1.995,18.8576,0.1413,4.6242,85.9625,1.8941,8.7552,0.1405,2.0225,50.1251,64.1204,120.4374,2.1195,1.3148,2.3565,58.2515,4.8656,0.5593,4.6365,2.5227,746.9188,5.0143,8.731,40.0707,12.7956,6.9752,8.15,0.2497,2.8447,1.5487,11.8247
1493,0.5864,0.0057,450,9.8414,4.78,16.4,0.227,14.7,3.05,-6476.25,2.3542,1.7945,21.8023,0.1769,7.5867,85.4593,1.6278,8.7326,0.076,0.9976,50.6296,63.9602,118.6382,1.211,1.4167,2.6391,55.1993,5.9584,0.5818,3.5351,2.607,735.1069,2.2038,3.9723,17.9431,9.6829,3.9205,10.25,0.2424,3.4925,1.9267,11.7201
1494,0.4185,0.0118,1205,9.8898,8.24,11.74,0.76,9.51,5.59,-6062.25,5.0993,2.016,19.6599,0.1458,6.9699,84.4599,2.5965,8.5508,0.2476,1.9974,51.018,64.0917,118.0154,1.7393,0.7733,2.4946,69.1948,4.2314,1.2196,6.0102,1.8397,743.9442,7.6726,4.8701,39.5755,9.9816,8.4952,6.82,0.4432,2.3058,1.271,20.5512
1495,0.5156,0.0106,414,10.3826,4.25,13.54,0.647,18.8,13.95,-6592.25,2.5707,1.7853,20.0663,0.1519,4.5097,85.1237,1.5015,8.1605,0.1892,3.841,51.2093,64.415,117.9254,0.9065,0.7473,2.3766,14.636,4.9659,1.0912,3.0885,2.1085,748.7936,6.1235,3.5969,56.5405,9.4782,4.303,8.15,0.2497,2.8447,1.5487,11.8247
