,F153,F159,F198,F200,F201,F21,F26,F319,F32,F33,F334,F337,F34,F35,F39,F407,F426,F470,F474,F476,F572,F573
1351,0.0097,1400,0.585,15.5,8.34,-5149,2.0055,3.6528,85.4577,8.2061,0.161,2.1528,50.425,64.4522,117.823,0.8988,0.9923,5.4196,31.7547,14.504,431.71,1.2571
1352,0.017,740,0.232,10.28,4.82,-5398.75,1.9943,7.8015,84.8754,9.1637,0.0828,1.4143,50.555,64.7823,119.2618,1.2208,1.7586,2.2507,15.8308,13.7103,10.25,0.2424
1353,0.0079,1342,0.965,20.2,6.97,-5238,1.9805,4.4202,84.5275,9.1526,0.2692,2.2986,50.6295,63.9818,119.2766,0.8988,0.8079,9.1616,36.0644,23.3461,431.71,1.2571
1354,0.0151,1020,0.75,12.62,10.52,-5305.25,1.9875,4.8461,84.5275,9.1526,0.2145,3.5695,50.6295,63.9818,119.2766,1.6998,1.5604,7.2644,51.1493,13.3506,7.93,0.3692
1355,0.0071,723,0.781,14.8,3.81,-5516.5,1.9975,7.9463,84.7662,9.1141,0.2185,1.1839,50.6253,64.8052,119.187,1.4147,0.7292,7.6683,19.8264,12.3133,9.42,0.4069
1356,0.0063,405,0.883,14.91,8.87,-5206,1.9875,3.863,84.4782,9.2064,0.2378,2.3759,50.6402,64.0409,119.1878,0.8988,0.6449,8.2273,58.8866,14.3915,8.28,0.1233
1357,0.0137,3307,0.475,19.75,4.5,-4977.5,2.0032,8.7352,84.3147,9.6515,0.1396,1.4827,50.3661,64.2547,120.722,1.1612,1.4141,4.5733,15.5828,12.4781,10.85,0.2938
1358,0.0068,574,0.47,16.51,11.9,-5404.5,2.0042,5.0504,85.9331,8.8215,0.1517,3.3517,50.6088,64.054,118.5238,1.4147,0.6995,4.4798,66.636,13.7067,8.09,0.2678
1359,0.0166,814,0.997,14.48,11.97,-5241,1.9863,10.0369,84.6927,8.8973,0.3724,3.0567,50.6504,64.1619,118.1776,1.2208,1.7148,10.0166,42.621,28.4955,9.02,0.2568
1360,0.0163,1150,0.739,19.73,10.22,-5393.5,2.0013,5.1882,85.1404,8.627,0.2328,3.2055,50.6212,64.0218,118.284,1.2208,1.6889,7.042,44.6021,9.5566,7.93,0.3692
1361,0.0146,651,1.318,17.4,8.45,-5422.75,1.953,4.4051,85.9331,8.8215,0.3562,2.5123,50.6088,64.054,118.5238,1.4147,1.5108,12.6878,28.9859,14.2385,10.25,0.2424
1362,0.0076,2356,0.292,10.54,7.95,-5130.75,1.9842,8.6381,83.3424,8.7786,0.1112,2.2953,50.194,64.2226,120.5418,1.4147,0.7763,2.8609,44.4064,14.2953,431.71,1.2571
1363,0.013,804,1.092,25.28,8.49,-5392.25,1.9777,4.4952,84.6724,9.0447,0.3029,2.4969,50.6192,64.0033,119.0986,1.357,1.3416,10.4481,48.7572,9.7787,7.6,0.3159
1364,0.0134,731,0.31,23.9,9.48,-5390,2.0025,9.0739,86.899,9.3181,0.1067,2.7512,50.7948,64.1792,118.7162,1.1881,1.3802,2.9002,46.3549,11.5439,5.65,0.1416
1365,0.0106,1411,0.763,16.41,16.72,-5274.25,1.959,9.605,84.3147,9.6515,0.2069,4.6951,50.3661,64.2547,120.722,1.1092,1.0939,7.6134,62.6032,12.975,9.01,0.2753
1366,0.0057,1175,0.3,17.78,7.91,-5043.5,1.9788,8.6076,84.7662,9.1141,0.088,2.0542,50.6253,64.8052,119.187,0.8779,0.5854,2.9021,27.5268,8.2679,8.21,0.2985
1367,0.0057,390,0.202,10.89,5.9,-5547.5,1.9902,7.1103,84.7951,8.9818,0.0598,1.9732,50.2772,63.9313,118.9448,0.8779,0.5785,1.9714,44.6581,4.0114,5.81,0.3435
1368,0.0081,1300,0.221,10.89,4.02,-5294.5,2.0017,7.6387,84.3147,9.6515,0.0769,1.1502,50.3661,64.2547,120.722,0.8779,0.8311,2.1573,19.0321,10.8491,9.88,0.3649
1369,0.0109,432,0.575,14.23,13.19,-5259.25,1.9752,9.1805,86.9432,8.8105,0.1697,3.6401,50.6086,64.0283,118.1238,0.8779,1.1162,5.7193,43.4718,17.5542,9.01,0.2753
1370,0.0081,1239,0.524,12.64,8.28,-5395.5,1.999,4.6372,84.8754,9.1637,0.1453,2.6236,50.555,64.7823,119.2618,1.3882,0.8337,4.9625,37.8285,9.5981,431.71,1.2571
1371,0.014,820,0.24,17.23,5.59,-5573.75,2.0225,7.1589,84.078,8.9605,0.0734,1.5687,50.1756,64.1054,120.319,0.8779,1.442,2.2986,18.879,17.3473,10.25,0.2424
1372,0.0178,1056,0.266,18.47,4.84,-5487,2.0025,7.2035,85.4577,8.2061,0.0816,1.4216,50.425,64.4522,117.823,1.3882,1.8398,2.5433,21.2987,7.9616,9.42,0.4069
1373,0.0115,318,0.332,11.31,4.16,-5364.75,2.014,7.6522,85.1404,8.627,0.1248,1.4436,50.6212,64.0218,118.284,1.3882,1.1776,3.24,16.8854,10.0959,9.01,0.2753
1374,0.0106,1205,1.039,20.97,12.45,-5464.5,1.9983,5.1124,84.6724,9.0447,0.3058,3.7759,50.6192,64.0033,119.0986,0.8779,1.0894,10.189,88.9196,16.6555,8.28,0.1233
1375,0.0206,436,0.301,13.8,4.19,-5362.5,2.0092,8.7535,85.1404,8.627,0.1071,1.1753,50.6212,64.0218,118.284,1.3882,2.1399,2.8689,15.3018,9.7491,10.25,0.2424
1376,0.0132,385,0.364,13.31,6.69,-5378,2.008,8.0962,84.1477,9.7571,0.101,1.9827,50.3834,64.331,120.4224,1.3882,1.3582,3.6145,28.8371,10.6213,9.02,0.2568
1377,0.0088,887,0.729,17.84,8.18,-5339.75,2.0252,4.0856,84.7662,9.1141,0.215,2.3232,50.6253,64.8052,119.187,3.0047,0.8991,7.017,53.5895,12.3893,9.01,0.2753
1378,0.0112,523,0.544,18.39,6.75,-5492.75,1.984,4.6825,84.7391,9.534,0.2059,2.3631,50.6315,64.0518,118.9808,3.0047,1.1558,5.1913,41.0802,7.7012,8.09,0.2678
1379,0.009,1099,0.323,21.28,12.97,-5342,1.964,9.4342,83.914,8.7286,0.102,3.3957,50.8145,64.4394,118.6336,3.0047,0.9274,3.1837,44.9425,23.3953,10.85,0.2938
1380,0.0163,821,0.484,18.91,8.5,-5656.75,1.9582,5.3388,85.07,8.3845,0.1369,2.7161,50.3494,64.3667,117.5286,1.3882,1.6801,4.5498,35.4637,9.7357,11.05,0.4564
1381,0.0065,638,0.579,16.26,6.63,-5522,1.9748,8.2521,84.8754,9.1637,0.1465,1.7557,50.555,64.7823,119.2618,3.0047,0.661,5.6503,37.2522,11.8163,427.42,0.794
1382,0.0197,1057,0.323,15.87,6.7,-5302.75,2.0078,8.5285,83.6845,8.1409,0.0951,2.2868,50.5119,64.6358,118.1104,1.3882,2.0404,3.136,37.5549,11.9748,10.25,0.2424
1383,0.0168,101,1.314,19.09,13.84,-5482.75,1.9977,5.1375,84.5612,9.088,0.4818,3.926,50.6366,64.8393,119.1598,3.0047,1.7307,12.8149,50.6543,23.331,7.93,0.3692
1384,0.015,141,0.962,12.86,9.49,-6496.75,1.7875,5.2426,84.0623,8.9607,0.2734,3.0089,50.2067,64.1176,120.2552,1.3882,1.5425,9.2621,46.5723,20.3511,9.14,0.1776
1385,0.0087,601,0.824,18.23,9.37,-5519.25,2.0105,7.8794,84.9605,9.0744,0.2859,2.4906,50.8538,64.2376,119.4514,3.0047,0.8871,8.3722,31.1258,12.5858,10.85,0.2938
1386,0.0089,460,0.425,14.69,10.36,-5414.25,1.9795,4.4719,84.4782,9.2064,0.1468,2.7885,50.6402,64.0409,119.1878,1.3882,0.9148,3.9799,52.1696,8.5721,8.28,0.1233
1387,0.0137,360,0.656,14.25,8.13,-6553.5,0.6258,4.3111,83.8792,8.6024,0.1645,2.2195,50.4179,64.5517,117.5064,0.5734,1.4108,6.1609,54.5136,19.4493,9.1299,0.2908
1388,0.0174,1396,0.33,18.24,4.12,-5711.75,1.9763,8.9179,85.4577,8.2061,0.103,1.4375,50.425,64.4522,117.823,0.5734,1.7977,3.1638,20.6088,6.1083,10.25,0.2424
1389,0.0177,860,0.73,11.64,8.24,-5477,1.9875,5.3549,83.6845,8.1409,0.2124,2.3172,50.5119,64.6358,118.1104,0.8507,1.8361,6.952,44.5481,24.8486,9.14,0.1776
1390,0.0156,516,0.921,12.13,9.08,-5694.25,2.009,5.03,84.8142,9.9095,0.3375,2.9943,50.9039,64.2404,120.267,0.5734,1.6051,9.0166,60.3058,21.6481,7.24,0.2456
1391,0.0148,1283,0.395,13.9,10.4,-5946.25,1.9853,4.3881,83.8792,8.6024,0.1218,3.0485,50.4179,64.5517,117.5064,0.8507,1.5213,3.7269,64.3664,10.3794,10.07,0.3509
1392,0.0079,1133,0.38,12.64,7.6,-5540,1.9963,5.3783,85.07,8.3845,0.1137,2.2454,50.3494,64.3667,117.5286,0.8507,0.8107,3.5533,36.4004,10.6974,7.24,0.2456
1393,0.0128,735,0.28,17.84,4.39,-5418.75,1.9893,7.9755,85.4577,8.2061,0.0997,1.2684,50.425,64.4522,117.823,0.5734,1.3151,2.7171,19.2955,12.1398,7.93,0.3692
1394,0.0058,1645,0.161,16.38,6.76,-5587.5,2.012,9.0367,84.5612,9.088,0.0504,1.76,50.6366,64.8393,119.1598,0.5734,0.5917,1.5559,14.6054,17.132,10.25,0.2424
1395,0.023,812,0.214,17.29,5.67,-5524.25,2.0107,8.5784,84.7662,9.1141,0.0778,1.7109,50.6253,64.8052,119.187,0.8507,2.3927,2.0619,28.9359,10.3318,427.42,0.794
1396,0.015,353,1.395,20.45,13.12,-6370,1.7937,5.1786,84.0623,8.9607,0.461,3.8334,50.2067,64.1176,120.2552,1.2833,1.5461,13.5264,59.5983,19.3141,7.93,0.3692
1397,0.0126,1210,8.206,17.88,58.46,-5403.5,1.9663,8.8791,86.8862,8.9541,2.3329,17.5677,50.6555,63.9146,119.0282,0.5734,1.2968,80.6768,120.0646,78.5433,10.25,0.2424
1398,0.0219,619,0.626,18.15,5.58,-5573.75,2.0027,5.4645,85.1404,8.627,0.1905,1.9341,50.6212,64.0218,118.284,0.8507,2.2809,5.8525,28.051,16.8943,10.25,0.2424
1399,0.0155,907,0.238,14.12,3.52,-4958.5,1.9892,7.705,85.4577,8.2061,0.0751,1.1285,50.425,64.4522,117.823,0.8507,1.6067,2.2856,18.6975,14.9274,10.25,0.2424
1400,0.0057,890,0.904,17.5,6.79,-5247,1.9572,8.9586,84.4668,8.8909,0.2584,1.8819,50.6768,64.1879,118.0814,1.357,0.5793,9.141,33.7542,6.4231,5.65,0.1416
1401,0.0163,1369,0.688,13.28,8.86,-5442.25,2.0212,4.7628,84.8142,9.9095,0.2163,2.5059,50.9039,64.2404,120.267,0.8507,1.6824,6.6312,45.1576,20.2275,6.88,0.2616
1402,0.0184,1451,0.445,8.73,10.83,-5441,1.9825,3.8371,84.8754,9.1637,0.1325,2.8157,50.555,64.7823,119.2618,0.8507,1.8977,4.1636,32.6225,11.186,9.02,0.2568
1403,0.006,669,0.547,13.55,8.67,-5597.5,2.0197,4.7264,86.7232,8.3271,0.1531,2.414,50.6765,64.0969,116.057,1.2833,0.6107,5.1268,31.7108,13.4898,9.1299,0.2908
1404,0.0042,538,0.616,13.25,10.39,-5399.5,1.9785,4.5661,84.7632,9.0402,0.1838,3.0887,50.6105,63.9938,119.6524,1.9309,0.4259,5.884,51.3201,17.1739,431.71,1.2571
1405,0.0128,1047,0.19,18.47,3.84,-5429.25,1.9783,7.1462,83.7266,8.3808,0.0602,1.1914,50.5171,64.7177,118.6924,1.2833,1.3106,1.8669,22.0713,14.6309,9.03,0.3007
1406,0.0152,597,0.234,14.18,4.74,-5650.5,2.0135,7.4379,84.1477,9.7571,0.0787,1.5784,50.3834,64.331,120.4224,1.9309,1.5713,2.2652,20.3813,12.4905,10.25,0.2424
1407,0.0153,1343,0.419,14.67,9.78,-5168.25,1.9638,5.4053,85.1167,8.2963,0.118,2.7857,50.3384,64.3217,117.4422,1.2833,1.5751,3.9304,43.8741,7.8252,10.07,0.3509
1408,0.0111,481,0.631,14.38,6.78,-5226.25,2.0048,8.9307,84.9605,9.0744,0.1932,2.1514,50.8538,64.2376,119.4514,1.2833,1.1351,6.2758,32.2825,13.711,10.85,0.2938
1409,0.0161,255,1.043,11.24,14.9,-6456.75,1.7893,4.9776,84.0623,8.9607,0.3508,4.3356,50.2067,64.1176,120.2552,1.2537,1.6572,10.1268,85.7657,15.6518,8.74,0.3895
1410,0.0134,1899,0.184,11.6,9.43,-5362.75,1.98,9.821,84.1477,9.7571,0.0558,2.5916,50.3834,64.331,120.4224,1.2833,1.3811,1.8002,37.5917,15.7325,9.42,0.4069
1411,0.0066,1820,0.358,15.01,9.77,-5313.75,1.9453,5.2965,85.2544,8.3675,0.1103,3.1394,50.2934,64.3032,117.487,1.0382,0.6731,3.3714,45.1668,14.5101,7.24,0.2456
1412,0.0157,1474,0.528,15.01,6.21,-5689,1.9942,4.6086,87.3041,8.3267,0.1621,1.8373,50.6074,63.9771,117.9084,1.1919,1.6262,5.0147,34.3876,12.4494,9.1299,0.2908
1413,0.0044,1612,0.476,17.23,6.39,-5398.75,2,8.9272,85.4772,8.324,0.1595,2.1007,50.4285,64.4464,117.8846,1.1919,0.4488,4.5803,25.0845,7.5271,9.42,0.4069
1414,0.0152,741,0.313,11.21,7.66,-5284.5,1.9525,8.6904,83.6845,8.1409,0.098,2.4318,50.5119,64.6358,118.1104,1.2899,1.5652,3.0371,39.2444,12.5893,9.42,0.4069
1415,0.0127,627,0.357,18.48,12.73,-5657.5,2.0093,9.1855,87.3732,8.5615,0.1024,3.3331,50.649,63.9323,115.9036,1.1919,1.3287,3.4916,45.1775,20.9355,9.1299,0.2908
1416,0.0141,267,1.109,10.24,10.62,-6349.25,1.8068,4.3826,83.2054,8.4891,0.3068,3.2887,50.4775,64.6669,117.4176,1.9309,1.4497,10.5765,48.7198,20.4929,10.07,0.3509
1417,0.0174,1216,0.961,12.3,10.8,-5231.5,1.996,4.6805,85.9801,8.662,0.2501,3.3078,50.5853,63.8972,118.484,1.1919,1.7989,9.2062,52.6587,31.5553,9.14,0.1776
1418,0.015,197,0.661,16.55,14.07,-6461,1.7912,4.8598,84.0623,8.9607,0.2305,4.2363,50.2067,64.1176,120.2552,1.9309,1.5415,6.3303,52.2353,16.8575,7.93,0.3692
1419,0.0139,1052,0.487,16.5,7.9,-6106.25,2.0103,4.9256,84.1966,9.2036,0.1531,2.4599,50.7108,64.2192,119.1458,1.1919,1.429,4.6156,35.6124,10.8008,6.88,0.2616
1420,0.0164,587,1.403,20.52,7.73,-6504.75,1.7913,8.5762,85.1237,8.1605,0.3786,2.0442,51.2093,64.415,117.9254,1.4213,1.6942,13.7297,28.6131,23.0732,5.83,0.3368
1421,0.0145,483,0.482,14.32,10.7,-5553,1.9937,4.7148,83.2054,8.4891,0.1367,2.8643,50.4775,64.6669,117.4176,0.7473,1.4926,4.5798,46.58,13.2882,6.88,0.2616
1422,0.0075,274,1.111,5.5,11.48,-5187,1.9735,4.3891,84.5602,9.193,0.3124,3.2103,50.6547,64.0158,118.9288,1.1919,0.7703,10.7744,66.7805,18.8253,11.05,0.4564
1423,0.0165,679,0.971,16.32,9.64,-5254.25,1.9933,4.5247,86.7657,8.451,0.2718,2.7444,50.6181,63.9931,115.7736,1.4213,1.7105,9.1894,47.2108,16.8691,9.1299,0.2908
1424,0.0136,232,0.708,11.64,7.84,-5514.75,1.9968,4.2,86.4072,9.4749,0.1947,2.608,50.7914,64.2671,118.7224,1.4213,1.4033,6.718,49.5926,18.0471,7.05,0.1166
1425,0.0178,272,0.807,14.35,10.16,-5594.75,1.98,5.1023,84.6927,8.8973,0.2884,3.0561,50.6504,64.1619,118.1776,1.4213,1.8458,7.8421,58.0208,16.7912,441.92,1.2113
1426,0.0154,1148,0.691,13.93,8.66,-5329.75,1.9892,4.2745,83.9887,8.6968,0.2182,2.4821,50.7955,64.296,118.1974,1.4213,1.5946,6.5863,43.0346,14.9065,7.05,0.1166
1427,0.0048,582,1.876,94.32,32.84,-5432.25,1.986,9.1479,86.8862,8.9541,0.4691,9.4543,50.6555,63.9146,119.0282,0.7473,0.4889,18.0606,90.3937,35.3724,9.1299,0.2908
1428,0.0153,114,0.523,14.17,7.01,-5431.25,1.9888,4.8507,85.9801,8.662,0.173,2.408,50.5853,63.8972,118.484,1.1919,1.5741,4.9319,34.1059,11.5799,9.14,0.1776
1429,0.0075,554,1.162,22.16,7.71,-5636,2.0152,5.3971,85.2544,8.3675,0.3945,2.2289,50.2934,64.3032,117.487,1.2833,0.7666,11.162,20.1743,16.6907,7.24,0.2456
1430,0.0141,130,0.365,13.96,13.61,-6376.25,0.7112,4.4991,83.8792,8.6024,0.1123,3.4721,50.4179,64.5517,117.5064,0.7473,1.4465,3.4465,64.5554,19.4449,9.1299,0.2908
1431,0.0136,721,0.876,18.41,7.68,-5337.25,1.989,4.6958,84.8142,9.9095,0.2583,2.258,50.9039,64.2404,120.267,1.4213,1.4004,8.4264,33.6266,15.9798,8.91,0.1648
1432,0.015,441,0.529,13.8,8.56,-6517.75,1.8057,8.564,85.1237,8.1605,0.1526,2.4241,51.2093,64.415,117.9254,1.2073,1.5457,5.1415,40.0387,20.4763,6.81,0.4774
1433,0.0167,708,0.333,16.09,9.63,-5552.25,1.9762,4.4606,85.07,8.3845,0.1124,2.9297,50.3494,64.3667,117.5286,0.9543,1.7301,3.1495,41.9989,17.8964,10.07,0.3509
1434,0.0168,675,0.654,17.38,9.72,-5731.5,1.9988,5.3097,85.8796,8.7441,0.1963,2.6789,50.555,63.8465,118.6846,1.0848,1.7352,6.1648,40.7852,13.8891,8.39,0.2226
1435,0.0102,1745,0.637,21.18,21.36,-5313.5,1.9918,4.5317,84.7632,9.0402,0.1943,6.0068,50.6105,63.9938,119.6524,1.9309,1.0494,6.3156,48.043,29.8167,9.02,0.2568
1436,0.0196,601,0.405,6.97,7.33,-5282.25,1.9925,4.2782,83.914,8.7286,0.1057,2.1285,50.8145,64.4394,118.6336,1.1919,2.0332,3.7973,75.7689,9.5891,7.83,0.2619
1437,0.0149,1166,0.631,15.05,9.58,-5418.25,2.0275,4.7094,85.1167,8.2963,0.1788,2.9127,50.3384,64.3217,117.4422,0.7473,1.5357,5.9567,40.6465,14.9859,10.07,0.3509
1438,0.0061,338,0.868,18.24,16.32,-6333.25,0.6785,9.6653,83.8792,8.6024,0.2333,4.1012,50.4179,64.5517,117.5064,1.2833,0.6222,8.5,57.3074,32.7182,9.1299,0.2908
1439,0.0094,439,0.534,15.73,10.95,-5497.5,1.9745,4.4317,85.2544,8.3675,0.1593,3.2216,50.2934,64.3032,117.487,0.7473,0.9693,5.0496,45.1116,14.1851,6.88,0.2616
1440,0.0173,1058,0.364,18.23,16.72,-5564,2.0408,9.3926,87.3732,8.5615,0.1258,4.3748,50.649,63.9323,115.9036,1.4213,1.7824,3.5867,67.7716,17.5397,9.1299,0.2908
1441,0.0138,1304,0.233,13.92,5.55,-5264.5,1.9637,7.7797,85.4577,8.2061,0.0735,1.7923,50.425,64.4522,117.823,0.7473,1.4218,2.2608,19.5566,16.0732,9.42,0.4069
1442,0.009,643,1.028,19.91,9.61,-6475.5,1.8032,8.3549,85.1237,8.1605,0.2744,2.454,51.2093,64.415,117.9254,0.7473,0.9222,10.224,43.0965,29.3818,5.83,0.3368
1443,0.0068,463,1.02,22.27,15.07,-5274.25,1.9975,9.0273,85.2544,8.3675,0.294,4.0939,50.2934,64.3032,117.487,1.9309,0.6901,9.9661,49.8068,27.4287,7.24,0.2456
1444,0.0153,548,1.184,21,13.23,-6623.75,1.7985,4.2805,85.1237,8.1605,0.3298,3.8422,51.2093,64.415,117.9254,1.4213,1.5814,11.1516,50.3385,17.7475,6.36,0.3659
1445,0.0065,846,1.221,13.18,12.77,-5187.25,1.994,4.6509,85.549,8.7556,0.3623,3.5887,50.6729,64.0533,118.0222,1.2939,0.6601,11.8546,72.7199,19.7365,9.1299,0.2908
1446,0.0127,1269,0.289,15.23,7.75,-5384.5,1.9675,8.275,84.4668,8.8909,0.0913,2.4604,50.6768,64.1879,118.0814,1.2939,1.3008,2.8106,32.0089,12.9095,7.83,0.2619
1447,0.0052,436,0.461,18.13,11.6,-5158.75,2.0175,8.9258,86.7657,8.451,0.1328,3.0877,50.6181,63.9931,115.7736,1.2939,0.5352,4.4856,43.6423,28.8166,9.1299,0.2908
1448,0.0235,152,0.322,10.92,3.63,-5379,2.0225,9.3035,84.8142,9.9095,0.087,1.1788,50.9039,64.2404,120.267,1.2939,2.4469,3.121,17.7318,13.3631,9.01,0.2753
1449,0.0155,426,0.707,14.29,5.91,-5311.75,1.9888,4.6617,86.899,9.3181,0.2081,1.7932,50.7948,64.1792,118.7162,1.2939,1.5992,6.6832,33.7785,16.5269,7.05,0.1166
1450,0.0136,897,0.277,17.57,13.15,-5211,2.0122,8.7521,86.1541,8.9036,0.0951,3.8171,50.6667,64.0553,118.1242,1.2939,1.4043,2.7254,66.005,13.4499,7.74,0.3561
1451,0.016,609,0.53,16.7,15.83,-6194,1.826,5.0305,85.1237,8.1605,0.1729,4.3331,51.2093,64.415,117.9254,0.7473,1.6516,4.9912,64.3735,12.1526,8.15,0.2497
1452,0.0151,1913,0.429,20.88,16.06,-4416.5,1.9718,8.9722,83.2054,8.4891,0.1281,4.0188,50.4775,64.6669,117.4176,1.0488,1.5576,4.2235,61.9847,31.632,441.92,1.2113
1453,0.0146,190,1.128,18.69,7.8,-6451,1.7913,4.7623,84.0623,8.9607,0.309,2.2164,50.2067,64.1176,120.2552,0.9944,1.5086,10.9712,39.5292,19.1842,11.05,0.4564
1454,0.0123,405,0.352,15.77,16.14,-6358.25,1.8172,9.2944,83.2054,8.4891,0.108,4.6582,50.4775,64.6669,117.4176,1.0488,1.2667,3.4849,99.3849,29.1375,441.92,1.2113
1455,0.0135,435,1.116,19.44,10.1,-6422.5,1.7997,4.4539,83.2054,8.4891,0.3945,3.0828,50.4775,64.6669,117.4176,1.0488,1.3873,10.8938,61.8683,17.5424,9.1299,0.2908
1456,0.012,744,0.794,16.74,12.76,-5641,1.9668,9.1293,84.1477,9.7571,0.265,3.438,50.3834,64.331,120.4224,0.8282,1.2353,7.8857,50.3979,23.0764,7.83,0.2619
1457,0.0118,877,1.128,16.61,10.51,-6464.25,1.787,4.5893,83.2054,8.4891,0.4447,2.9092,50.4775,64.6669,117.4176,1.0488,1.2113,11.0379,42.9852,15.9419,7.05,0.1166
1458,0.0111,473,3.508,183.66,126.53,-5362.5,1.994,4.9416,86.3898,8.5735,0.9773,38.8995,50.6763,64.0188,115.8498,0.8282,1.1383,31.8312,415.4355,0,7.77,0.2588
1459,0.0116,989,0.367,22,3.35,-5249.25,2.024,8.9581,84.5275,9.1526,0.103,1.0688,50.6295,63.9818,119.2766,1.0378,1.1866,3.5215,12.5411,13.592,8.08,0.3375
1460,0.0064,1462,0.233,20.89,4.63,-5295.25,2.0145,9.0296,84.9605,9.0744,0.0816,1.3859,50.8538,64.2376,119.4514,1.0488,0.6534,2.26,21.5562,11.0555,7.83,0.2619
1461,0.0118,1125,1.186,20.8,9.13,-5290.25,1.956,5.0282,85.3996,8.2345,0.5131,2.8396,50.4069,64.3522,118.2354,1.0791,1.2101,11.9835,38.7132,19.7794,8.09,0.2678
1462,0.0149,141,0.282,11.15,7.8,-6586,1.7933,7.0777,86.0636,8.6384,0.1112,2.3369,50.5612,64.5276,117.8974,1.079,1.5403,2.8383,47.0725,14.7336,6.91,0.2005
1463,0.0132,522,0.44,10.26,5.81,-6553,1.8037,6.6257,86.0636,8.6384,0.1199,1.8584,50.5612,64.5276,117.8974,1.079,1.361,4.4016,22.9525,26.0092,6.91,0.2005
1464,0.0104,325,0.406,18.71,6.74,-6373.5,1.817,6.6444,86.0636,8.6384,0.1388,2.2891,50.5612,64.5276,117.8974,1.0684,1.0673,3.9354,23.7129,8.9298,6.91,0.2005
1465,0.0122,273,0.403,9.95,4.09,-6548.25,1.801,5.9213,86.0636,8.6384,0.1408,1.4027,50.5612,64.5276,117.8974,1.0684,1.2542,3.989,28.6821,8.2424,6.91,0.2005
1466,0.0171,1185,0.945,15.06,8.78,-5426,2.0225,4.6887,85.1167,8.2963,0.3278,2.6236,50.3384,64.3217,117.4422,1.079,1.7736,9.1328,38.072,19.77,441.92,1.2113
1467,0.0074,593,0.427,12.91,4.39,-5257,1.9643,4.1153,84.5275,9.1526,0.1124,1.1243,50.6295,63.9818,119.2766,1.335,0.7553,3.9642,36.3525,7.7717,8.28,0.1233
1468,0.0114,199,0.49,16.73,10.77,-6473.25,1.7997,5.5663,86.0636,8.6384,0.1424,3.0686,50.5612,64.5276,117.8974,1.0684,1.177,4.8495,56.3036,10.901,7.3,0.4262
1469,0.0117,496,0.617,11.42,14.98,-5459.5,1.9885,9.8869,85.9501,9.7137,0.169,4.1997,50.8506,64.3577,119.3812,1.335,1.1962,6.1347,74.5064,16.8736,8.09,0.2678
1470,0.0155,587,0.943,16.2,9.09,-5351.75,1.9828,4.3255,87.3041,8.3267,0.2545,2.5901,50.6074,63.9771,117.9084,1.0791,1.5998,8.9968,46.1457,20.4029,7.05,0.1166
1471,0.0148,171,0.784,18.17,11.48,-6514.5,1.81,6.2022,86.0636,8.6384,0.2288,3.7892,50.5612,64.5276,117.8974,1.7481,1.5248,7.8048,68.1046,12.7691,7.3,0.4262
1472,0.0157,847,0.997,16.5,6.5,-5227.5,2.0513,8.5012,84.5602,9.193,0.3248,2.092,50.6547,64.0158,118.9288,1.7481,1.6289,10.5379,33.5443,18.8472,6.82,0.4432
1473,0.0183,572,0.216,8.34,2.73,-5874.25,2.0362,7.2869,84.5602,9.193,0.0616,0.8043,50.6547,64.0158,118.9288,1.076,1.8981,2.1518,11.6037,8.8998,5.48,0.3891
1474,0.0089,968,0.735,13.71,4.95,-5626,1.9565,8.6559,84.1675,9.004,0.2152,1.3677,50.144,64.0727,119.623,1.076,0.9172,7.4297,19.2423,10.5683,6.82,0.4432
1475,0.0149,536,0.357,6.42,6.4,-5100,1.9903,6.6845,84.6927,8.8973,0.1204,1.8555,50.6504,64.1619,118.1776,0.9115,1.5365,3.5609,28.4964,26.2702,5.48,0.3891
1476,0.0125,773,0.368,14.61,11.98,-5473.75,1.9828,4.3272,85.1305,8.6691,0.1346,3.3512,50.2468,64.2262,118.732,1.076,1.2874,3.4955,62.4558,10.4121,5.4,0.2039
1477,0.0112,739,1.145,13.86,12.55,-5569,2.011,3.9714,87.3732,8.5615,0.3017,3.2866,50.649,63.9323,115.9036,0.8708,1.1524,10.697,46.1425,9.3806,12.7,0.286
1478,0.0052,31,0.754,10.63,9.63,-5404.75,1.9857,4.5524,84.0447,8.941,0.2155,3.0612,50.1597,64.1636,121.0712,1.4167,0.5301,7.2773,65.1907,8.4142,8.3701,0.264
1479,0.0134,740,0.421,19.29,11.89,-5115.25,1.9992,8.7678,85.0209,8.8054,0.1122,3.0274,50.1772,64.1615,120.7654,1.4167,1.3868,4.0555,43.1282,17.2438,7.11,0.4659
1480,0.0095,753,0.806,13.14,3.9,-5530.25,2.019,6.7885,84.0747,9.0355,0.234,1.3561,50.1663,64.0906,120.0694,0.8708,0.9768,8.1062,23.7256,10.2003,5.48,0.3891
1481,0.0141,416,0.438,16.93,11.85,-5160.75,1.9825,9.3483,85.0041,8.6472,0.1285,3.3968,50.5823,64.0865,117.9742,0.7145,1.4506,4.3382,39.0515,14.6891,5.83,0.3368
1482,0.0161,1975,0.845,19.38,8.65,-5200.75,1.9635,4.7132,84.5275,9.1526,0.2268,2.5421,50.6295,63.9818,119.2766,0.7145,1.6691,7.9573,38.7985,17.2971,439.29,0.932
