,F153,F159,F198,F200,F201,F21,F252,F26,F319,F32,F33,F334,F34,F334.1,F35,F39,F407,F426,F470,F471,F474,F476,F524,F574
1373,0.0115,318,0.332,11.31,4.16,-5364.75,1.4346,2.014,7.6522,85.1404,8.627,0.1248,50.6212,0.1248,64.0218,118.284,1.3882,1.1776,3.24,7.1437,16.8854,10.0959,2.4774,2.596
1374,0.0106,1205,1.039,20.97,12.45,-5464.5,1.8073,1.9983,5.1124,84.6724,9.0447,0.3058,50.6192,0.3058,64.0033,119.0986,0.8779,1.0894,10.189,6.8757,88.9196,16.6555,3.1153,2.5755
1375,0.0206,436,0.301,13.8,4.19,-5362.5,1.3747,2.0092,8.7535,85.1404,8.627,0.1071,50.6212,0.1071,64.0218,118.284,1.3882,2.1399,2.8689,7.479,15.3018,9.7491,2.3676,3.4925
1376,0.0132,385,0.364,13.31,6.69,-5378,2.8171,2.008,8.0962,84.1477,9.7571,0.101,50.3834,0.101,64.331,120.4224,1.3882,1.3582,3.6145,4.7142,28.8371,10.6213,4.7371,3.0501
1377,0.0088,887,0.729,17.84,8.18,-5339.75,2.0689,2.0252,4.0856,84.7662,9.1141,0.215,50.6253,0.215,64.8052,119.187,3.0047,0.8991,7.017,8.0991,53.5895,12.3893,3.5959,2.596
1378,0.0112,523,0.544,18.39,6.75,-5492.75,2.1057,1.984,4.6825,84.7391,9.534,0.2059,50.6315,0.2059,64.0518,118.9808,3.0047,1.1558,5.1913,4.7874,41.0802,7.7012,3.6354,2.645
1379,0.009,1099,0.323,21.28,12.97,-5342,3.7327,1.964,9.4342,83.914,8.7286,0.102,50.8145,0.102,64.4394,118.6336,3.0047,0.9274,3.1837,15.8973,44.9425,23.3953,6.1868,3.609
1380,0.0163,821,0.484,18.91,8.5,-5656.75,2.6906,1.9582,5.3388,85.07,8.3845,0.1369,50.3494,0.1369,64.3667,117.5286,1.3882,1.6801,4.5498,8.8445,35.4637,9.7357,4.6408,3.8031
1381,0.0065,638,0.579,16.26,6.63,-5522,2.506,1.9748,8.2521,84.8754,9.1637,0.1465,50.555,0.1465,64.7823,119.2618,3.0047,0.661,5.6503,6.0683,37.2522,11.8163,4.215,110.1081
1382,0.0197,1057,0.323,15.87,6.7,-5302.75,1.6911,2.0078,8.5285,83.6845,8.1409,0.0951,50.5119,0.0951,64.6358,118.1104,1.3882,2.0404,3.136,6.941,37.5549,11.9748,3.0289,3.4925
1383,0.0168,101,1.314,19.09,13.84,-5482.75,1.8733,1.9977,5.1375,84.5612,9.088,0.4818,50.6366,0.4818,64.8393,119.1598,3.0047,1.7307,12.8149,5.5528,50.6543,23.331,3.405,2.7404
1384,0.015,141,0.962,12.86,9.49,-6496.75,4.2152,1.7875,5.2426,84.0623,8.9607,0.2734,50.2067,0.2734,64.1176,120.2552,1.3882,1.5425,9.2621,7.1074,46.5723,20.3511,7.2296,3.1224
1385,0.0087,601,0.824,18.23,9.37,-5519.25,3.8062,2.0105,7.8794,84.9605,9.0744,0.2859,50.8538,0.2859,64.2376,119.4514,3.0047,0.8871,8.3722,6.6452,31.1258,12.5858,6.5024,3.609
1386,0.0089,460,0.425,14.69,10.36,-5414.25,2.5052,1.9795,4.4719,84.4782,9.2064,0.1468,50.6402,0.1468,64.0409,119.1878,1.3882,0.9148,3.9799,7.7845,52.1696,8.5721,4.2178,2.5755
1387,0.0137,360,0.656,14.25,8.13,-6553.5,2.8641,0.6258,4.3111,83.8792,8.6024,0.1645,50.4179,0.1645,64.5517,117.5064,0.5734,1.4108,6.1609,8.2791,54.5136,19.4493,4.6947,3.1198
1388,0.0174,1396,0.33,18.24,4.12,-5711.75,1.5038,1.9763,8.9179,85.4577,8.2061,0.103,50.425,0.103,64.4522,117.823,0.5734,1.7977,3.1638,7.6945,20.6088,6.1083,2.5999,3.4925
1389,0.0177,860,0.73,11.64,8.24,-5477,2.788,1.9875,5.3549,83.6845,8.1409,0.2124,50.5119,0.2124,64.6358,118.1104,0.8507,1.8361,6.952,7.2625,44.5481,24.8486,4.5831,3.1224
1390,0.0156,516,0.921,12.13,9.08,-5694.25,1.7289,2.009,5.03,84.8142,9.9095,0.3375,50.9039,0.3375,64.2404,120.267,0.5734,1.6051,9.0166,4.5012,60.3058,21.6481,2.9782,2.4138
1391,0.0148,1283,0.395,13.9,10.4,-5946.25,1.558,1.9853,4.3881,83.8792,8.6024,0.1218,50.4179,0.1218,64.5517,117.5064,0.8507,1.5213,3.7269,4.1544,64.3664,10.3794,2.6594,3.6046
1392,0.0079,1133,0.38,12.64,7.6,-5540,1.4011,1.9963,5.3783,85.07,8.3845,0.1137,50.3494,0.1137,64.3667,117.5286,0.8507,0.8107,3.5533,6.3085,36.4004,10.6974,2.4185,2.4138
1393,0.0128,735,0.28,17.84,4.39,-5418.75,1.6565,1.9893,7.9755,85.4577,8.2061,0.0997,50.425,0.0997,64.4522,117.823,0.5734,1.3151,2.7171,5.7449,19.2955,12.1398,2.8592,2.7404
1394,0.0058,1645,0.161,16.38,6.76,-5587.5,1.2995,2.012,9.0367,84.5612,9.088,0.0504,50.6366,0.0504,64.8393,119.1598,0.5734,0.5917,1.5559,6.3442,14.6054,17.132,2.2095,3.4925
1395,0.023,812,0.214,17.29,5.67,-5524.25,1.301,2.0107,8.5784,84.7662,9.1141,0.0778,50.6253,0.0778,64.8052,119.187,0.8507,2.3927,2.0619,4.9937,28.9359,10.3318,2.2221,110.1081
1396,0.015,353,1.395,20.45,13.12,-6370,3.3976,1.7937,5.1786,84.0623,8.9607,0.461,50.2067,0.461,64.1176,120.2552,1.2833,1.5461,13.5264,5.5272,59.5983,19.3141,5.7319,2.7404
1397,0.0126,1210,8.206,17.88,58.46,-5403.5,4.1907,1.9663,8.8791,86.8862,8.9541,2.3329,50.6555,2.3329,63.9146,119.0282,0.5734,1.2968,80.6768,51.9649,120.0646,78.5433,7.2076,3.4925
1398,0.0219,619,0.626,18.15,5.58,-5573.75,1.7591,2.0027,5.4645,85.1404,8.627,0.1905,50.6212,0.1905,64.0218,118.284,0.8507,2.2809,5.8525,7.876,28.051,16.8943,3.1453,3.4925
1399,0.0155,907,0.238,14.12,3.52,-4958.5,3.9578,1.9892,7.705,85.4577,8.2061,0.0751,50.425,0.0751,64.4522,117.823,0.8507,1.6067,2.2856,2.6404,18.6975,14.9274,6.7934,3.4925
1400,0.0057,890,0.904,17.5,6.79,-5247,3.5104,1.9572,8.9586,84.4668,8.8909,0.2584,50.6768,0.2584,64.1879,118.0814,1.357,0.5793,9.141,8.0703,33.7542,6.4231,6.0438,1.8871
1401,0.0163,1369,0.688,13.28,8.86,-5442.25,1.6385,2.0212,4.7628,84.8142,9.9095,0.2163,50.9039,0.2163,64.2404,120.267,0.8507,1.6824,6.6312,5.5199,45.1576,20.2275,2.7786,2.4746
1402,0.0184,1451,0.445,8.73,10.83,-5441,1.4621,1.9825,3.8371,84.8754,9.1637,0.1325,50.555,0.1325,64.7823,119.2618,0.8507,1.8977,4.1636,6.1461,32.6225,11.186,2.5279,3.0501
1403,0.006,669,0.547,13.55,8.67,-5597.5,1.5385,2.0197,4.7264,86.7232,8.3271,0.1531,50.6765,0.1531,64.0969,116.057,1.2833,0.6107,5.1268,6.8564,31.7108,13.4898,2.6435,3.1198
1404,0.0042,538,0.616,13.25,10.39,-5399.5,2.6251,1.9785,4.5661,84.7632,9.0402,0.1838,50.6105,0.1838,63.9938,119.6524,1.9309,0.4259,5.884,5.103,51.3201,17.1739,4.4296,138.3859
1405,0.0128,1047,0.19,18.47,3.84,-5429.25,4.3116,1.9783,7.1462,83.7266,8.3808,0.0602,50.5171,0.0602,64.7177,118.6924,1.2833,1.3106,1.8669,4.694,22.0713,14.6309,7.2215,3.2278
1406,0.0152,597,0.234,14.18,4.74,-5650.5,1.1721,2.0135,7.4379,84.1477,9.7571,0.0787,50.3834,0.0787,64.331,120.4224,1.9309,1.5713,2.2652,5.3591,20.3813,12.4905,1.9998,3.4925
1407,0.0153,1343,0.419,14.67,9.78,-5168.25,2.6852,1.9638,5.4053,85.1167,8.2963,0.118,50.3384,0.118,64.3217,117.4422,1.2833,1.5751,3.9304,4.899,43.8741,7.8252,4.493,3.6046
1408,0.0111,481,0.631,14.38,6.78,-5226.25,3.854,2.0048,8.9307,84.9605,9.0744,0.1932,50.8538,0.1932,64.2376,119.4514,1.2833,1.1351,6.2758,11.0962,32.2825,13.711,6.6089,3.609
1409,0.0161,255,1.043,11.24,14.9,-6456.75,3.302,1.7893,4.9776,84.0623,8.9607,0.3508,50.2067,0.3508,64.1176,120.2552,1.2537,1.6572,10.1268,4.4687,85.7657,15.6518,5.5233,3.1149
1410,0.0134,1899,0.184,11.6,9.43,-5362.75,1.5748,1.98,9.821,84.1477,9.7571,0.0558,50.3834,0.0558,64.331,120.4224,1.2833,1.3811,1.8002,8.2385,37.5917,15.7325,2.7111,3.491
1411,0.0066,1820,0.358,15.01,9.77,-5313.75,2.9232,1.9453,5.2965,85.2544,8.3675,0.1103,50.2934,0.1103,64.3032,117.487,1.0382,0.6731,3.3714,3.2059,45.1668,14.5101,4.8021,2.4138
1412,0.0157,1474,0.528,15.01,6.21,-5689,1.5603,1.9942,4.6086,87.3041,8.3267,0.1621,50.6074,0.1621,63.9771,117.9084,1.1919,1.6262,5.0147,8.152,34.3876,12.4494,2.6848,3.1198
1413,0.0044,1612,0.476,17.23,6.39,-5398.75,1.6291,2,8.9272,85.4772,8.324,0.1595,50.4285,0.1595,64.4464,117.8846,1.1919,0.4488,4.5803,4.8167,25.0845,7.5271,2.8227,3.491
1414,0.0152,741,0.313,11.21,7.66,-5284.5,1.3996,1.9525,8.6904,83.6845,8.1409,0.098,50.5119,0.098,64.6358,118.1104,1.2899,1.5652,3.0371,6.3676,39.2444,12.5893,2.3975,3.491
1415,0.0127,627,0.357,18.48,12.73,-5657.5,2.691,2.0093,9.1855,87.3732,8.5615,0.1024,50.649,0.1024,63.9323,115.9036,1.1919,1.3287,3.4916,19.1445,45.1775,20.9355,4.502,3.1198
1416,0.0141,267,1.109,10.24,10.62,-6349.25,2.7888,1.8068,4.3826,83.2054,8.4891,0.3068,50.4775,0.3068,64.6669,117.4176,1.9309,1.4497,10.5765,5.6357,48.7198,20.4929,4.7226,3.6046
1417,0.0174,1216,0.961,12.3,10.8,-5231.5,1.3617,1.996,4.6805,85.9801,8.662,0.2501,50.5853,0.2501,63.8972,118.484,1.1919,1.7989,9.2062,7.0871,52.6587,31.5553,2.335,3.1224
1418,0.015,197,0.661,16.55,14.07,-6461,1.548,1.7912,4.8598,84.0623,8.9607,0.2305,50.2067,0.2305,64.1176,120.2552,1.9309,1.5415,6.3303,6.3653,52.2353,16.8575,2.6801,2.7404
1419,0.0139,1052,0.487,16.5,7.9,-6106.25,2.8509,2.0103,4.9256,84.1966,9.2036,0.1531,50.7108,0.1531,64.2192,119.1458,1.1919,1.429,4.6156,5.1023,35.6124,10.8008,4.6589,2.4746
1420,0.0164,587,1.403,20.52,7.73,-6504.75,2.726,1.7913,8.5762,85.1237,8.1605,0.3786,51.2093,0.3786,64.415,117.9254,1.4213,1.6942,13.7297,16.1884,28.6131,23.0732,4.5277,2.077
1421,0.0145,483,0.482,14.32,10.7,-5553,2.8969,1.9937,4.7148,83.2054,8.4891,0.1367,50.4775,0.1367,64.6669,117.4176,0.7473,1.4926,4.5798,4.2983,46.58,13.2882,4.7745,2.4746
1422,0.0075,274,1.111,5.5,11.48,-5187,3.0947,1.9735,4.3891,84.5602,9.193,0.3124,50.6547,0.3124,64.0158,118.9288,1.1919,0.7703,10.7744,4.0938,66.7805,18.8253,5.1012,3.8031
1423,0.0165,679,0.971,16.32,9.64,-5254.25,2.746,1.9933,4.5247,86.7657,8.451,0.2718,50.6181,0.2718,63.9931,115.7736,1.4213,1.7105,9.1894,6.7362,47.2108,16.8691,4.5378,3.1198
1424,0.0136,232,0.708,11.64,7.84,-5514.75,2.6499,1.9968,4.2,86.4072,9.4749,0.1947,50.7914,0.1947,64.2671,118.7224,1.4213,1.4033,6.718,7.1604,49.5926,18.0471,4.4081,2.5361
1425,0.0178,272,0.807,14.35,10.16,-5594.75,2.7378,1.98,5.1023,84.6927,8.8973,0.2884,50.6504,0.2884,64.1619,118.1776,1.4213,1.8458,7.8421,5.9102,58.0208,16.7912,4.6023,132.4894
1426,0.0154,1148,0.691,13.93,8.66,-5329.75,2.6592,1.9892,4.2745,83.9887,8.6968,0.2182,50.7955,0.2182,64.296,118.1974,1.4213,1.5946,6.5863,5.2264,43.0346,14.9065,4.4237,2.5361
1427,0.0048,582,1.876,94.32,32.84,-5432.25,2.7446,1.986,9.1479,86.8862,8.9541,0.4691,50.6555,0.4691,63.9146,119.0282,0.7473,0.4889,18.0606,20.831,90.3937,35.3724,4.595,3.1198
1428,0.0153,114,0.523,14.17,7.01,-5431.25,2.8182,1.9888,4.8507,85.9801,8.662,0.173,50.5853,0.173,63.8972,118.484,1.1919,1.5741,4.9319,8.0345,34.1059,11.5799,4.5798,3.1224
1429,0.0075,554,1.162,22.16,7.71,-5636,1.5977,2.0152,5.3971,85.2544,8.3675,0.3945,50.2934,0.3945,64.3032,117.487,1.2833,0.7666,11.162,5.2679,20.1743,16.6907,2.736,2.4138
1430,0.0141,130,0.365,13.96,13.61,-6376.25,1.5499,0.7112,4.4991,83.8792,8.6024,0.1123,50.4179,0.1123,64.5517,117.5064,0.7473,1.4465,3.4465,3.9454,64.5554,19.4449,2.6578,3.1198
1431,0.0136,721,0.876,18.41,7.68,-5337.25,1.465,1.989,4.6958,84.8142,9.9095,0.2583,50.9039,0.2583,64.2404,120.267,1.4213,1.4004,8.4264,6.007,33.6266,15.9798,2.5068,3.0344
1432,0.015,441,0.529,13.8,8.56,-6517.75,2.5696,1.8057,8.564,85.1237,8.1605,0.1526,51.2093,0.1526,64.415,117.9254,1.2073,1.5457,5.1415,18.2187,40.0387,20.4763,4.4071,2.2727
1433,0.0167,708,0.333,16.09,9.63,-5552.25,3.1297,1.9762,4.4606,85.07,8.3845,0.1124,50.3494,0.1124,64.3667,117.5286,0.9543,1.7301,3.1495,3.4058,41.9989,17.8964,5.2037,3.6046
1434,0.0168,675,0.654,17.38,9.72,-5731.5,1.2836,1.9988,5.3097,85.8796,8.7441,0.1963,50.555,0.1963,63.8465,118.6846,1.0848,1.7352,6.1648,5.6364,40.7852,13.8891,2.1908,2.7713
1435,0.0102,1745,0.637,21.18,21.36,-5313.5,1.5199,1.9918,4.5317,84.7632,9.0402,0.1943,50.6105,0.1943,63.9938,119.6524,1.9309,1.0494,6.3156,22.2159,48.043,29.8167,2.6049,3.0501
1436,0.0196,601,0.405,6.97,7.33,-5282.25,1.5505,1.9925,4.2782,83.914,8.7286,0.1057,50.8145,0.1057,64.4394,118.6336,1.1919,2.0332,3.7973,7.7412,75.7689,9.5891,2.6447,2.6162
1437,0.0149,1166,0.631,15.05,9.58,-5418.25,2.9336,2.0275,4.7094,85.1167,8.2963,0.1788,50.3384,0.1788,64.3217,117.4422,0.7473,1.5357,5.9567,5.1469,40.6465,14.9859,4.7952,3.6046
1438,0.0061,338,0.868,18.24,16.32,-6333.25,1.3679,0.6785,9.6653,83.8792,8.6024,0.2333,50.4179,0.2333,64.5517,117.5064,1.2833,0.6222,8.5,22.2335,57.3074,32.7182,2.3447,3.1198
1439,0.0094,439,0.534,15.73,10.95,-5497.5,2.568,1.9745,4.4317,85.2544,8.3675,0.1593,50.2934,0.1593,64.3032,117.487,0.7473,0.9693,5.0496,3.7723,45.1116,14.1851,4.3275,2.4746
1440,0.0173,1058,0.364,18.23,16.72,-5564,2.7601,2.0408,9.3926,87.3732,8.5615,0.1258,50.649,0.1258,63.9323,115.9036,1.4213,1.7824,3.5867,21.9073,67.7716,17.5397,4.7213,3.1198
1441,0.0138,1304,0.233,13.92,5.55,-5264.5,4.2887,1.9637,7.7797,85.4577,8.2061,0.0735,50.425,0.0735,64.4522,117.823,0.7473,1.4218,2.2608,5.279,19.5566,16.0732,7.1859,3.491
1442,0.009,643,1.028,19.91,9.61,-6475.5,2.5737,1.8032,8.3549,85.1237,8.1605,0.2744,51.2093,0.2744,64.415,117.9254,0.7473,0.9222,10.224,16.0679,43.0965,29.3818,4.3323,2.077
1443,0.0068,463,1.02,22.27,15.07,-5274.25,1.6729,1.9975,9.0273,85.2544,8.3675,0.294,50.2934,0.294,64.3032,117.487,1.9309,0.6901,9.9661,22.0554,49.8068,27.4287,2.8886,2.4138
1444,0.0153,548,1.184,21,13.23,-6623.75,2.0181,1.7985,4.2805,85.1237,8.1605,0.3298,51.2093,0.3298,64.415,117.9254,1.4213,1.5814,11.1516,3.4598,50.3385,17.7475,3.5796,2.2433
1445,0.0065,846,1.221,13.18,12.77,-5187.25,3.1897,1.994,4.6509,85.549,8.7556,0.3623,50.6729,0.3623,64.0533,118.0222,1.2939,0.6601,11.8546,5.2885,72.7199,19.7365,5.3448,3.1198
1446,0.0127,1269,0.289,15.23,7.75,-5384.5,5.2894,1.9675,8.275,84.4668,8.8909,0.0913,50.6768,0.0913,64.1879,118.0814,1.2939,1.3008,2.8106,9.8416,32.0089,12.9095,9.3304,2.6162
1447,0.0052,436,0.461,18.13,11.6,-5158.75,1.3036,2.0175,8.9258,86.7657,8.451,0.1328,50.6181,0.1328,63.9931,115.7736,1.2939,0.5352,4.4856,19.0458,43.6423,28.8166,2.3828,3.1198
1448,0.0235,152,0.322,10.92,3.63,-5379,5.0001,2.0225,9.3035,84.8142,9.9095,0.087,50.9039,0.087,64.2404,120.267,1.2939,2.4469,3.121,7.9034,17.7318,13.3631,8.8173,2.596
1449,0.0155,426,0.707,14.29,5.91,-5311.75,3.6157,1.9888,4.6617,86.899,9.3181,0.2081,50.7948,0.2081,64.1792,118.7162,1.2939,1.5992,6.6832,9.9353,33.7785,16.5269,6.0759,2.5361
1450,0.0136,897,0.277,17.57,13.15,-5211,2.5431,2.0122,8.7521,86.1541,8.9036,0.0951,50.6667,0.0951,64.0553,118.1242,1.2939,1.4043,2.7254,17.3285,66.005,13.4499,4.3532,2.7235
1451,0.016,609,0.53,16.7,15.83,-6194,2.4007,1.826,5.0305,85.1237,8.1605,0.1729,51.2093,0.1729,64.415,117.9254,0.7473,1.6516,4.9912,3.7583,64.3735,12.1526,4.1463,2.8447
1452,0.0151,1913,0.429,20.88,16.06,-4416.5,2.6067,1.9718,8.9722,83.2054,8.4891,0.1281,50.4775,0.1281,64.6669,117.4176,1.0488,1.5576,4.2235,19.9594,61.9847,31.632,4.3284,132.4894
1453,0.0146,190,1.128,18.69,7.8,-6451,2.6112,1.7913,4.7623,84.0623,8.9607,0.309,50.2067,0.309,64.1176,120.2552,0.9944,1.5086,10.9712,4.9463,39.5292,19.1842,4.3911,3.8031
1454,0.0123,405,0.352,15.77,16.14,-6358.25,4.6369,1.8172,9.2944,83.2054,8.4891,0.108,50.4775,0.108,64.6669,117.4176,1.0488,1.2667,3.4849,22.3519,99.3849,29.1375,7.8354,132.4894
1455,0.0135,435,1.116,19.44,10.1,-6422.5,2.6188,1.7997,4.4539,83.2054,8.4891,0.3945,50.4775,0.3945,64.6669,117.4176,1.0488,1.3873,10.8938,6.0806,61.8683,17.5424,4.3527,3.1198
1456,0.012,744,0.794,16.74,12.76,-5641,2.7949,1.9668,9.1293,84.1477,9.7571,0.265,50.3834,0.265,64.331,120.4224,0.8282,1.2353,7.8857,18.6809,50.3979,23.0764,4.7089,2.6162
1457,0.0118,877,1.128,16.61,10.51,-6464.25,2.3214,1.787,4.5893,83.2054,8.4891,0.4447,50.4775,0.4447,64.6669,117.4176,1.0488,1.2113,11.0379,6.4555,42.9852,15.9419,3.9246,2.5361
1458,0.0111,473,3.508,183.66,126.53,-5362.5,3.9916,1.994,4.9416,86.3898,8.5735,0.9773,50.6763,0.9773,64.0188,115.8498,0.8282,1.1383,31.8312,212.6557,415.4355,0,6.7932,2.7003
1459,0.0116,989,0.367,22,3.35,-5249.25,2.8898,2.024,8.9581,84.5275,9.1526,0.103,50.6295,0.103,63.9818,119.2766,1.0378,1.1866,3.5215,8.258,12.5411,13.592,4.9849,2.9648
1460,0.0064,1462,0.233,20.89,4.63,-5295.25,2.5551,2.0145,9.0296,84.9605,9.0744,0.0816,50.8538,0.0816,64.2376,119.4514,1.0488,0.6534,2.26,7.5533,21.5562,11.0555,4.2969,2.6162
1461,0.0118,1125,1.186,20.8,9.13,-5290.25,3.1404,1.956,5.0282,85.3996,8.2345,0.5131,50.4069,0.5131,64.3522,118.2354,1.0791,1.2101,11.9835,5.7727,38.7132,19.7794,5.4774,2.645
1462,0.0149,141,0.282,11.15,7.8,-6586,5.4752,1.7933,7.0777,86.0636,8.6384,0.1112,50.5612,0.1112,64.5276,117.8974,1.079,1.5403,2.8383,4.964,47.0725,14.7336,9.0861,2.1481
1463,0.0132,522,0.44,10.26,5.81,-6553,3.4922,1.8037,6.6257,86.0636,8.6384,0.1199,50.5612,0.1199,64.5276,117.8974,1.079,1.361,4.4016,5.1256,22.9525,26.0092,5.9163,2.1481
1464,0.0104,325,0.406,18.71,6.74,-6373.5,1.4195,1.817,6.6444,86.0636,8.6384,0.1388,50.5612,0.1388,64.5276,117.8974,1.0684,1.0673,3.9354,7.0039,23.7129,8.9298,2.5794,2.1481
1465,0.0122,273,0.403,9.95,4.09,-6548.25,5.817,1.801,5.9213,86.0636,8.6384,0.1408,50.5612,0.1408,64.5276,117.8974,1.0684,1.2542,3.989,3.7393,28.6821,8.2424,9.6198,2.1481
1466,0.0171,1185,0.945,15.06,8.78,-5426,2.5081,2.0225,4.6887,85.1167,8.2963,0.3278,50.3384,0.3278,64.3217,117.4422,1.079,1.7736,9.1328,6.6632,38.072,19.77,4.2233,132.4894
1467,0.0074,593,0.427,12.91,4.39,-5257,2.4733,1.9643,4.1153,84.5275,9.1526,0.1124,50.6295,0.1124,63.9818,119.2766,1.335,0.7553,3.9642,9.9402,36.3525,7.7717,4.1731,2.5755
1468,0.0114,199,0.49,16.73,10.77,-6473.25,2.3563,1.7997,5.5663,86.0636,8.6384,0.1424,50.5612,0.1424,64.5276,117.8974,1.0684,1.177,4.8495,6.1926,56.3036,10.901,3.9305,2.5719
1469,0.0117,496,0.617,11.42,14.98,-5459.5,2.5365,1.9885,9.8869,85.9501,9.7137,0.169,50.8506,0.169,64.3577,119.3812,1.335,1.1962,6.1347,20.6495,74.5064,16.8736,4.2402,2.645
1470,0.0155,587,0.943,16.2,9.09,-5351.75,1.224,1.9828,4.3255,87.3041,8.3267,0.2545,50.6074,0.2545,63.9771,117.9084,1.0791,1.5998,8.9968,7.624,46.1457,20.4029,2.2437,2.5361
1471,0.0148,171,0.784,18.17,11.48,-6514.5,3.0969,1.81,6.2022,86.0636,8.6384,0.2288,50.5612,0.2288,64.5276,117.8974,1.7481,1.5248,7.8048,7.8555,68.1046,12.7691,5.0779,2.5719
1472,0.0157,847,0.997,16.5,6.5,-5227.5,2.4453,2.0513,8.5012,84.5602,9.193,0.3248,50.6547,0.3248,64.0158,118.9288,1.7481,1.6289,10.5379,4.8937,33.5443,18.8472,4.0695,2.3058
1473,0.0183,572,0.216,8.34,2.73,-5874.25,2.5295,2.0362,7.2869,84.5602,9.193,0.0616,50.6547,0.0616,64.0158,118.9288,1.076,1.8981,2.1518,4.3535,11.6037,8.8998,4.2319,1.9077
1474,0.0089,968,0.735,13.71,4.95,-5626,2.5843,1.9565,8.6559,84.1675,9.004,0.2152,50.144,0.2152,64.0727,119.623,1.076,0.9172,7.4297,4.9401,19.2423,10.5683,4.3317,2.3058
1475,0.0149,536,0.357,6.42,6.4,-5100,5.1914,1.9903,6.6845,84.6927,8.8973,0.1204,50.6504,0.1204,64.1619,118.1776,0.9115,1.5365,3.5609,4.2479,28.4964,26.2702,9.3634,1.9077
1476,0.0125,773,0.368,14.61,11.98,-5473.75,3.8291,1.9828,4.3272,85.1305,8.6691,0.1346,50.2468,0.1346,64.2262,118.732,1.076,1.2874,3.4955,4.6777,62.4558,10.4121,6.4114,1.8036
1477,0.0112,739,1.145,13.86,12.55,-5569,3.2418,2.011,3.9714,87.3732,8.5615,0.3017,50.649,0.3017,63.9323,115.9036,0.8708,1.1524,10.697,5.2136,46.1425,9.3806,5.5428,4.465
1478,0.0052,31,0.754,10.63,9.63,-5404.75,4.1744,1.9857,4.5524,84.0447,8.941,0.2155,50.1597,0.2155,64.1636,121.0712,1.4167,0.5301,7.2773,7.5751,65.1907,8.4142,7.0026,2.9583
1479,0.0134,740,0.421,19.29,11.89,-5115.25,2.3139,1.9992,8.7678,85.0209,8.8054,0.1122,50.1772,0.1122,64.1615,120.7654,1.4167,1.3868,4.0555,17.3349,43.1282,17.2438,4.1031,2.4357
1480,0.0095,753,0.806,13.14,3.9,-5530.25,2.4618,2.019,6.7885,84.0747,9.0355,0.234,50.1663,0.234,64.0906,120.0694,0.8708,0.9768,8.1062,5.247,23.7256,10.2003,4.1434,1.9077
1481,0.0141,416,0.438,16.93,11.85,-5160.75,2.4475,1.9825,9.3483,85.0041,8.6472,0.1285,50.5823,0.1285,64.0865,117.9742,0.7145,1.4506,4.3382,19.3313,39.0515,14.6891,4.1348,2.077
1482,0.0161,1975,0.845,19.38,8.65,-5200.75,2.6062,1.9635,4.7132,84.5275,9.1526,0.2268,50.6295,0.2268,63.9818,119.2766,0.7145,1.6691,7.9573,6.9115,38.7985,17.2971,4.3826,126.6932
1483,0.0096,1685,0.812,11.18,7.18,-5405.5,2.4107,1.975,6.2859,85.9625,8.7552,0.3015,50.1251,0.3015,64.1204,120.4374,0.9115,0.9891,8.2666,5.8555,28.3492,16.7295,4.0406,1.8036
1484,0.0139,803,0.378,14.88,11.39,-5175.5,2.4142,1.9867,4.7613,83.217,8.7538,0.1267,50.1342,0.1267,64.2189,121.0052,0.7145,1.4317,3.5998,5.4439,62.4539,19.4794,4.0477,1.8036
1485,0.0106,2045,0.727,21.05,6.55,-4821.5,5.681,2.0263,9.2888,84.1675,9.004,0.2189,50.144,0.2189,64.0727,119.623,0.7733,1.0913,7.3426,7.6771,42.4575,10.6815,9.5179,2.3058
1486,0.0075,1113,0.905,22.63,10.69,-5552,3.2091,1.9817,9.3789,84.0447,8.941,0.2425,50.1597,0.2425,64.1636,121.0712,0.7733,0.7727,8.8593,21.5191,34.0901,26.1532,5.483,2.8748
1487,0.0097,675,0.491,8.29,6.53,-5393.5,1.6489,1.9805,3.6145,84.0773,9.065,0.1321,50.1353,0.1321,64.0426,120.4368,1.3148,1.0003,4.4946,8.9571,37.2749,19.2833,2.9321,3.2524
1488,0.0095,1231,1.266,20.57,10.67,-5304.75,4.1165,2.0175,4.2955,105.6038,7.6032,0.3429,58.8024,0.3429,76.1632,126.0786,0.7733,0.9766,12.0229,4.4051,44.0051,21.9973,7.0687,2.5609
1489,0.0133,452,4.424,17.88,8.28,-5475,4.1456,1.997,3.5453,86.7657,8.451,1.2305,50.6181,1.2305,63.9931,115.7736,0.7733,1.3704,38.175,32.4743,134.2458,79.0222,6.9502,3.415
1490,0.0088,463,0.407,16.48,15.6,-5591.75,1.6386,1.9785,9.3519,86.4072,9.4749,0.122,50.7914,0.122,64.2671,118.7224,0.7733,0.9055,3.9812,21.4846,68.4464,19.224,2.9269,2.4357
1491,0.0111,631,0.38,8.44,9.06,-5592.25,2.0768,1.9882,3.7801,84.078,8.9605,0.1297,50.1756,0.1297,64.1054,120.319,0.7733,1.146,3.5391,7.2421,68.2746,16.6064,3.6592,3.2524
1492,0.0055,519,0.531,15.33,6.16,-5394.25,4.0518,1.995,4.6242,85.9625,8.7552,0.1405,50.1251,0.1405,64.1204,120.4374,1.3148,0.5593,5.0143,8.731,40.0707,12.7956,6.9752,2.8447
