,F153,F159,F198,F200,F201,F21,F26,F273,F319,F32,F33,F334,F337,F34,F35,F39,F4,F407,F411,F426,F470,F474,F476,F525,F550,F551,F553,F554,F556,F557,F569,F572,F573
1365,0.0106,1411,0.763,16.41,16.72,-5274.25,1.959,21.2136,9.605,84.3147,9.6515,0.2069,4.6951,50.3661,64.2547,120.722,1.1853,1.1092,2.6287,1.0939,7.6134,62.6032,12.975,8.0601,11.55,1.32,5.676,0.5172,2.8811,1.7309,70.9311,9.01,0.2753
1366,0.0057,1175,0.3,17.78,7.91,-5043.5,1.9788,22.0636,8.6076,84.7662,9.1141,0.088,2.0542,50.6253,64.8052,119.187,0.9751,0.8779,2.8417,0.5854,2.9021,27.5268,8.2679,3.6706,21.32,1.46,9.703,0.5479,5.3597,1.9775,15.4662,8.21,0.2985
1367,0.0057,390,0.202,10.89,5.9,-5547.5,1.9902,22.0636,7.1103,84.7951,8.9818,0.0598,1.9732,50.2772,63.9313,118.9448,0.9751,0.8779,2.8417,0.5785,1.9714,44.6581,4.0114,14.8401,15.84,1.21,7.1022,0.4596,3.8831,1.6488,15.4662,5.81,0.3435
1368,0.0081,1300,0.221,10.89,4.02,-5294.5,2.0017,22.0636,7.6387,84.3147,9.6515,0.0769,1.1502,50.3661,64.2547,120.722,0.9751,0.8779,2.8417,0.8311,2.1573,19.0321,10.8491,5.0189,19.49,1.39,9.3155,0.5703,4.8418,1.896,15.4662,9.88,0.3649
1369,0.0109,432,0.575,14.23,13.19,-5259.25,1.9752,18.8466,9.1805,86.9432,8.8105,0.1697,3.6401,50.6086,64.0283,118.1238,1.4884,0.8779,2.2132,1.1162,5.7193,43.4718,17.5542,4.7037,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4662,9.01,0.2753
1370,0.0081,1239,0.524,12.64,8.28,-5395.5,1.999,19.7442,4.6372,84.8754,9.1637,0.1453,2.6236,50.555,64.7823,119.2618,1.8467,1.3882,2.2872,0.8337,4.9625,37.8285,9.5981,6.765,20.64,0.62,8.9932,0.2397,5.0794,0.8427,17.8036,431.71,1.2571
1371,0.014,820,0.24,17.23,5.59,-5573.75,2.0225,22.1347,7.1589,84.078,8.9605,0.0734,1.5687,50.1756,64.1054,120.319,1.5512,0.8779,2.7594,1.442,2.2986,18.879,17.3473,6.0216,,,,,,,35.8874,10.25,0.2424
1372,0.0178,1056,0.266,18.47,4.84,-5487,2.0025,19.5297,7.2035,85.4577,8.2061,0.0816,1.4216,50.425,64.4522,117.823,1.6782,1.3882,2.3759,1.8398,2.5433,21.2987,7.9616,5.9925,22.1,1.12,9.2272,0.416,5.4563,1.5503,24.6741,9.42,0.4069
1373,0.0115,318,0.332,11.31,4.16,-5364.75,2.014,18.8466,7.6522,85.1404,8.627,0.1248,1.4436,50.6212,64.0218,118.284,1.4884,1.3882,2.2132,1.1776,3.24,16.8854,10.0959,3.9202,13.83,0.71,6.9844,0.2802,3.3959,0.9898,15.4662,9.01,0.2753
1374,0.0106,1205,1.039,20.97,12.45,-5464.5,1.9983,21.0173,5.1124,84.6724,9.0447,0.3058,3.7759,50.6192,64.0033,119.0986,0.9816,0.8779,2.5268,1.0894,10.189,88.9196,16.6555,4.4449,16.57,0.77,7.8672,0.302,4.1334,1.0538,48.6566,8.28,0.1233
1375,0.0206,436,0.301,13.8,4.19,-5362.5,2.0092,18.8466,8.7535,85.1404,8.627,0.1071,1.1753,50.6212,64.0218,118.284,1.4884,1.3882,2.2132,2.1399,2.8689,15.3018,9.7491,3.6973,15.65,1.22,7.5641,0.5055,3.9472,1.6698,32.2135,10.25,0.2424
1376,0.0132,385,0.364,13.31,6.69,-5378,2.008,19.5297,8.0962,84.1477,9.7571,0.101,1.9827,50.3834,64.331,120.4224,1.6782,1.3882,2.3759,1.3582,3.6145,28.8371,10.6213,5.235,13.34,0.62,6.1559,0.244,3.3191,0.8516,15.4662,9.02,0.2568
1377,0.0088,887,0.729,17.84,8.18,-5339.75,2.0252,22.9282,4.0856,84.7662,9.1141,0.215,2.3232,50.6253,64.8052,119.187,1.2016,3.0047,3.2793,0.8991,7.017,53.5895,12.3893,3.9233,14.53,1.33,6.7381,0.5058,3.6251,1.8156,20.8583,9.01,0.2753
1378,0.0112,523,0.544,18.39,6.75,-5492.75,1.984,21.2136,4.6825,84.7391,9.534,0.2059,2.3631,50.6315,64.0518,118.9808,1.1853,3.0047,2.6287,1.1558,5.1913,41.0802,7.7012,4.4865,16.88,1.09,8.1766,0.3889,4.158,1.4919,31.0015,8.09,0.2678
1379,0.009,1099,0.323,21.28,12.97,-5342,1.964,21.2136,9.4342,83.914,8.7286,0.102,3.3957,50.8145,64.4394,118.6336,1.1853,3.0047,2.6287,0.9274,3.1837,44.9425,23.3953,5.8344,16.91,0.32,7.8733,0.1374,4.1367,0.4473,31.0399,10.85,0.2938
1380,0.0163,821,0.484,18.91,8.5,-5656.75,1.9582,19.7442,5.3388,85.07,8.3845,0.1369,2.7161,50.3494,64.3667,117.5286,1.8467,1.3882,2.2872,1.6801,4.5498,35.4637,9.7357,8.5963,21.5,0.77,9.5378,0.3146,5.3384,1.003,15.4662,11.05,0.4564
1381,0.0065,638,0.579,16.26,6.63,-5522,1.9748,22.1347,8.2521,84.8754,9.1637,0.1465,1.7557,50.555,64.7823,119.2618,1.5512,3.0047,2.7594,0.661,5.6503,37.2522,11.8163,6.8147,14.53,1.33,6.7381,0.5058,3.6251,1.8156,26.6292,427.42,0.794
1382,0.0197,1057,0.323,15.87,6.7,-5302.75,2.0078,20.4644,8.5285,83.6845,8.1409,0.0951,2.2868,50.5119,64.6358,118.1104,1.7047,1.3882,2.6096,2.0404,3.136,37.5549,11.9748,6.593,20.34,0.91,9.0199,0.3791,5.0119,1.2363,11.8766,10.25,0.2424
1383,0.0168,101,1.314,19.09,13.84,-5482.75,1.9977,19.2252,5.1375,84.5612,9.088,0.4818,3.926,50.6366,64.8393,119.1598,1.7074,3.0047,2.1066,1.7307,12.8149,50.6543,23.331,3.0774,14.53,1.33,6.7381,0.5058,3.6251,1.8156,24.3513,7.93,0.3692
1384,0.015,141,0.962,12.86,9.49,-6496.75,1.7875,21.2775,5.2426,84.0623,8.9607,0.2734,3.0089,50.2067,64.1176,120.2552,1.5555,1.3882,2.5735,1.5425,9.2621,46.5723,20.3511,5.491,22.67,1.21,10.4788,0.5042,5.5826,1.6238,18.3663,9.14,0.1776
1385,0.0087,601,0.824,18.23,9.37,-5519.25,2.0105,21.2136,7.8794,84.9605,9.0744,0.2859,2.4906,50.8538,64.2376,119.4514,1.1853,3.0047,2.6287,0.8871,8.3722,31.1258,12.5858,5.9658,19.9,1.27,8.8401,0.5455,4.9333,1.7078,15.4662,10.85,0.2938
1386,0.0089,460,0.425,14.69,10.36,-5414.25,1.9795,22.0636,4.4719,84.4782,9.2064,0.1468,2.7885,50.6402,64.0409,119.1878,0.9751,1.3882,2.8417,0.9148,3.9799,52.1696,8.5721,9.2095,18.35,0.69,9.269,0.2923,4.5895,0.9469,15.4662,8.28,0.1233
1387,0.0137,360,0.656,14.25,8.13,-6553.5,0.6258,19.2238,4.3111,83.8792,8.6024,0.1645,2.2195,50.4179,64.5517,117.5064,1.6485,0.5734,2.118,1.4108,6.1609,54.5136,19.4493,8.1028,14.73,1.6,7.5601,0.6678,3.5938,2.2384,22.1622,9.1299,0.2908
1388,0.0174,1396,0.33,18.24,4.12,-5711.75,1.9763,19.6525,8.9179,85.4577,8.2061,0.103,1.4375,50.425,64.4522,117.823,2.387,0.5734,2.8328,1.7977,3.1638,20.6088,6.1083,4.1119,14.53,1.33,6.7381,0.5058,3.6251,1.8156,17.2479,10.25,0.2424
1389,0.0177,860,0.73,11.64,8.24,-5477,1.9875,18.619,5.3549,83.6845,8.1409,0.2124,2.3172,50.5119,64.6358,118.1104,1.6604,0.8507,2.3004,1.8361,6.952,44.5481,24.8486,5.3104,14.53,1.33,6.7381,0.5058,3.6251,1.8156,10.3618,9.14,0.1776
1390,0.0156,516,0.921,12.13,9.08,-5694.25,2.009,25.1995,5.03,84.8142,9.9095,0.3375,2.9943,50.9039,64.2404,120.267,2.2449,0.5734,3.1392,1.6051,9.0166,60.3058,21.6481,5.1232,19.51,0.96,7.7871,0.3868,4.8537,1.2445,19.3509,7.24,0.2456
1391,0.0148,1283,0.395,13.9,10.4,-5946.25,1.9853,18.619,4.3881,83.8792,8.6024,0.1218,3.0485,50.4179,64.5517,117.5064,1.6604,0.8507,2.3004,1.5213,3.7269,64.3664,10.3794,3.8713,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4662,10.07,0.3509
1392,0.0079,1133,0.38,12.64,7.6,-5540,1.9963,18.619,5.3783,85.07,8.3845,0.1137,2.2454,50.3494,64.3667,117.5286,1.6604,0.8507,2.3004,0.8107,3.5533,36.4004,10.6974,3.0443,18.55,1.31,8.1356,0.5452,4.6129,1.7753,12.7115,7.24,0.2456
1393,0.0128,735,0.28,17.84,4.39,-5418.75,1.9893,20.4407,7.9755,85.4577,8.2061,0.0997,1.2684,50.425,64.4522,117.823,1.5599,0.5734,2.4361,1.3151,2.7171,19.2955,12.1398,8.0465,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4662,7.93,0.3692
1394,0.0058,1645,0.161,16.38,6.76,-5587.5,2.012,19.2238,9.0367,84.5612,9.088,0.0504,1.76,50.6366,64.8393,119.1598,1.6485,0.5734,2.118,0.5917,1.5559,14.6054,17.132,6.7225,23.01,0.7,9.3896,0.2994,5.662,0.9491,15.4662,10.25,0.2424
1395,0.023,812,0.214,17.29,5.67,-5524.25,2.0107,15.6457,8.5784,84.7662,9.1141,0.0778,1.7109,50.6253,64.8052,119.187,2.5361,0.8507,1.9932,2.3927,2.0619,28.9359,10.3318,4.4079,21.15,1.42,9.5781,0.5827,5.164,1.926,27.64,427.42,0.794
1396,0.015,353,1.395,20.45,13.12,-6370,1.7937,18.9545,5.1786,84.0623,8.9607,0.461,3.8334,50.2067,64.1176,120.2552,2.3183,1.2833,2.4054,1.5461,13.5264,59.5983,19.3141,11.608,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4662,7.93,0.3692
1397,0.0126,1210,8.206,17.88,58.46,-5403.5,1.9663,19.6525,8.8791,86.8862,8.9541,2.3329,17.5677,50.6555,63.9146,119.0282,2.387,0.5734,2.8328,1.2968,80.6768,120.0646,78.5433,5.8098,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4662,10.25,0.2424
1398,0.0219,619,0.626,18.15,5.58,-5573.75,2.0027,19.2252,5.4645,85.1404,8.627,0.1905,1.9341,50.6212,64.0218,118.284,1.7074,0.8507,2.1066,2.2809,5.8525,28.051,16.8943,3.7004,15.98,0.73,7.9045,0.2906,3.9963,1.0189,15.4662,10.25,0.2424
1399,0.0155,907,0.238,14.12,3.52,-4958.5,1.9892,19.6525,7.705,85.4577,8.2061,0.0751,1.1285,50.425,64.4522,117.823,2.387,0.8507,2.8328,1.6067,2.2856,18.6975,14.9274,9.0499,14.94,1.78,6.5756,0.6365,3.7838,2.4489,34.7065,10.25,0.2424
1400,0.0057,890,0.904,17.5,6.79,-5247,1.9572,19.0276,8.9586,84.4668,8.8909,0.2584,1.8819,50.6768,64.1879,118.0814,1.2736,1.357,2.384,0.5793,9.141,33.7542,6.4231,6.7584,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4662,5.65,0.1416
1401,0.0163,1369,0.688,13.28,8.86,-5442.25,2.0212,19.6525,4.7628,84.8142,9.9095,0.2163,2.5059,50.9039,64.2404,120.267,2.387,0.8507,2.8328,1.6824,6.6312,45.1576,20.2275,6.0248,14.53,1.33,6.7381,0.5058,3.6251,1.8156,24.0683,6.88,0.2616
1402,0.0184,1451,0.445,8.73,10.83,-5441,1.9825,25.1995,3.8371,84.8754,9.1637,0.1325,2.8157,50.555,64.7823,119.2618,2.2449,0.8507,3.1392,1.8977,4.1636,32.6225,11.186,9.1925,17.85,1.08,7.2228,0.5065,4.3798,1.4897,28.0784,9.02,0.2568
1403,0.006,669,0.547,13.55,8.67,-5597.5,2.0197,19.6525,4.7264,86.7232,8.3271,0.1531,2.414,50.6765,64.0969,116.057,2.387,1.2833,2.8328,0.6107,5.1268,31.7108,13.4898,8.374,23.82,1.85,10.2189,0.7314,5.8458,2.4538,15.4662,9.1299,0.2908
1404,0.0042,538,0.616,13.25,10.39,-5399.5,1.9785,19.2238,4.5661,84.7632,9.0402,0.1838,3.0887,50.6105,63.9938,119.6524,1.6485,1.9309,2.118,0.4259,5.884,51.3201,17.1739,8.4815,14.53,1.33,6.7381,0.5058,3.6251,1.8156,23.999,431.71,1.2571
1405,0.0128,1047,0.19,18.47,3.84,-5429.25,1.9783,15.6457,7.1462,83.7266,8.3808,0.0602,1.1914,50.5171,64.7177,118.6924,2.5361,1.2833,1.9932,1.3106,1.8669,22.0713,14.6309,8.8106,,,,,,,15.4662,9.03,0.3007
1406,0.0152,597,0.234,14.18,4.74,-5650.5,2.0135,18.9545,7.4379,84.1477,9.7571,0.0787,1.5784,50.3834,64.331,120.4224,2.3183,1.9309,2.4054,1.5713,2.2652,20.3813,12.4905,7.1693,14.53,1.33,6.7381,0.5058,3.6251,1.8156,24.7743,10.25,0.2424
1407,0.0153,1343,0.419,14.67,9.78,-5168.25,1.9638,19.2238,5.4053,85.1167,8.2963,0.118,2.7857,50.3384,64.3217,117.4422,1.6485,1.2833,2.118,1.5751,3.9304,43.8741,7.8252,7.4711,14.53,1.33,6.7381,0.5058,3.6251,1.8156,24.0165,10.07,0.3509
1408,0.0111,481,0.631,14.38,6.78,-5226.25,2.0048,18.619,8.9307,84.9605,9.0744,0.1932,2.1514,50.8538,64.2376,119.4514,1.6604,1.2833,2.3004,1.1351,6.2758,32.2825,13.711,10.841,12.6,1.37,5.6072,0.5025,3.1411,1.9123,27.7969,10.85,0.2938
1409,0.0161,255,1.043,11.24,14.9,-6456.75,1.7893,19.2238,4.9776,84.0623,8.9607,0.3508,4.3356,50.2067,64.1176,120.2552,1.6485,1.2537,2.118,1.6572,10.1268,85.7657,15.6518,9.0376,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4662,8.74,0.3895
1410,0.0134,1899,0.184,11.6,9.43,-5362.75,1.98,18.9545,9.821,84.1477,9.7571,0.0558,2.5916,50.3834,64.331,120.4224,2.3183,1.2833,2.4054,1.3811,1.8002,37.5917,15.7325,7.8035,17.9,0.65,8.4879,0.2564,4.4663,0.8962,18.3513,9.42,0.4069
1411,0.0066,1820,0.358,15.01,9.77,-5313.75,1.9453,18.619,5.2965,85.2544,8.3675,0.1103,3.1394,50.2934,64.3032,117.487,1.6604,1.0382,2.3004,0.6731,3.3714,45.1668,14.5101,3.6964,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4662,7.24,0.2456
1412,0.0157,1474,0.528,15.01,6.21,-5689,1.9942,16.6618,4.6086,87.3041,8.3267,0.1621,1.8373,50.6074,63.9771,117.9084,1.5605,1.1919,2.1129,1.6262,5.0147,34.3876,12.4494,5.9112,17.96,0.71,8.0376,0.2899,4.446,0.9972,15.4662,9.1299,0.2908
1413,0.0044,1612,0.476,17.23,6.39,-5398.75,2,16.6618,8.9272,85.4772,8.324,0.1595,2.1007,50.4285,64.4464,117.8846,1.5605,1.1919,2.1129,0.4488,4.5803,25.0845,7.5271,8.2291,15.71,1.06,7.6339,0.456,3.8546,1.4485,24.4074,9.42,0.4069
1414,0.0152,741,0.313,11.21,7.66,-5284.5,1.9525,22.2313,8.6904,83.6845,8.1409,0.098,2.4318,50.5119,64.6358,118.1104,1.5788,1.2899,2.6413,1.5652,3.0371,39.2444,12.5893,3.758,14.53,1.33,6.7381,0.5058,3.6251,1.8156,19.8958,9.42,0.4069
1415,0.0127,627,0.357,18.48,12.73,-5657.5,2.0093,23.5084,9.1855,87.3732,8.5615,0.1024,3.3331,50.649,63.9323,115.9036,1.4756,1.1919,3.0976,1.3287,3.4916,45.1775,20.9355,4.937,12.33,0.76,5.1555,0.3173,3.0747,1.059,15.4662,9.1299,0.2908
1416,0.0141,267,1.109,10.24,10.62,-6349.25,1.8068,18.619,4.3826,83.2054,8.4891,0.3068,3.2887,50.4775,64.6669,117.4176,1.6604,1.9309,2.3004,1.4497,10.5765,48.7198,20.4929,8.7742,25.37,0.68,11.5122,0.2745,6.1801,0.9046,25.0666,10.07,0.3509
1417,0.0174,1216,0.961,12.3,10.8,-5231.5,1.996,23.5084,4.6805,85.9801,8.662,0.2501,3.3078,50.5853,63.8972,118.484,1.4756,1.1919,3.0976,1.7989,9.2062,52.6587,31.5553,6.3198,16.99,1.32,7.7715,0.5314,4.1532,1.7969,23.6263,9.14,0.1776
1418,0.015,197,0.661,16.55,14.07,-6461,1.7912,19.2238,4.8598,84.0623,8.9607,0.2305,4.2363,50.2067,64.1176,120.2552,1.6485,1.9309,2.118,1.5415,6.3303,52.2353,16.8575,9.119,21.04,1.29,9.3838,0.4611,5.2327,1.7465,36.8257,7.93,0.3692
1419,0.0139,1052,0.487,16.5,7.9,-6106.25,2.0103,16.6618,4.9256,84.1966,9.2036,0.1531,2.4599,50.7108,64.2192,119.1458,1.5605,1.1919,2.1129,1.429,4.6156,35.6124,10.8008,3.4298,16.35,1.13,7.7865,0.457,4.0437,1.5209,18.3783,6.88,0.2616
1420,0.0164,587,1.403,20.52,7.73,-6504.75,1.7913,23.1453,8.5762,85.1237,8.1605,0.3786,2.0442,51.2093,64.415,117.9254,1.4305,1.4213,2.9086,1.6942,13.7297,28.6131,23.0732,5.8462,19.9,1.19,8.753,0.5889,5.0504,1.5539,15.4662,5.83,0.3368
1421,0.0145,483,0.482,14.32,10.7,-5553,1.9937,19.2105,4.7148,83.2054,8.4891,0.1367,2.8643,50.4775,64.6669,117.4176,2.3842,0.7473,2.5618,1.4926,4.5798,46.58,13.2882,5.5962,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4662,6.88,0.2616
1422,0.0075,274,1.111,5.5,11.48,-5187,1.9735,22.2313,4.3891,84.5602,9.193,0.3124,3.2103,50.6547,64.0158,118.9288,1.5788,1.1919,2.6413,0.7703,10.7744,66.7805,18.8253,6.0837,19.49,1.2,8.2859,0.5191,4.8895,1.6735,15.4662,11.05,0.4564
1423,0.0165,679,0.971,16.32,9.64,-5254.25,1.9933,23.5084,4.5247,86.7657,8.451,0.2718,2.7444,50.6181,63.9931,115.7736,1.4756,1.4213,3.0976,1.7105,9.1894,47.2108,16.8691,5.5828,15.98,0.64,7.0604,0.2647,3.9193,0.8925,8.6619,9.1299,0.2908
1424,0.0136,232,0.708,11.64,7.84,-5514.75,1.9968,22.0624,4.2,86.4072,9.4749,0.1947,2.608,50.7914,64.2671,118.7224,0.9085,1.4213,2.6319,1.4033,6.718,49.5926,18.0471,8.2408,17.22,0.8,6.3419,0.3527,4.2752,1.0328,15.4662,7.05,0.1166
1425,0.0178,272,0.807,14.35,10.16,-5594.75,1.98,20.0663,5.1023,84.6927,8.8973,0.2884,3.0561,50.6504,64.1619,118.1776,0.9065,1.4213,2.3766,1.8458,7.8421,58.0208,16.7912,5.0791,13.98,1.59,6.3156,0.6281,3.4314,2.1345,16.4202,441.92,1.2113
1426,0.0154,1148,0.691,13.93,8.66,-5329.75,1.9892,22.0624,4.2745,83.9887,8.6968,0.2182,2.4821,50.7955,64.296,118.1974,0.9085,1.4213,2.6319,1.5946,6.5863,43.0346,14.9065,5.5865,18.87,1.19,9.084,0.4836,4.6341,1.4319,15.4662,7.05,0.1166
1427,0.0048,582,1.876,94.32,32.84,-5432.25,1.986,19.2105,9.1479,86.8862,8.9541,0.4691,9.4543,50.6555,63.9146,119.0282,2.3842,0.7473,2.5618,0.4889,18.0606,90.3937,35.3724,4.6774,14.53,1.33,6.7381,0.5058,3.6251,1.8156,16.8697,9.1299,0.2908
1428,0.0153,114,0.523,14.17,7.01,-5431.25,1.9888,16.6618,4.8507,85.9801,8.662,0.173,2.408,50.5853,63.8972,118.484,1.5605,1.1919,2.1129,1.5741,4.9319,34.1059,11.5799,4.4326,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4662,9.14,0.1776
1429,0.0075,554,1.162,22.16,7.71,-5636,2.0152,19.6525,5.3971,85.2544,8.3675,0.3945,2.2289,50.2934,64.3032,117.487,2.387,1.2833,2.8328,0.7666,11.162,20.1743,16.6907,6.5634,20.08,0.78,9.5827,0.2801,5.0253,1.0253,15.4662,7.24,0.2456
1430,0.0141,130,0.365,13.96,13.61,-6376.25,0.7112,19.2105,4.4991,83.8792,8.6024,0.1123,3.4721,50.4179,64.5517,117.5064,2.3842,0.7473,2.5618,1.4465,3.4465,64.5554,19.4449,10.7754,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4662,9.1299,0.2908
1431,0.0136,721,0.876,18.41,7.68,-5337.25,1.989,19.2105,4.6958,84.8142,9.9095,0.2583,2.258,50.9039,64.2404,120.267,2.3842,1.4213,2.5618,1.4004,8.4264,33.6266,15.9798,3.2385,18.15,0.72,8.0662,0.2708,4.509,0.9647,15.4662,8.91,0.1648
1432,0.015,441,0.529,13.8,8.56,-6517.75,1.8057,23.1453,8.564,85.1237,8.1605,0.1526,2.4241,51.2093,64.415,117.9254,1.4305,1.2073,2.9086,1.5457,5.1415,40.0387,20.4763,3.0733,14.53,1.33,6.7381,0.5058,3.6251,1.8156,28.6017,6.81,0.4774
1433,0.0167,708,0.333,16.09,9.63,-5552.25,1.9762,23.5084,4.4606,85.07,8.3845,0.1124,2.9297,50.3494,64.3667,117.5286,1.4756,0.9543,3.0976,1.7301,3.1495,41.9989,17.8964,7.0595,20.64,1.05,8.8672,0.3781,5.1125,1.4037,15.4662,10.07,0.3509
1434,0.0168,675,0.654,17.38,9.72,-5731.5,1.9988,18.619,5.3097,85.8796,8.7441,0.1963,2.6789,50.555,63.8465,118.6846,1.6604,1.0848,2.3004,1.7352,6.1648,40.7852,13.8891,8.0788,14.53,1.33,6.7381,0.5058,3.6251,1.8156,11.2069,8.39,0.2226
1435,0.0102,1745,0.637,21.18,21.36,-5313.5,1.9918,18.9545,4.5317,84.7632,9.0402,0.1943,6.0068,50.6105,63.9938,119.6524,2.3183,1.9309,2.4054,1.0494,6.3156,48.043,29.8167,9.1681,20.85,1.09,10.1482,0.3883,5.1664,1.4822,39.72,9.02,0.2568
1436,0.0196,601,0.405,6.97,7.33,-5282.25,1.9925,16.6618,4.2782,83.914,8.7286,0.1057,2.1285,50.8145,64.4394,118.6336,1.5605,1.1919,2.1129,2.0332,3.7973,75.7689,9.5891,5.7164,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4662,7.83,0.2619
1437,0.0149,1166,0.631,15.05,9.58,-5418.25,2.0275,19.2105,4.7094,85.1167,8.2963,0.1788,2.9127,50.3384,64.3217,117.4422,2.3842,0.7473,2.5618,1.5357,5.9567,40.6465,14.9859,4.7833,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4451,10.07,0.3509
1438,0.0061,338,0.868,18.24,16.32,-6333.25,0.6785,19.6525,9.6653,83.8792,8.6024,0.2333,4.1012,50.4179,64.5517,117.5064,2.387,1.2833,2.8328,0.6222,8.5,57.3074,32.7182,7.7055,15.71,1.32,7.494,0.487,3.8565,1.8125,27.0951,9.1299,0.2908
1439,0.0094,439,0.534,15.73,10.95,-5497.5,1.9745,22.0624,4.4317,85.2544,8.3675,0.1593,3.2216,50.2934,64.3032,117.487,0.9085,0.7473,2.6319,0.9693,5.0496,45.1116,14.1851,3.0576,20.87,0.7,9.6912,0.2895,5.1986,0.9597,15.4662,6.88,0.2616
1440,0.0173,1058,0.364,18.23,16.72,-5564,2.0408,16.6618,9.3926,87.3732,8.5615,0.1258,4.3748,50.649,63.9323,115.9036,1.5605,1.4213,2.1129,1.7824,3.5867,67.7716,17.5397,4.814,15.21,1.11,6.6615,0.4268,3.7243,1.4808,23.9104,9.1299,0.2908
1441,0.0138,1304,0.233,13.92,5.55,-5264.5,1.9637,19.2252,7.7797,85.4577,8.2061,0.0735,1.7923,50.425,64.4522,117.823,1.7074,0.7473,2.1066,1.4218,2.2608,19.5566,16.0732,3.9925,,,,,,,23.2997,9.42,0.4069
1442,0.009,643,1.028,19.91,9.61,-6475.5,1.8032,20.0663,8.3549,85.1237,8.1605,0.2744,2.454,51.2093,64.415,117.9254,0.9065,0.7473,2.3766,0.9222,10.224,43.0965,29.3818,3.7391,17.88,0.93,7.9236,0.3702,4.6741,1.2917,15.4662,5.83,0.3368
1443,0.0068,463,1.02,22.27,15.07,-5274.25,1.9975,18.8466,9.0273,85.2544,8.3675,0.294,4.0939,50.2934,64.3032,117.487,1.4884,1.9309,2.2132,0.6901,9.9661,49.8068,27.4287,8.8804,14.53,1.33,6.7381,0.5058,3.6251,1.8156,33.3323,7.24,0.2456
1444,0.0153,548,1.184,21,13.23,-6623.75,1.7985,23.1453,4.2805,85.1237,8.1605,0.3298,3.8422,51.2093,64.415,117.9254,1.4305,1.4213,2.9086,1.5814,11.1516,50.3385,17.7475,8.2212,14.53,1.33,6.7381,0.5058,3.6251,1.8156,17.5085,6.36,0.3659
1445,0.0065,846,1.221,13.18,12.77,-5187.25,1.994,18.8457,4.6509,85.549,8.7556,0.3623,3.5887,50.6729,64.0533,118.0222,1.2079,1.2939,2.6569,0.6601,11.8546,72.7199,19.7365,7.2834,17.45,1.79,7.719,0.6946,4.4519,2.4668,22.1882,9.1299,0.2908
1446,0.0127,1269,0.289,15.23,7.75,-5384.5,1.9675,41.1724,8.275,84.4668,8.8909,0.0913,2.4604,50.6768,64.1879,118.0814,1114.5366,1.2939,6.215,1.3008,2.8106,32.0089,12.9095,5.0072,20.78,1.01,9.1573,0.4012,5.1001,1.3786,25.4636,7.83,0.2619
1447,0.0052,436,0.461,18.13,11.6,-5158.75,2.0175,20.852,8.9258,86.7657,8.451,0.1328,3.0877,50.6181,63.9931,115.7736,0.8864,1.2939,2.5404,0.5352,4.4856,43.6423,28.8166,6.9581,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4662,9.1299,0.2908
1448,0.0235,152,0.322,10.92,3.63,-5379,2.0225,,9.3035,84.8142,9.9095,0.087,1.1788,50.9039,64.2404,120.267,,1.2939,,2.4469,3.121,17.7318,13.3631,10.9994,16.11,1.37,6.9227,0.5369,4.0029,1.8749,15.4662,9.01,0.2753
1449,0.0155,426,0.707,14.29,5.91,-5311.75,1.9888,18.8457,4.6617,86.899,9.3181,0.2081,1.7932,50.7948,64.1792,118.7162,1.2079,1.2939,2.6569,1.5992,6.6832,33.7785,16.5269,7.4824,20.37,0.42,8.7619,0.2083,5.0784,0.5636,15.4662,7.05,0.1166
1450,0.0136,897,0.277,17.57,13.15,-5211,2.0122,,8.7521,86.1541,8.9036,0.0951,3.8171,50.6667,64.0553,118.1242,,1.2939,,1.4043,2.7254,66.005,13.4499,6.7792,15.86,0.49,6.4343,0.1798,4.0177,0.6724,29.564,7.74,0.3561
1451,0.016,609,0.53,16.7,15.83,-6194,1.826,20.0663,5.0305,85.1237,8.1605,0.1729,4.3331,51.2093,64.415,117.9254,0.9065,0.7473,2.3766,1.6516,4.9912,64.3735,12.1526,8.9837,14.53,1.33,6.7381,0.5058,3.6251,1.8156,22.5964,8.15,0.2497
1452,0.0151,1913,0.429,20.88,16.06,-4416.5,1.9718,18.8457,8.9722,83.2054,8.4891,0.1281,4.0188,50.4775,64.6669,117.4176,1.2079,1.0488,2.6569,1.5576,4.2235,61.9847,31.632,6.4355,14.53,1.33,6.7381,0.5058,3.6251,1.8156,15.4662,441.92,1.2113
